Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample
361,U1477,C,4,4-CC,H,CC,A,0,37,29.61,29.98,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-4H-CC-A
361,U1477,C,5,5-1,H,1,A,0,140,29.5,30.9,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,echinoderm,present [A79],,,,,361-U1477C-5H-1-A
361,U1477,C,5,5-2,H,2,A,0,140,30.9,32.3,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Black pyrite-rich interval (GLEY 1 2.5/N) at 86-114 cm.,,,,,,,,,,,,,bivalve,present [A79],,,,,361-U1477C-5H-2-A
361,U1477,C,5,5-3,H,3,A,0,141,32.3,33.71,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Black pyrite-rich interval (GLEY 1 2.5/N) at 40-69 cm.,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-5H-3-A
361,U1477,C,5,5-4,H,4,A,0,141,33.71,35.12,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-5H-4-A
361,U1477,C,5,5-5,H,5,A,0,146,35.12,36.58,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-5H-5-A
361,U1477,C,5,5-6,H,6,A,0,145,36.58,38.03,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-5H-6-A
361,U1477,C,5,5-7,H,7,A,0,126,38.03,39.29,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-5H-7-A
361,U1477,C,5,5-CC,H,CC,A,0,27,39.29,39.56,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-5H-CC-A
361,U1477,C,6,6-1,H,1,A,0,140,39.0,40.4,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-6H-1-A
361,U1477,C,6,6-2,H,2,A,0,140,40.4,41.8,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-6H-2-A
361,U1477,C,6,6-3,H,3,A,0,140,41.8,43.2,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-6H-3-A
361,U1477,C,6,6-4,H,4,A,0,140,43.2,44.6,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-6H-4-A
361,U1477,C,6,6-5,H,5,A,0,146,44.6,46.06,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-6H-5-A
361,U1477,C,6,6-6,H,6,A,0,142,46.06,47.48,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-6H-6-A
361,U1477,C,6,6-7,H,7,A,0,114,47.48,48.62,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-6H-7-A
361,U1477,C,6,6-CC,H,CC,A,0,20,48.62,48.82,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-6H-CC-A
361,U1477,C,7,7-1,H,1,A,0,136,48.5,49.86,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-7H-1-A
361,U1477,C,7,7-2,H,2,A,0,110,49.86,50.96,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-7H-2-A
361,U1477,C,7,7-3,H,3,A,0,141,50.96,52.37,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-7H-3-A
361,U1477,C,7,7-4,H,4,A,0,143,52.37,53.8,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-7H-4-A
361,U1477,C,7,7-5,H,5,A,0,141,53.8,55.21,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,Fine sand layer at 118-119 cm.,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-7H-5-A
361,U1477,C,7,7-6,H,6,A,0,142,55.21,56.63,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,abundant [A79],,,,,361-U1477C-7H-6-A
361,U1477,C,7,7-7,H,7,A,0,148,56.63,58.11,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-7H-7-A
361,U1477,C,7,7-CC,H,CC,A,0,26,58.11,58.37,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-7H-CC-A
361,U1477,C,8,8-1,H,1,A,0,31,58.0,58.31,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-8H-1-A
361,U1477,C,8,8-2,H,2,A,0,137,58.31,59.68,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-8H-2-A
361,U1477,C,8,8-3,H,3,A,0,136,59.68,61.04,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-8H-3-A
361,U1477,C,8,8-4,H,4,A,0,141,61.04,62.45,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-8H-4-A
361,U1477,C,8,8-5,H,5,A,0,142,62.45,63.87,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-8H-5-A
361,U1477,C,8,8-6,H,6,A,0,141,63.87,65.28,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-8H-6-A
361,U1477,C,8,8-7,H,7,A,0,143,65.28,66.71,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,abundant [A79],,,,,361-U1477C-8H-7-A
361,U1477,C,8,8-8,H,8,A,0,126,66.71,67.97,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-8H-8-A
361,U1477,C,8,8-CC,H,CC,A,0,35,67.97,68.32,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/N (very dark gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-8H-CC-A
361,U1477,C,9,9-1,H,1,A,0,138,67.5,68.88,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-9H-1-A
361,U1477,C,9,9-2,H,2,A,0,131,68.88,70.19,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-9H-2-A
361,U1477,C,9,9-3,H,3,A,0,130,70.19,71.49,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-9H-3-A
361,U1477,C,9,9-4,H,4,A,0,142,71.49,72.91,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-9H-4-A
361,U1477,C,9,9-5,H,5,A,0,141,72.91,74.32,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-9H-5-A
361,U1477,C,9,9-6,H,6,A,0,141,74.32,75.73,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-9H-6-A
361,U1477,C,9,9-7,H,7,A,0,131,75.73,77.04,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-9H-7-A
361,U1477,C,9,9-CC,H,CC,A,0,32,77.04,77.36,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-9H-CC-A
361,U1477,C,10,10-1,H,1,A,0,140,77.0,78.4,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-10H-1-A
361,U1477,C,10,10-2,H,2,A,0,140,78.4,79.8,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-10H-2-A
361,U1477,C,10,10-3,H,3,A,0,143,79.8,81.23,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-10H-3-A
361,U1477,C,10,10-4,H,4,A,0,144,81.23,82.67,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-10H-4-A
361,U1477,C,10,10-5,H,5,A,0,140,82.67,84.07,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-10H-5-A
361,U1477,C,10,10-6,H,6,A,0,137,84.07,85.44,2a,silty,clay [2014],,silty clay,silty clay,clay,dark gray,GLEY 1 3/5GY (very dark greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-10H-6-A
361,U1477,C,11,11-1,F,1,A,0,145,86.5,87.95,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,,,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-11F-1-A
361,U1477,C,11,11-2,F,2,A,0,146,87.95,89.41,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,,,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-11F-2-A
361,U1477,C,11,11-3,F,3,A,0,110,89.41,90.51,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,,,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-11F-3-A
361,U1477,C,11,11-4,F,4,A,0,68,90.51,91.19,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,,,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-11F-4-A
361,U1477,C,11,11-CC,F,CC,A,0,25,91.19,91.44,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,,,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-11F-CC-A
361,U1477,C,12,12-1,F,1,A,0,140,91.2,92.6,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,burrows,slight,1,,,,shell fragment,present [A79],,,,,361-U1477C-12F-1-A
361,U1477,C,12,12-2,F,2,A,0,148,92.6,94.08,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-12F-2-A
361,U1477,C,12,12-3,F,3,A,0,115,94.08,95.23,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-12F-3-A
361,U1477,C,12,12-4,F,4,A,0,62,95.23,95.85,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-12F-4-A
361,U1477,C,12,12-CC,F,CC,A,0,25,95.85,96.1,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-12F-CC-A
361,U1477,C,13,13-1,F,1,A,0,148,95.9,97.38,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-13F-1-A
361,U1477,C,13,13-2,F,2,A,0,141,97.38,98.79,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-13F-2-A
361,U1477,C,13,13-3,F,3,A,0,130,98.79,100.09,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-13F-3-A
361,U1477,C,13,13-4,F,4,A,0,56,100.09,100.65,2a,silty,clay [2014],,silty clay,silty clay,clay,,,,clay [W22_1],1,fine sand [W22_2],4,Event layers of few millimeters to 1-2 centimeters (aragonite clay-size and silt to sand),,,,,,,,,,,,,shell fragment,present [A79],,,,,361-U1477C-13F-4-A
