Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
371-U1511A-1R-1-A,0,150,0,1.5,,,,,,clay [USGS],,clay,,,10YR 5/4 (moderate yellowish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,faint lighter (10YR 6/6) patches and dark blebs (sulfide) appear sheared vertically.,,,,,,,,,,clay,clay,,,,371,U1511,A,1,R,1,A,
371-U1511A-1R-2-A,0,129,1.5,2.79,,,,,,clay [USGS],,clay,,,10YR 5/4 (moderate yellowish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,faint lighter (10YR 6/6) patches and dark blebs (sulfide) appear sheared vertically.,,,,,,,,,,clay,clay,,,,371,U1511,A,1,R,2,A,
371-U1511A-1R-3-A,0,150,2.79,4.29,,,,,,clay [USGS],,clay,,,10YR 5/4 (moderate yellowish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,faint lighter (10YR 6/6) patches and dark blebs (sulfide) appear sheared vertically.,,,,,,,,,,clay,clay,,,,371,U1511,A,1,R,3,A,
371-U1511A-1R-4-A,0,150,4.29,5.79,,,,,,clay [USGS],,clay,,,10YR 5/4 (moderate yellowish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,faint lighter (10YR 6/6) patches and dark blebs (sulfide) appear sheared vertically.,,,,,,,,,,clay,clay,,,,371,U1511,A,1,R,4,A,
371-U1511A-1R-5-A,0,100,5.79,6.79,,,,,,clay [USGS],,clay,,,10YR 5/4 (moderate yellowish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,faint lighter (10YR 6/6) patches and dark blebs (sulfide) appear sheared vertically.,,,,,,,,,,clay,clay,,,,371,U1511,A,1,R,5,A,
371-U1511A-1R-6-A,0,51,6.89,7.4,,,,,,clay [USGS],,clay,,,10YR 5/4 (moderate yellowish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,faint lighter (10YR 6/6) patches and dark blebs (sulfide) appear sheared vertically.,,,,,,,,,,clay,clay,,,,371,U1511,A,1,R,6,A,
371-U1511A-1R-CC-A,0,11,7.4,7.51,,,,,,clay [USGS],,clay,,,10YR 5/4 (moderate yellowish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,faint lighter (10YR 6/6) patches and dark blebs (sulfide) appear sheared vertically.,,,,,,,,,,clay,clay,,,,371,U1511,A,1,R,CC,A,
371-U1511A-3R-CC-A,0,10,17.1,17.2,,,,,,clay [USGS],,clay,,,10YR 5/4 (moderate yellowish brown),,,,,,clay [W22_1],1,,,sparse [B06],1,,,,,,,,,,,clay,clay,,,,371,U1511,A,3,R,CC,A,
