Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
350-U1437E-42R-1-A,350,U1437,E,42,42-1,R,1,A,25.0,29.0,1456.45,1456.49,VI,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,medium sand [W22_2],5.0,pebble [W22_2],9.0,,planar,sharp to gradational,,,,normally graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-1-A,350,U1437,E,42,42-1,R,1,A,29.0,32.0,1456.49,1456.52,VI,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,medium sand [W22_2],5.0,pebble [W22_2],9.0,,planar,sharp to gradational,,,,normally graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-1-A,350,U1437,E,42,42-1,R,1,A,32.0,37.0,1456.52,1456.57,VI,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,fine sand [W22_2],4.0,pebble [W22_2],9.0,,planar,sharp to gradational,,,,normally graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-1-A,350,U1437,E,42,42-1,R,1,A,37.0,54.0,1456.57,1456.74,VI,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],with fiamme [2014],"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff with fiamme",lapilli-tuff with fiamme,,green,,fine sand [W22_2],4.0,pebble [W22_2],9.0,,planar,sharp to gradational,,,,,,moderate [DB86],2.0,,,,vitric [2014],vitric [2014],lithic [2014],"volcanic, evolved [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,fiamme [2014],angular,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-1-A,350,U1437,E,42,42-1,R,1,A,54.0,81.0,1456.74,1457.01,VI,,,,,tuff [2014],,tuff,tuff,tuff,,green,,medium sand [W22_2],5.0,granule [W22_2],8.0,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-1-A,350,U1437,E,42,42-1,R,1,A,81.0,150.0,1457.01,1457.7,VI,0.0,,,closely intercalated,tuff [2014],with tuff [2014],closely intercalated tuff,closely intercalated tuff with tuff,tuff with tuff,,,,,,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-1-A,350,U1437,E,42,42-1,R,1,A,81.0,150.0,1457.01,1457.7,VI,1.0,,,,tuff [2014],,tuff,tuff,tuff,,brown,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,irregular,bioturbated,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-1-A,350,U1437,E,42,42-1,R,1,A,81.0,150.0,1457.01,1457.7,VI,2.0,,,,tuff [2014],,tuff,tuff,tuff,,green,,medium sand [W22_2],5.0,granule [W22_2],8.0,,irregular,bioturbated,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-2-A,350,U1437,E,42,42-2,R,2,A,0.0,3.0,1457.7,1457.73,VI,,,,,tuff [2014],,tuff,tuff,tuff,,green,,silt [W22_1],2.0,fine sand [W22_2],4.0,,irregular,sharp to gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-2-A,350,U1437,E,42,42-2,R,2,A,3.0,23.0,1457.73,1457.93,VI,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],with fiamme [2014],"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff with fiamme",lapilli-tuff with fiamme,,green,,fine sand [W22_2],4.0,pebble [W22_2],9.0,,planar,sharp,,,,reversely coarse-tail graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, mafic [2014]",sub-rounded,,,,,fiamme [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-2-A,350,U1437,E,42,42-2,R,2,A,23.0,140.0,1457.93,1459.1,VI,,,,,tuff [2014],,tuff,tuff,tuff,,green,,medium sand [W22_2],5.0,granule [W22_2],8.0,,planar,diffuse,,,,,stratification,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-2-A,350,U1437,E,42,42-2,R,2,A,140.0,150.0,1459.1,1459.2,VI,,,,"matrix-supported, monomictic, evolved [2014]",lapilli-tuff [2014],with fiamme [2014],"matrix-supported, monomictic, evolved lapilli-tuff","matrix-supported, monomictic, evolved lapilli-tuff with fiamme",lapilli-tuff with fiamme,,green,,fine sand [W22_2],4.0,pebble [W22_2],9.0,,,not recovered,,,,normally graded,,,,,,,vitric [2014],,,,,,,,,fiamme [2014],angular,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-3-A,350,U1437,E,42,42-3,R,3,A,0.0,21.0,1459.2,1459.41,VI,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,fine sand [W22_2],4.0,pebble [W22_2],9.0,,curviplanar,diffuse,sub-horizontal,,,,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",angular,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-3-A,350,U1437,E,42,42-3,R,3,A,21.0,40.0,1459.41,1459.6,VI,,,,"matrix-supported, monomictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, monomictic, evolved lapilli-tuff","matrix-supported, monomictic, evolved lapilli-tuff",lapilli-tuff,,green,,fine sand [W22_2],4.0,pebble [W22_2],9.0,,curviplanar,diffuse,sub-horizontal,,,normally graded,stratification,,,,,,vitric [2014],,,,,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-3-A,350,U1437,E,42,42-3,R,3,A,40.0,60.0,1459.6,1459.8,VI,,,,"matrix-supported, monomictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, monomictic, evolved lapilli-tuff","matrix-supported, monomictic, evolved lapilli-tuff",lapilli-tuff,,green,,fine sand [W22_2],4.0,granule [W22_2],8.0,,curviplanar,sharp,sub-horizontal,,,normally graded,,,,,,,vitric [2014],,,,,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-3-A,350,U1437,E,42,42-3,R,3,A,60.0,139.0,1459.8,1460.59,VII,,,,"matrix-supported, monomictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, monomictic, evolved lapilli-tuff","matrix-supported, monomictic, evolved lapilli-tuff",lapilli-tuff,,green,,medium sand [W22_2],5.0,pebble [W22_2],9.0,,,not recovered,,,,normally graded,,,,,,,vitric [2014],,,,,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-4-A,350,U1437,E,42,42-4,R,4,A,0.0,112.0,1460.59,1461.71,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,medium sand [W22_2],5.0,pebble [W22_2],9.0,,,not recovered,,,,normally graded,,,,,,,vitric [2014],vitric [2014],,,,,,,,pumice [2014],sub-rounded,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-5-A,350,U1437,E,42,42-5,R,5,A,0.0,61.0,1461.71,1462.32,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,medium sand [W22_2],5.0,pebble [W22_2],9.0,,,not recovered,,,,normally graded,,,,,,,vitric [2014],vitric [2014],,,,,,,,pumice [2014],sub-rounded,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,
350-U1437E-42R-CC-A,350,U1437,E,42,42-CC,R,CC,A,0.0,12.0,1462.32,1462.44,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,medium sand [W22_2],5.0,pebble [W22_2],9.0,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437E-43R-1-A,350,U1437,E,43,43-1,R,1,A,0.0,133.0,1465.9,1467.23,VII,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],,"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone",lapillistone,,green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",angular,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-43R-2-A,350,U1437,E,43,43-2,R,2,A,0.0,121.0,1467.23,1468.44,VII,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],,"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone",lapillistone,,green,,granule [W22_2],8.0,cobble [W22_2],10.0,,,not recovered,,,,non-graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",angular,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-44R-1-A,350,U1437,E,44,44-1,R,1,A,0.0,103.0,1475.7,1476.73,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,coarse sand [W22_2],6.0,cobble [W22_2],10.0,,,not recovered,,,,normally graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-44R-2-A,350,U1437,E,44,44-2,R,2,A,0.0,62.0,1476.73,1477.35,VII,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],,"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone",lapillistone,,green,,granule [W22_2],8.0,cobble [W22_2],10.0,,,not recovered,,,,non-graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-44R-CC-A,350,U1437,E,44,44-CC,R,CC,A,0.0,22.0,1477.35,1477.57,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,,not recovered,,,,,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-45R-1-A,350,U1437,E,45,45-1,R,1,A,0.0,94.0,1485.4,1486.34,VII,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],,"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone",lapillistone,,green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, mafic [2014]",,,,,,pumice [2014],angular,,,,,,,,,,,,,,,,,,,,,
350-U1437E-45R-2-A,350,U1437,E,45,45-2,R,2,A,0.0,72.0,1486.34,1487.06,VII,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],,"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone",lapillistone,,green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, mafic [2014]",,,,,,pumice [2014],angular,,,,,,,,,,,,,,,,,,,,,
350-U1437E-45R-CC-A,350,U1437,E,45,45-CC,R,CC,A,0.0,13.0,1487.06,1487.19,VII,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],,"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone",lapillistone,,green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,,,,well [2014],,,,,,,,vitric [2014],lithic [2014],,"volcanic, evolved [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-46R-1-A,350,U1437,E,46,46-1,R,1,A,0.0,65.0,1495.2,1495.85,VII,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,vitric [2014],lithic [2014],,"volcanic, mafic [2014]",,,,,,pumice [2014],angular,,,,,,,,,,,,,,,,,,,,,
350-U1437E-47R-1-A,350,U1437,E,47,47-1,R,1,A,0.0,150.0,1504.9,1506.4,VII,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],,"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone",lapillistone,,dark green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,vitric [2014],lithic [2014],vitric [2014],"volcanic, mafic [2014]",angular,,,,,pumice [2014],sub-rounded,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,
350-U1437E-47R-2-A,350,U1437,E,47,47-2,R,2,A,0.0,138.0,1506.4,1507.78,VII,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],,"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone",lapillistone,,dark green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,vitric [2014],lithic [2014],vitric [2014],"volcanic, mafic [2014]",angular,,,,,pumice [2014],sub-rounded,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,
350-U1437E-47R-CC-A,350,U1437,E,47,47-CC,R,CC,A,0.0,16.0,1507.78,1507.94,VII,,,,"clast-supported, polymictic, evolved [2014]",lapillistone [2014],,"clast-supported, polymictic, evolved lapillistone","clast-supported, polymictic, evolved lapillistone",lapillistone,,dark green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,vitric [2014],lithic [2014],vitric [2014],"volcanic, mafic [2014]",angular,,,,,pumice [2014],sub-rounded,scoria [2014],sub-rounded,,,,,,,,,,,,,,,,,,,
350-U1437E-48R-1-A,350,U1437,E,48,48-1,R,1,A,0.0,112.0,1514.6,1515.72,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,dark green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],lithic [2014],"volcanic, mafic [2014]",sub-rounded,"volcanic, mafic [2014]",rounded,,,pumice [2014],sub-rounded,,,,,feldspar,subhedral,,,,,,,,,,,,,,,
350-U1437E-48R-2-A,350,U1437,E,48,48-2,R,2,A,0.0,77.0,1515.72,1516.49,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,dark green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],lithic [2014],"volcanic, mafic [2014]",sub-rounded,"volcanic, mafic [2014]",rounded,,,pumice [2014],sub-rounded,,,,,feldspar,subhedral,,,,,,,,,,,,,,,
350-U1437E-49R-1-A,350,U1437,E,49,49-1,R,1,A,0.0,104.0,1524.4,1525.44,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,dark green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],lithic [2014],"volcanic, mafic [2014]",sub-rounded,"volcanic, mafic [2014]",rounded,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-49R-2-A,350,U1437,E,49,49-2,R,2,A,0.0,86.0,1525.44,1526.3,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,dark green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],lithic [2014],"volcanic, mafic [2014]",sub-rounded,"volcanic, mafic [2014]",rounded,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-50R-1-W,350,U1437,E,50,50-1,R,1,W,0.0,151.0,1534.1,1535.61,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],lithic [2014],"volcanic, mafic [2014]",sub-rounded,"volcanic, mafic [2014]",angular,,,pumice [2014],rounded,,,,,feldspar,anhedral,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437E-51R-1-A,350,U1437,E,51,51-1,R,1,A,0.0,106.0,1543.8,1544.86,VII,,,,"clast-supported, polymictic",lapilli-tuff [2014],with consolidated breccia [2014],"clast-supported, polymictic lapilli-tuff","clast-supported, polymictic lapilli-tuff with consolidated breccia",lapilli-tuff with consolidated breccia,,green,,granule [W22_2],8.0,cobble [W22_2],10.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],,"volcanic, mafic [2014]",sub-rounded,"volcanic, mafic [2014]",angular,,,pumice [2014],sub-rounded,,,,,feldspar,subhedral,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437E-51R-1-W,350,U1437,E,51,51-1,R,1,W,0.0,106.0,1543.8,1544.86,VII,,,,"clast-supported, polymictic",lapilli-tuff [2014],with consolidated breccia [2014],"clast-supported, polymictic lapilli-tuff","clast-supported, polymictic lapilli-tuff with consolidated breccia",lapilli-tuff with consolidated breccia,,green,,granule [W22_2],8.0,cobble [W22_2],10.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],,"volcanic, mafic [2014]",sub-rounded,"volcanic, mafic [2014]",angular,,,pumice [2014],sub-rounded,,,,,feldspar,subhedral,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437E-51R-2-A,350,U1437,E,51,51-2,R,2,A,0.0,60.0,1544.86,1545.46,VII,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],with consolidated breccia [2014],"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff with consolidated breccia",lapilli-tuff with consolidated breccia,,green,,coarse sand [W22_2],6.0,cobble [W22_2],10.0,,,not recovered,,,moderate [2014],,,,,,,,vitric [2014],lithic [2014],,"volcanic, mafic [2014]",sub-rounded,"volcanic, evolved [2014]",,,,pumice [2014],sub-rounded,,,,,,,,,,,,,,,,,,,,,
350-U1437E-52R-1-A,350,U1437,E,52,52-1,R,1,A,0.0,100.0,1553.5,1554.5,VII,,,,"clast-supported, polymictic",lapilli-tuff [2014],with consolidated breccia [2014],"clast-supported, polymictic lapilli-tuff","clast-supported, polymictic lapilli-tuff with consolidated breccia",lapilli-tuff with consolidated breccia,,green,,granule [W22_2],8.0,cobble [W22_2],10.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],,"volcanic, mafic [2014]",sub-rounded,"volcanic, mafic [2014]",angular,,,pumice [2014],sub-rounded,,,,,feldspar,subhedral,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437E-53R-1-A,350,U1437,E,53,53-1,R,1,A,0.0,42.0,1563.2,1563.62,VII,,,,"clast-supported, polymictic",lapillistone [2014],,"clast-supported, polymictic lapillistone","clast-supported, polymictic lapillistone",lapillistone,,green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],,"volcanic, mafic [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437E-53R-1-A,350,U1437,E,53,53-1,R,1,A,42.0,82.0,1563.62,1564.02,VII,,,,,tuff [2014],,tuff,tuff,tuff,,green,,medium sand [W22_2],5.0,coarse sand [W22_2],6.0,,,not recovered,,,,non-graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],lithic matrix [2014],,,,,,,,
350-U1437E-53R-1-A,350,U1437,E,53,53-1,R,1,A,82.0,148.0,1564.02,1564.68,VII,,,,"clast-supported, polymictic",lapilli-tuff [2014],,"clast-supported, polymictic lapilli-tuff","clast-supported, polymictic lapilli-tuff",lapilli-tuff,,green,,granule [W22_2],8.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],,"volcanic, mafic [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437E-54R-1-A,350,U1437,E,54,54-1,R,1,A,0.0,150.0,1573.0,1574.5,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,dark green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],,"volcanic, mafic [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,pumice [2014],angular,,,feldspar,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437E-54R-2-A,350,U1437,E,54,54-2,R,2,A,0.0,105.0,1574.5,1575.55,VII,,,,"matrix-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"matrix-supported, polymictic, evolved lapilli-tuff","matrix-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,dark green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,,not recovered,,,,non-graded,,,,,,,lithic [2014],vitric [2014],,"volcanic, mafic [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,pumice [2014],angular,,,feldspar,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437E-55R-1-A,350,U1437,E,55,55-1,R,1,A,0.0,81.0,1582.7,1583.51,VII,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,dark green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,irregular,sharp to gradational,horizontal,,,non-graded,,,,,,,vitric [2014],lithic [2014],crystal [2014],"volcanic, mafic [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,feldspar,anhedral,,,,,,,,,,,,,,,
350-U1437E-55R-2-A,350,U1437,E,55,55-2,R,2,A,0.0,91.0,1583.51,1584.42,VII,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,dark green,,coarse sand [W22_2],6.0,pebble [W22_2],9.0,,irregular,sharp to gradational,horizontal,,,non-graded,,,,,,,vitric [2014],lithic [2014],crystal [2014],"volcanic, mafic [2014]",sub-rounded,,,,,pumice [2014],sub-rounded,,,,,feldspar,anhedral,,,,,,,,,,,,,,,
350-U1437E-55R-2-A,350,U1437,E,55,55-2,R,2,A,91.0,116.0,1584.42,1584.67,VII,,,,"clast-supported, polymictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, polymictic, evolved lapilli-tuff","clast-supported, polymictic, evolved lapilli-tuff",lapilli-tuff,,dark green,,medium sand [W22_2],5.0,pebble [W22_2],9.0,,,not recovered,,,,normally graded,,,,,,,vitric [2014],crystal [2014],lithic [2014],"volcanic, mafic [2014]",angular,,,,,pumice [2014],sub-rounded,,,,,feldspar,anhedral,,,,,,,,,,,,,,,
350-U1437E-55R-3-A,350,U1437,E,55,55-3,R,3,A,0.0,6.0,1584.67,1584.73,VII,,,,"clast-supported, monomictic, evolved [2014]",lapilli-tuff [2014],,"clast-supported, monomictic, evolved lapilli-tuff","clast-supported, monomictic, evolved lapilli-tuff",lapilli-tuff,,dark gray,,coarse sand [W22_2],6.0,granule [W22_2],8.0,,planar,diffuse,sub-horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
