Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample
361,U1475,A,1,1-1,H,1,A,0,24,0.0,0.24,1,nannofossil rich,foraminiferal ooze [2014],,nannofossil rich foraminiferal ooze,nannofossil rich foraminiferal ooze,foraminiferal ooze,brown,10YR 6/3 (pale brown),unconsolidated [2014],medium sand [W22_2],5,medium sand [W22_2],5,Change in color from pale brown (10YR 6/3) to light gray (5Y 7/1) at 24 cm.,,,,,,,burrows,slight,1.0,,,,,,,,,,361-U1475A-1H-1-A
361,U1475,A,1,1-1,H,1,A,24,44,0.24,0.44,1,nannofossil rich,foraminiferal ooze [2014],,nannofossil rich foraminiferal ooze,nannofossil rich foraminiferal ooze,foraminiferal ooze,light gray,5Y 7/1 (light gray),unconsolidated [2014],medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,361-U1475A-1H-1-A
361,U1475,A,1,1-1,H,1,A,44,93,0.44,0.93,1,nannofossil rich,foraminiferal ooze [2014],with diatoms,nannofossil rich foraminiferal ooze,nannofossil rich foraminiferal ooze with diatoms,foraminiferal ooze with diatoms,greenish gray,5Y 5/2 (olive gray),unconsolidated [2014],medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,361-U1475A-1H-1-A
361,U1475,A,1,1-1,H,1,A,93,135,0.93,1.35,1,nannofossil rich,foraminiferal ooze [2014],,nannofossil rich foraminiferal ooze,nannofossil rich foraminiferal ooze,foraminiferal ooze,light gray,5Y 7/1 (light gray),unconsolidated [2014],medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,burrows,slight,1.0,,,,,,,,,,361-U1475A-1H-1-A
361,U1475,A,1,1-CC,H,CC,A,0,7,1.36,1.48,1,nannofossil rich,foraminiferal ooze [2014],,nannofossil rich foraminiferal ooze,nannofossil rich foraminiferal ooze,foraminiferal ooze,light gray,5Y 7/1 (light gray),unconsolidated [2014],medium sand [W22_2],5,medium sand [W22_2],5,,,,,,,,,,,,,,,,,,,,361-U1475A-1H-CC-A
