Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Minor Lithology Name,Extra Sample ID Data
363-U1489B-5H-7-A,0,69,43.2,43.89,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,5,H,7,A,,,,,
363-U1489B-5H-CC-A,0,20,43.89,44.09,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,5,H,CC,A,,,,,
363-U1489B-6H-1-A,0,52,43.7,44.22,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,1,A,,,,,
363-U1489B-6H-1-A,52,145,44.22,45.15,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,1,A,,,,,
363-U1489B-6H-2-A,0,82,45.2,46.02,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,2,A,,,,,
363-U1489B-6H-2-A,82,145,46.02,46.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,2,A,,,,,
363-U1489B-6H-3-A,0,10,46.7,46.8,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,3,A,,,,,
363-U1489B-6H-3-A,10,81,46.8,47.51,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,3,A,,,,,
363-U1489B-6H-3-A,81,107,47.51,47.77,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,3,A,,,,,
363-U1489B-6H-3-A,107,140,47.77,48.1,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,3,A,,,,,
363-U1489B-6H-4-A,0,25,48.2,48.45,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,4,A,,,,,
363-U1489B-6H-4-A,25,89,48.45,49.09,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,4,A,,,,,
363-U1489B-6H-4-A,89,145,49.09,49.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,4,A,,,,,
363-U1489B-6H-5-A,0,23,49.7,49.93,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,5,A,,,,,
363-U1489B-6H-5-A,23,145,49.93,51.15,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,5,A,,,,,
363-U1489B-6H-6-A,0,91,51.2,52.11,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,6,A,,,,,
363-U1489B-6H-6-A,91,103,52.11,52.23,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 3 (very dark gray),slight [DB86],,,,,sulfide,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,6,A,,,,,
363-U1489B-6H-6-A,103,140,52.23,52.6,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,6,A,,,,,
363-U1489B-6H-7-A,0,62,52.7,53.32,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,7,A,,,,,
363-U1489B-6H-CC-A,0,19,53.32,53.51,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,core liner cracked but sediment ok,,,,,,,,,,,,,363,U1489,B,6,H,CC,A,,,,,
363-U1489B-7H-1-A,0,145,53.2,54.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,1,A,,,,,
363-U1489B-7H-2-A,0,40,54.7,55.1,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,2,A,,,,,
363-U1489B-7H-2-A,40,129,55.1,55.99,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,2,A,,,,,
363-U1489B-7H-2-A,129,145,55.99,56.15,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,2,A,,,,,
363-U1489B-7H-3-A,0,140,56.2,57.6,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,3,A,,,,,
363-U1489B-7H-4-A,0,6,57.7,57.76,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,4,A,,,,,
363-U1489B-7H-4-A,6,25,57.76,57.95,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,4,A,,,,,
363-U1489B-7H-4-A,25,55,57.95,58.25,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,4,A,,,,,
363-U1489B-7H-4-A,55,67,58.25,58.37,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,4,A,,,,,
363-U1489B-7H-4-A,67,145,58.37,59.15,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,4,A,,,,,
363-U1489B-7H-5-A,0,100,59.2,60.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,5,A,,,,,
363-U1489B-7H-5-A,100,118,60.2,60.38,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,5,A,,,,,
363-U1489B-7H-5-A,118,144,60.38,60.64,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,5,A,,,,,
363-U1489B-7H-6-A,0,140,60.7,62.1,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,6,A,,,,,
363-U1489B-7H-7-A,0,69,62.2,62.89,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,7,A,,,,,
363-U1489B-7H-CC-A,0,32,62.89,63.21,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,7,H,CC,A,,,,,
363-U1489B-8H-1-A,0,145,62.7,64.15,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,1,A,,,,,
363-U1489B-8H-2-A,0,145,64.2,65.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,2,A,,,,,
363-U1489B-8H-3-A,0,46,65.7,66.16,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,3,A,,,,,
363-U1489B-8H-3-A,46,140,66.16,67.1,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,3,A,,,,,
363-U1489B-8H-4-A,0,23,67.2,67.43,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,4,A,,,,,
363-U1489B-8H-4-A,23,145,67.43,68.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,4,A,,,,,
363-U1489B-8H-5-A,0,21,68.7,68.91,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,5,A,,,,,
363-U1489B-8H-5-A,21,59,68.91,69.29,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,5,A,,,,,
363-U1489B-8H-5-A,59,109,69.29,69.79,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,5,A,,,,,
363-U1489B-8H-5-A,109,123,69.79,69.93,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,5,A,,,,,
363-U1489B-8H-5-A,123,145,69.93,70.15,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,5,A,,,,,
363-U1489B-8H-6-A,0,60,70.2,70.8,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,6,A,,,,,
363-U1489B-8H-6-A,60,71,70.8,70.91,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,6,A,,,,,
363-U1489B-8H-6-A,71,90,70.91,71.1,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,6,A,,,,,
363-U1489B-8H-6-A,90,130,71.1,71.5,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,6,A,,,,,
363-U1489B-8H-6-A,130,140,71.5,71.6,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,6,A,,,,,
363-U1489B-8H-7-A,0,56,71.7,72.26,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,7,A,,,,,
363-U1489B-8H-CC-A,0,24,72.26,72.5,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, sulfides abundant",,,,,,,,,,,,,363,U1489,B,8,H,CC,A,,,,,
363-U1489B-9H-1-A,0,49,72.2,72.69,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,1,A,,,,,
363-U1489B-9H-1-A,49,54,72.69,72.74,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,1,A,,,,,
363-U1489B-9H-1-A,54,91,72.74,73.11,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,1,A,,,,,
363-U1489B-9H-1-A,91,97,73.11,73.17,,ash(tuff) [MMK88m],ash(tuff),,N 5 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,9,H,1,A,,,,,
363-U1489B-9H-1-A,97,145,73.17,73.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,1,A,,,,,
363-U1489B-9H-2-A,0,145,73.7,75.15,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,2,A,,,,,
363-U1489B-9H-3-A,0,63,75.2,75.83,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,3,A,,,,,
363-U1489B-9H-3-A,63,83,75.83,76.03,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,3,A,,,,,
363-U1489B-9H-3-A,83,139,76.03,76.59,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,3,A,,,,,
363-U1489B-9H-4-A,0,145,76.7,78.15,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,4,A,,,,,
363-U1489B-9H-5-A,0,10,78.2,78.3,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,5,A,,,,,
363-U1489B-9H-5-A,10,44,78.3,78.64,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,5,A,,,,,
363-U1489B-9H-5-A,44,93,78.64,79.13,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,5,A,,,,,
363-U1489B-9H-5-A,93,132,79.13,79.52,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,5,A,,,,,
363-U1489B-9H-5-A,132,145,79.52,79.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,5,A,,,,,
363-U1489B-9H-6-A,0,140,79.7,81.1,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,6,A,,,,,
363-U1489B-9H-7-A,0,71,81.2,81.91,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,7,A,,,,,
363-U1489B-9H-CC-A,0,15,81.91,82.06,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,9,H,CC,A,,,,,
363-U1489B-10H-1-A,0,76,81.7,82.46,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,10,H,1,A,,,,,
363-U1489B-10H-2-A,0,86,82.52,83.38,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,10,H,2,A,,,,,
363-U1489B-10H-3-A,0,112,83.38,84.5,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,10,H,3,A,,,,,
363-U1489B-10H-4-A,0,141,84.61,86.02,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,10,H,4,A,,,,,
363-U1489B-10H-5-A,0,99,86.08,87.07,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,10,H,5,A,,,,,
363-U1489B-10H-6-A,0,72,87.18,87.9,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,10,H,6,A,,,,,
363-U1489B-10H-CC-A,0,45,87.9,88.35,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,10Y 8/1 (light greenish gray),slight [DB86],,,,,sulfide,"green layers and purple patches common, Some sulfides present.",,,,,,,,,,,,,363,U1489,B,10,H,CC,A,,,,,
363-U1489B-12H-1-A,0,145,100.7,102.15,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,12,H,1,A,,,,,
363-U1489B-12H-2-A,0,145,102.2,103.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,12,H,2,A,,,,,
363-U1489B-12H-3-A,0,140,103.7,105.1,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,12,H,3,A,,,,,
363-U1489B-12H-4-A,0,145,105.2,106.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,12,H,4,A,,,,,
363-U1489B-12H-5-A,0,145,106.7,108.15,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,12,H,5,A,,,,,
363-U1489B-12H-6-A,0,140,108.2,109.6,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,12,H,6,A,,,,,
363-U1489B-12H-7-A,0,67,109.7,110.37,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,12,H,7,A,,,,,
363-U1489B-12H-CC-A,0,28,110.37,110.65,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,12,H,CC,A,,,,,
363-U1489B-13H-1-A,0,150,110.2,111.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,13,H,1,A,,,,,
363-U1489B-13H-2-A,0,150,111.7,113.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,13,H,2,A,,,,,
363-U1489B-13H-3-A,0,150,113.2,114.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,13,H,3,A,,,,,
363-U1489B-13H-4-A,0,139,114.7,116.09,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,13,H,4,A,,,,,
363-U1489B-13H-5-A,0,141,116.09,117.5,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,13,H,5,A,,,,,
363-U1489B-13H-6-A,0,100,117.5,118.5,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,13,H,6,A,,,,,
363-U1489B-13H-7-A,0,60,118.5,119.1,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,13,H,7,A,,,,,
363-U1489B-13H-CC-A,0,16,119.1,119.26,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,13,H,CC,A,,,,,
363-U1489B-14H-1-A,0,145,119.7,121.15,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,14,H,1,A,,,,,
363-U1489B-14H-2-A,0,144,121.2,122.64,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,B,14,H,2,A,,,,,
