Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1429A-8H-4-A,0,150,65.56,67.06,nannofossil rich,clay [Leg210],with biogenic components [Leg339],nannofossil rich clay  with biogenic components ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,8,H,4,A
346-U1429A-8H-5-A,0,150,67.06,68.56,nannofossil rich,clay [Leg210],with biogenic components [Leg339],nannofossil rich clay  with biogenic components ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,8,H,5,A
346-U1429A-8H-6-A,0,150,68.56,70.06,nannofossil rich,clay [Leg210],with biogenic components [Leg339],nannofossil rich clay  with biogenic components ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,8,H,6,A
346-U1429A-8H-7-A,0,16,70.06,70.22,sandy [Leg339],clay [Leg210],,sandy  clay ,,,,bedding,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,8,H,7,A
346-U1429A-8H-7-A,16,78,70.22,70.84,nannofossil rich,clay [Leg210],with biogenic components [Leg339],nannofossil rich clay  with biogenic components ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,8,H,7,A
346-U1429A-8H-7-A,54,56,70.6,70.62,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,8,H,7,A
346-U1429A-8H-CC-A,0,18,70.84,71.02,nannofossil rich,clay [Leg210],with biogenic components [Leg339],nannofossil rich clay  with biogenic components ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,8,H,CC,A
346-U1429A-9H-1-A,0,150,70.6,72.1,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,9,H,1,A
346-U1429A-9H-2-A,0,150,72.1,73.6,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,9,H,2,A
346-U1429A-9H-3-A,0,150,73.6,75.1,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,9,H,3,A
346-U1429A-9H-4-A,0,150,75.1,76.6,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,9,H,4,A
346-U1429A-9H-5-A,0,150,76.6,78.1,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,9,H,5,A
346-U1429A-9H-5-A,50,51,77.1,77.11,,,,,,,,,,,,,,,,,,,,,,,,,gastropod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,9,H,5,A
346-U1429A-9H-6-A,0,150,78.1,79.6,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,9,H,6,A
346-U1429A-9H-7-A,0,81,79.6,80.41,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,9,H,7,A
346-U1429A-9H-CC-A,0,26,80.41,80.67,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,9,H,CC,A
346-U1429A-10H-1-A,0,150,80.1,81.6,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,1,A
346-U1429A-10H-2-A,0,150,81.6,83.1,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,2,A
346-U1429A-10H-2-A,55,56,82.15,82.16,,,,,,,,,,,,,,,,,,,,,,,,,scaphopod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,2,A
346-U1429A-10H-3-A,0,150,83.1,84.6,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,3,A
346-U1429A-10H-4-A,0,150,84.6,86.1,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,4,A
346-U1429A-10H-4-A,89,90,85.49,85.5,,,,,,,,,,,,,,,,,,,,,,,,,bivalve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,4,A
346-U1429A-10H-5-A,0,23,86.1,86.33,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,5,A
346-U1429A-10H-5-A,23,53,86.33,86.63,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,5,A
346-U1429A-10H-5-A,53,147,86.63,87.57,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,5,A
346-U1429A-10H-6-A,0,150,87.57,89.07,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,6,A
346-U1429A-10H-7-A,0,69,89.07,89.76,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,7,A
346-U1429A-10H-CC-A,0,44,89.76,90.2,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,10,H,CC,A
346-U1429A-11H-1-A,0,150,89.6,91.1,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,11,H,1,A
346-U1429A-11H-2-A,0,150,91.1,92.6,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,11,H,2,A
346-U1429A-11H-3-A,0,150,92.6,94.1,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,11,H,3,A
346-U1429A-11H-4-A,0,150,94.1,95.6,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,11,H,4,A
346-U1429A-11H-5-A,0,150,95.6,97.1,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,11,H,5,A
346-U1429A-11H-6-A,0,151,97.1,98.61,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,11,H,6,A
346-U1429A-11H-7-A,0,80,98.61,99.41,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,,,,structureless,10YR 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,11,H,7,A
346-U1429A-11H-CC-A,0,37,99.41,99.78,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,,,,structureless,10YR 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,11,H,CC,A
346-U1429A-12H-1-A,0,150,99.1,100.6,,tephra [FS84],,tephra ,vitric,,,,10Y 6/1 (greenish gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,1,A
346-U1429A-12H-2-A,0,147,100.6,102.07,,tephra [FS84],,tephra ,vitric,,,,10Y 6/1 (greenish gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,2,A
346-U1429A-12H-2-A,147,150,102.07,102.1,,sand [Leg210],,sand ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,Turbidite,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,2,A
346-U1429A-12H-3-A,0,9,102.1,102.19,,sand [Leg210],,sand ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,Turbidite,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,3,A
346-U1429A-12H-3-A,9,10,102.19,102.2,diatom bearing,nannofossil ooze [Leg339],with silt [Leg339],diatom bearing nannofossil ooze  with silt ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,3,A
346-U1429A-12H-3-A,10,15,102.2,102.25,,tephra [FS84],,tephra ,vitric,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,Turbidite,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,3,A
346-U1429A-12H-3-A,15,150,102.25,103.6,diatom bearing,nannofossil ooze [Leg339],with silt [Leg339],diatom bearing nannofossil ooze  with silt ,,,,,10Y 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,3,A
346-U1429A-12H-4-A,0,150,103.6,105.1,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,4,A
346-U1429A-12H-5-A,0,145,105.1,106.55,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,5,A
346-U1429A-12H-6-A,0,73,106.55,107.28,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,6,A
346-U1429A-12H-6-A,73,150,107.28,108.05,diatom rich,nannofossil ooze [Leg339],,diatom rich nannofossil ooze ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,6,A
346-U1429A-12H-7-A,0,88,108.05,108.93,diatom rich,nannofossil ooze [Leg339],,diatom rich nannofossil ooze ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,7,A
346-U1429A-12H-CC-A,0,26,108.93,109.19,diatom rich,nannofossil ooze [Leg339],,diatom rich nannofossil ooze ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,12,H,CC,A
346-U1429A-13H-1-A,0,150,108.6,110.1,,nannofossil ooze [Leg339],with silt [Leg339],nannofossil ooze  with silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,13,H,1,A
346-U1429A-13H-2-A,0,152,110.1,111.62,,nannofossil ooze [Leg339],with silt [Leg339],nannofossil ooze  with silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,13,H,2,A
346-U1429A-13H-3-A,0,146,111.62,113.08,,nannofossil ooze [Leg339],with silt [Leg339],nannofossil ooze  with silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,13,H,3,A
346-U1429A-13H-4-A,0,101,113.08,114.09,volcanic glass rich,nannofossil ooze [Leg339],,volcanic glass rich nannofossil ooze ,vitric,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,volcanic glass rich  nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,13,H,4,A
346-U1429A-13H-4-A,101,150,114.09,114.58,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,13,H,4,A
346-U1429A-13H-5-A,0,104,114.58,115.62,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,13,H,5,A
346-U1429A-13H-6-A,0,80,115.62,116.42,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,13,H,6,A
346-U1429A-15H-1-A,0,11,118.1,118.21,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,1,A
346-U1429A-15H-1-A,11,65,118.21,118.75,,sand [Leg210],,sand ,,,,,N 2.5 (black),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,1,A
346-U1429A-15H-1-A,65,150,118.75,119.6,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,1,A
346-U1429A-15H-2-A,0,150,119.6,121.1,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,2,A
346-U1429A-15H-3-A,0,150,121.1,122.6,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,3,A
346-U1429A-15H-4-A,0,75,122.6,123.35,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,4,A
346-U1429A-15H-4-A,75,150,123.35,124.1,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,4,A
346-U1429A-15H-5-A,0,149,124.1,125.59,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,5,A
346-U1429A-15H-6-A,0,150,125.59,127.09,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,6,A
346-U1429A-15H-7-A,0,66,127.09,127.75,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,7,A
346-U1429A-15H-7-A,59,60,127.68,127.69,,,,,,,,,,,,,,,,,,,,,,,,,pelecypod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,7,A
346-U1429A-15H-CC-A,0,35,127.75,128.1,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,15,H,CC,A
346-U1429A-16H-1-A,0,151,127.6,129.11,,nannofossil ooze [Leg339],with silt [Leg339],nannofossil ooze  with silt ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,1,A
346-U1429A-16H-2-A,0,134,129.11,130.45,,nannofossil ooze [Leg339],with silt [Leg339],nannofossil ooze  with silt ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,2,A
346-U1429A-16H-2-A,134,137,130.45,130.48,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),heavy [DB86],3,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,2,A
346-U1429A-16H-2-A,137,150,130.48,130.61,,nannofossil ooze [Leg339],with silt [Leg339],nannofossil ooze  with silt ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,2,A
346-U1429A-16H-3-A,0,148,130.61,132.09,,nannofossil ooze [Leg339],with silt [Leg339],nannofossil ooze  with silt ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,3,A
346-U1429A-16H-4-A,0,148,132.09,133.57,,nannofossil ooze [Leg339],with silt [Leg339],nannofossil ooze  with silt ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,4,A
346-U1429A-16H-5-A,0,149,133.57,135.06,silty [Leg339],nannofossil ooze [Leg339],with volcanic ash [Leg339],silty  nannofossil ooze  with volcanic ash ,vitric,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,A,16,H,5,A
