Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1430C-2H-2-A,125,150,7.55,7.8,,clayey silt ,with foraminifers ,clayey silt  with foraminifers ,,,,,5Y 3/2 (dark olive gray),heavy ,3,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,2,A,
346-U1430C-2H-3-A,0,68,7.8,8.48,,silty clay ,,silty clay ,,,,,5Y 5/2 (olive gray),heavy ,3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,3,A,
346-U1430C-2H-3-A,20,25,8,8.05,,,,,vitric,volcaniclastic-bearing,2,patch or bleb,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,3,A,
346-U1430C-2H-3-A,68,105,8.48,8.85,,clayey silt ,with foraminifers ,clayey silt  with foraminifers ,,,,,5Y 5/2 (olive gray),heavy ,3,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,3,A,
346-U1430C-2H-3-A,105,111,8.85,8.91,,tephra ,,tephra ,pumice,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,3,A,
346-U1430C-2H-3-A,111,114,8.91,8.94,,clayey silt ,with foraminifers ,clayey silt  with foraminifers ,,,,,5Y 5/2 (olive gray),heavy ,3,,,,,,,,,,,,,,,clayey silt ,clayey silt   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,3,A,
346-U1430C-2H-3-A,114,150,8.94,9.3,,silty clay ,,silty clay ,,,,,5Y 5/2 (olive gray),heavy ,3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,3,A,
346-U1430C-2H-4-A,0,42,9.3,9.72,,silty clay ,,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,4,A,
346-U1430C-2H-4-A,19,20,9.49,9.5,,,,,pumice,volcaniclastic-bearing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,4,A,
346-U1430C-2H-4-A,42,50,9.72,9.8,,tephra ,,tephra ,pumice,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,4,A,
346-U1430C-2H-4-A,50,53,9.8,9.83,,silty clay ,,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,4,A,
346-U1430C-2H-4-A,53,54,9.83,9.84,,tephra ,,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,4,A,
346-U1430C-2H-4-A,54,55,9.84,9.85,,silty clay ,,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,4,A,
346-U1430C-2H-4-A,55,143,9.85,10.73,,clayey silt ,,clayey silt ,,,,color banding,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,4,A,
346-U1430C-2H-4-A,130,139,10.6,10.69,,,,,pumice,volcaniclastic-bearing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,4,A,
346-U1430C-2H-5-A,0,21,10.73,10.94,,silty clay ,,silty clay ,,,,color banding,5Y 3/2 (dark olive gray),heavy ,3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,5,A,
346-U1430C-2H-5-A,21,28,10.94,11.01,,tephra ,,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,5,A,
346-U1430C-2H-5-A,28,86.5,11.01,11.595,,silty clay ,,silty clay ,,,,color banding,5Y 3/2 (dark olive gray),heavy ,3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,5,A,
346-U1430C-2H-5-A,86.5,87,11.595,11.6,,tephra ,,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,5,A,
346-U1430C-2H-5-A,87,110,11.6,11.83,,silty clay ,,silty clay ,,,,color banding,5Y 3/2 (dark olive gray),heavy ,3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,5,A,
346-U1430C-2H-5-A,110,149,11.83,12.22,,clayey silt ,,clayey silt ,,,,mottling ,5Y 5/2 (olive gray),heavy ,3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,5,A,
346-U1430C-2H-6-A,0,47,12.22,12.69,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,6,A,
346-U1430C-2H-6-A,47,57,12.69,12.79,,tephra [FS84],,tephra ,pumice,,,reverse grading,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,6,A,
346-U1430C-2H-6-A,57,62,12.79,12.84,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,6,A,
346-U1430C-2H-6-A,62,150,12.84,13.72,,clayey silt [MMK88],,clayey silt ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,6,A,
346-U1430C-2H-7-A,0,36,13.72,14.08,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,7,A,
346-U1430C-2H-7-A,36,53,14.08,14.25,,clayey silt [MMK88],,clayey silt ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,7,A,
346-U1430C-2H-CC-A,0,15,14.25,14.4,,clayey silt [MMK88],,clayey silt ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,2,H,CC,A,
346-U1430C-3H-1-A,0,10,14.3,14.4,,clayey silt [MMK88],,clayey silt ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,1,A,
346-U1430C-3H-1-A,10,150,14.4,15.8,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,1,A,
346-U1430C-3H-2-A,0,22,15.8,16.02,,clayey silt [MMK88],,clayey silt ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,2,A,
346-U1430C-3H-2-A,22,48,16.02,16.28,,clayey silt [MMK88],,clayey silt ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,2,A,
346-U1430C-3H-2-A,48,86,16.28,16.66,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,2,A,
346-U1430C-3H-2-A,86,150,16.66,17.3,,clayey silt [MMK88],,clayey silt ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,2,A,
346-U1430C-3H-3-A,0,16,17.3,17.46,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,3,A,
346-U1430C-3H-3-A,16,20,17.46,17.5,,tephra [FS84],,tephra ,pumice,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,3,A,
346-U1430C-3H-3-A,20,66,17.5,17.96,,silty clay [MMK88],with volcanic ash [Leg339],silty clay  with volcanic ash ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,3,A,
346-U1430C-3H-3-A,66,80,17.96,18.1,,tephra [FS84],,tephra ,pumice,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,3,A,
346-U1430C-3H-3-A,80,91,18.1,18.21,foraminifer rich,nannofossil ooze [Leg339],with volcanic ash [Leg339],foraminifer rich nannofossil ooze  with volcanic ash ,pumice,,,,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,foraminifer rich  nannofossil ooze ,nannofossil ooze   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,3,A,
346-U1430C-3H-3-A,91,150,18.21,18.8,,clayey silt [MMK88],with volcanic ash [Leg339],clayey silt  with volcanic ash ,pumice,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,3,A,
346-U1430C-3H-4-A,0,13,18.8,18.93,,silty clay [MMK88],with volcanic ash [Leg339],silty clay  with volcanic ash ,pumice,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,13,19,18.93,18.99,,tephra [FS84],,tephra ,pumice,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,19,49,18.99,19.29,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,36,104,19.16,19.84,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,49,50,19.29,19.3,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,50,53,19.3,19.33,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,53,53.5,19.33,19.335,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,53.5,57,19.335,19.37,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,57,58,19.37,19.38,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,58,82,19.38,19.62,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,61,65,19.41,19.45,,,,,pumice,volcaniclastic-rich,3,patch or bleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,82,83,19.62,19.63,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,83,89,19.63,19.69,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,89,89.5,19.69,19.695,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,89.5,92,19.695,19.72,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,92,97,19.72,19.77,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,97,107,19.77,19.87,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,107,108.5,19.87,19.885,,tephra [FS84],,tephra ,pumice,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,108.5,112,19.885,19.92,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,112,140,19.92,20.2,,silty clay [MMK88],with volcanic ash [Leg339],silty clay  with volcanic ash ,pumice,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,128,129,20.08,20.09,,,,,pumice,volcaniclastic-bearing,2,patch or bleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
