Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],LITHOLOGY,REFERENCE,PREFIX,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE
323-U1340A-7H-4-A,323,U1340,A,7,7-4,H,4,A,0,147,55.9,57.37,diatom silt,"Shepard, 1954",nannofossil- and foraminifer-bearing,nannofossil- and foraminifer-bearing diatom silt,50,soft,5Y 3/2,,,,,,,,,,,,
323-U1340A-7H-4-A,323,U1340,A,7,7-4,H,4,A,147,150,57.37,57.4,nannofossil diatom ooze,Leg 323,,nannofossil diatom ooze,100,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-7H-5-A,323,U1340,A,7,7-5,H,5,A,0,150,57.4,58.9,nannofossil diatom ooze,Leg 323,,nannofossil diatom ooze,100,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-7H-6-A,323,U1340,A,7,7-6,H,6,A,0,47,58.9,59.37,nannofossil diatom ooze,Leg 323,,nannofossil diatom ooze,100,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-7H-6-A,323,U1340,A,7,7-6,H,6,A,47,130,59.37,60.2,diatom silt,"Shepard, 1954",,diatom silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-7H-6-A,323,U1340,A,7,7-6,H,6,A,130,150,60.2,60.4,diatom silty clay,"Shepard, 1954",,diatom silty clay,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-7H-7-A,323,U1340,A,7,7-7,H,7,A,0,7,60.4,60.47,diatom silty clay,"Shepard, 1954",,diatom silty clay,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-7H-7-A,323,U1340,A,7,7-7,H,7,A,7,80,60.47,61.2,diatom silt,"Shepard, 1954",,diatom silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-7H-CC-A,323,U1340,A,7,7-CC,H,CC,A,0,31,61.2,61.51,diatom silt,"Shepard, 1954",,diatom silt,100,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-8H-1-A,323,U1340,A,8,8-1,H,1,A,0,150,60.9,62.4,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 4/3,,,,,,,,,,,,
323-U1340A-8H-1-A,323,U1340,A,8,8-1,H,1,A,0,150,60.9,62.4,diatom silt,"Shepard, 1954",,diatom silt,70,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-8H-2-A,323,U1340,A,8,8-2,H,2,A,0,150,62.4,63.9,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 4/3,,,,,,,,,,,,
323-U1340A-8H-2-A,323,U1340,A,8,8-2,H,2,A,0,150,62.4,63.9,diatom silt,"Shepard, 1954",,diatom silt,70,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-8H-3-A,323,U1340,A,8,8-3,H,3,A,0,150,63.9,65.4,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 4/3,,,,,,,,,,,,
323-U1340A-8H-3-A,323,U1340,A,8,8-3,H,3,A,0,150,63.9,65.4,diatom silt,"Shepard, 1954",,diatom silt,70,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-8H-3-A,323,U1340,A,8,8-3,H,3,A,75,83,64.65,64.73,silty fine ash,"International Union of Geological Sciences-Le Maitre, 1989",diatom-rich,diatom-rich silty fine ash,100,soupy,5Y 5/2,,,,,,,,,,,,
323-U1340A-8H-4-A,323,U1340,A,8,8-4,H,4,A,0,47,65.4,65.87,diatom ooze,Leg 323,,diatom ooze,30,soft,5Y 4/3,,,,,,,,,,,,
323-U1340A-8H-4-A,323,U1340,A,8,8-4,H,4,A,0,47,65.4,65.87,diatom silt,"Shepard, 1954",,diatom silt,70,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-8H-4-A,323,U1340,A,8,8-4,H,4,A,43,150,65.83,66.9,diatom ooze,United States Geological Survey,,diatom ooze,30,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-8H-4-A,323,U1340,A,8,8-4,H,4,A,43,150,65.83,66.9,diatom ooze,United States Geological Survey,,diatom ooze,50,soft,5Y 5/4,,,,,,,,,,,,
323-U1340A-8H-4-A,323,U1340,A,8,8-4,H,4,A,43,150,65.83,66.9,diatom silt,"Shepard, 1954",,diatom silt,20,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-8H-4-A,323,U1340,A,8,8-4,H,4,A,57,63,65.97,66.03,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,100,soft,2.5Y 3/1,,,,,,,,,,,,
323-U1340A-8H-5-A,323,U1340,A,8,8-5,H,5,A,0,150,66.9,68.4,diatom ooze,United States Geological Survey,,diatom ooze,30,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-8H-5-A,323,U1340,A,8,8-5,H,5,A,0,150,66.9,68.4,diatom ooze,United States Geological Survey,,diatom ooze,50,soft,5Y 5/4,,,,,,,,,,,,
323-U1340A-8H-5-A,323,U1340,A,8,8-5,H,5,A,0,150,66.9,68.4,diatom silt,"Shepard, 1954",,diatom silt,20,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-8H-5-A,323,U1340,A,8,8-5,H,5,A,1,6,66.91,66.96,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,100,soft,2.5Y 4/1,,,,,,,,,,,,
323-U1340A-8H-6-A,323,U1340,A,8,8-6,H,6,A,0,150,68.4,69.9,diatom ooze,United States Geological Survey,,diatom ooze,30,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-8H-6-A,323,U1340,A,8,8-6,H,6,A,0,150,68.4,69.9,diatom ooze,United States Geological Survey,,diatom ooze,50,soft,5Y 5/4,,,,,,,,,,,,
323-U1340A-8H-6-A,323,U1340,A,8,8-6,H,6,A,0,150,68.4,69.9,diatom silt,"Shepard, 1954",,diatom silt,20,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-8H-7-A,323,U1340,A,8,8-7,H,7,A,0,79,69.9,70.69,diatom ooze,United States Geological Survey,,diatom ooze,30,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-8H-7-A,323,U1340,A,8,8-7,H,7,A,0,79,69.9,70.69,diatom ooze,United States Geological Survey,,diatom ooze,50,soft,5Y 5/4,,,,,,,,,,,,
323-U1340A-8H-7-A,323,U1340,A,8,8-7,H,7,A,0,79,69.9,70.69,diatom silt,"Shepard, 1954",,diatom silt,20,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-8H-CC-A,323,U1340,A,8,8-CC,H,CC,A,0,29,70.69,70.98,diatom ooze,United States Geological Survey,,diatom ooze,30,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-8H-CC-A,323,U1340,A,8,8-CC,H,CC,A,0,29,70.69,70.98,diatom ooze,United States Geological Survey,,diatom ooze,50,soft,5Y 5/4,,,,,,,,,,,,
323-U1340A-8H-CC-A,323,U1340,A,8,8-CC,H,CC,A,0,29,70.69,70.98,diatom silt,"Shepard, 1954",,diatom silt,20,soft,10Y 4/1,,,,,,,,,,,,
323-U1340A-9H-1-A,323,U1340,A,9,9-1,H,1,A,0,150,70.4,71.9,diatom ooze,"Shepard, 1954",foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-1-A,323,U1340,A,9,9-1,H,1,A,0,150,70.4,71.9,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,50,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-9H-2-A,323,U1340,A,9,9-2,H,2,A,0,150,71.9,73.4,diatom ooze,"Shepard, 1954",foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-2-A,323,U1340,A,9,9-2,H,2,A,0,150,71.9,73.4,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,50,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-9H-3-A,323,U1340,A,9,9-3,H,3,A,0,150,73.4,74.9,silt [S54],"Shepard, 1954",foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-4-A,323,U1340,A,9,9-4,H,4,A,0,150,74.9,76.4,silt [S54],"Shepard, 1954",foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-5-A,323,U1340,A,9,9-5,H,5,A,0,150,76.4,77.9,silt [S54],"Shepard, 1954",foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing silt,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,0,13,77.9,78.03,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,13,34,78.03,78.24,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,13,34,78.03,78.24,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,34,50,78.24,78.4,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,50,51,78.4,78.41,diatom ooze,Leg 323,foraminifer-rich,foraminifer-rich diatom ooze,50,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,50,51,78.4,78.41,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,51,60,78.41,78.5,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,60,63,78.5,78.53,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,60,63,78.5,78.53,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,63,81,78.53,78.71,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,81,84,78.71,78.74,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,81,84,78.71,78.74,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,84,96,78.74,78.86,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,96,105,78.86,78.95,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,96,105,78.86,78.95,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,105,110,78.95,79,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,110,119,79,79.09,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,110,119,79,79.09,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-6-A,323,U1340,A,9,9-6,H,6,A,119,150,79.09,79.4,fine-ashy silt,"Shepard, 1954",foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing fine-ashy silt,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-7-A,323,U1340,A,9,9-7,H,7,A,0,71,79.4,80.11,fine-ashy silt,"Shepard, 1954",foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing fine-ashy silt,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-9H-CC-A,323,U1340,A,9,9-CC,H,CC,A,0,32,80.11,80.43,fine-ashy silt,"Shepard, 1954",foraminifer-rich diatom-bearing,foraminifer-rich diatom-bearing fine-ashy silt,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-1-A,323,U1340,A,10,10-1,H,1,A,0,65,79.9,80.55,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-1-A,323,U1340,A,10,10-1,H,1,A,65,134,80.55,81.24,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-10H-1-A,323,U1340,A,10,10-1,H,1,A,134,150,81.24,81.4,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-10H-1-A,323,U1340,A,10,10-1,H,1,A,134,150,81.24,81.4,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-2-A,323,U1340,A,10,10-2,H,2,A,0,20,81.4,81.6,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-10H-2-A,323,U1340,A,10,10-2,H,2,A,0,20,81.4,81.6,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-2-A,323,U1340,A,10,10-2,H,2,A,20,150,81.6,82.9,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-10H-3-A,323,U1340,A,10,10-3,H,3,A,0,150,82.9,84.4,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-3-A,323,U1340,A,10,10-3,H,3,A,0,150,82.9,84.4,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,50,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-10H-4-A,323,U1340,A,10,10-4,H,4,A,0,86,84.4,85.26,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-4-A,323,U1340,A,10,10-4,H,4,A,0,86,84.4,85.26,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,50,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-10H-4-A,323,U1340,A,10,10-4,H,4,A,40,150,84.8,85.9,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-4-A,323,U1340,A,10,10-4,H,4,A,86,101,85.26,85.41,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 5/3,,,,,,,,,,,,
323-U1340A-10H-4-A,323,U1340,A,10,10-4,H,4,A,86,101,85.26,85.41,diatom ooze,Leg 323,,diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-4-A,323,U1340,A,10,10-4,H,4,A,101,150,85.41,85.9,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-10H-5-A,323,U1340,A,10,10-5,H,5,A,0,40,85.9,86.3,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-10H-5-A,323,U1340,A,10,10-5,H,5,A,0,150,85.9,87.4,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-6-A,323,U1340,A,10,10-6,H,6,A,0,150,87.4,88.9,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-7-A,323,U1340,A,10,10-7,H,7,A,0,40,88.9,89.3,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-7-A,323,U1340,A,10,10-7,H,7,A,40,66,89.3,89.56,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",diatom-rich,diatom-rich fine ash,,soft,5Y 3/1,,,,,,,,,,,,
323-U1340A-10H-7-A,323,U1340,A,10,10-7,H,7,A,66,73,89.56,89.63,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-10H-CC-A,323,U1340,A,10,10-CC,H,CC,A,0,28,89.63,89.91,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-1-A,323,U1340,A,11,11-1,H,1,A,0,150,89.4,90.9,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-2-A,323,U1340,A,11,11-2,H,2,A,0,150,90.9,92.4,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-3-A,323,U1340,A,11,11-3,H,3,A,0,72,92.4,93.12,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-3-A,323,U1340,A,11,11-3,H,3,A,72,93,93.12,93.33,coarse ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",diatom-bearing,diatom-bearing coarse ash,,soft,5Y 2.5/1,,,,,,,,,,,,
323-U1340A-11H-3-A,323,U1340,A,11,11-3,H,3,A,93,115,93.33,93.55,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-3-A,323,U1340,A,11,11-3,H,3,A,115,130,93.55,93.7,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-11H-3-A,323,U1340,A,11,11-3,H,3,A,130,150,93.7,93.9,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-4-A,323,U1340,A,11,11-4,H,4,A,0,45,93.9,94.35,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-4-A,323,U1340,A,11,11-4,H,4,A,45,77,94.35,94.67,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-11H-4-A,323,U1340,A,11,11-4,H,4,A,77,115,94.67,95.05,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-4-A,323,U1340,A,11,11-4,H,4,A,115,150,95.05,95.4,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-11H-5-A,323,U1340,A,11,11-5,H,5,A,0,40,95.4,95.8,fine-ashy silt,Leg 323,diatom-rich,diatom-rich fine-ashy silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-11H-5-A,323,U1340,A,11,11-5,H,5,A,40,150,95.8,96.9,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-6-A,323,U1340,A,11,11-6,H,6,A,0,10,96.9,97,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-6-A,323,U1340,A,11,11-6,H,6,A,10,28,97,97.18,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-11H-6-A,323,U1340,A,11,11-6,H,6,A,28,90,97.18,97.8,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-6-A,323,U1340,A,11,11-6,H,6,A,90,120,97.8,98.1,fine-ashy silt,"Shepard, 1954",diatom-rich,diatom-rich fine-ashy silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-11H-6-A,323,U1340,A,11,11-6,H,6,A,120,150,98.1,98.4,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-7-A,323,U1340,A,11,11-7,H,7,A,0,77,98.4,99.17,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-11H-CC-A,323,U1340,A,11,11-CC,H,CC,A,0,34,99.17,99.51,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-1-A,323,U1340,A,12,12-1,H,1,A,0,110,98.9,100,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-1-A,323,U1340,A,12,12-1,H,1,A,110,150,100,100.4,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-12H-2-A,323,U1340,A,12,12-2,H,2,A,0,28,100.4,100.68,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-12H-2-A,323,U1340,A,12,12-2,H,2,A,28,34,100.68,100.74,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-2-A,323,U1340,A,12,12-2,H,2,A,34,50,100.74,100.9,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-12H-2-A,323,U1340,A,12,12-2,H,2,A,50,56,100.9,100.96,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-2-A,323,U1340,A,12,12-2,H,2,A,56,85,100.96,101.25,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-12H-2-A,323,U1340,A,12,12-2,H,2,A,85,106,101.25,101.46,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-2-A,323,U1340,A,12,12-2,H,2,A,106,125,101.46,101.65,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-2-A,323,U1340,A,12,12-2,H,2,A,106,125,101.46,101.65,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-2-A,323,U1340,A,12,12-2,H,2,A,125,150,101.65,101.9,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-12H-3-A,323,U1340,A,12,12-3,H,3,A,0,87,101.9,102.77,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-3-A,323,U1340,A,12,12-3,H,3,A,87,150,102.77,103.4,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-12H-4-A,323,U1340,A,12,12-4,H,4,A,0,80,103.4,104.2,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-12H-4-A,323,U1340,A,12,12-4,H,4,A,80,150,104.2,104.9,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-5-A,323,U1340,A,12,12-5,H,5,A,0,20,104.9,105.1,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-5-A,323,U1340,A,12,12-5,H,5,A,20,25,105.1,105.15,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-5-A,323,U1340,A,12,12-5,H,5,A,20,25,105.1,105.15,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-5-A,323,U1340,A,12,12-5,H,5,A,25,60,105.15,105.5,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-12H-5-A,323,U1340,A,12,12-5,H,5,A,60,150,105.5,106.4,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-6-A,323,U1340,A,12,12-6,H,6,A,0,12,106.4,106.52,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-6-A,323,U1340,A,12,12-6,H,6,A,12,17,106.52,106.57,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-6-A,323,U1340,A,12,12-6,H,6,A,12,17,106.52,106.57,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,50,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-6-A,323,U1340,A,12,12-6,H,6,A,17,150,106.57,107.9,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-7-A,323,U1340,A,12,12-7,H,7,A,0,7,107.9,107.97,diatom ooze,Leg 323,sponge spicule-rich,sponge spicule-rich diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1340A-12H-7-A,323,U1340,A,12,12-7,H,7,A,7,71,107.97,108.61,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-12H-CC-A,323,U1340,A,12,12-CC,H,CC,A,0,27,108.61,108.88,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-13H-1-A,323,U1340,A,13,13-1,H,1,A,0,150,108.4,109.9,diatom silt,Leg 323,,diatom silt,,soft,5Y 4/1 ,,,,,,,,,,,,
323-U1340A-13H-2-A,323,U1340,A,13,13-2,H,2,A,0,70,109.9,110.6,diatom silt,Leg 323,,diatom silt,,soft,5Y 4/1 ,,,,,,,,,,,,
