Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample
361,U1476,E,5,5-7,H,7,A,0,54,43.9,44.44,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-5H-7-A
361,U1476,E,5,5-CC,H,CC,A,0,41,44.44,44.85,1,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-5H-CC-A
361,U1476,E,6,6-1,H,1,A,0,150,44.8,46.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-6H-1-A
361,U1476,E,6,6-2,H,2,A,0,150,46.3,47.8,2,foraminifer rich,nannofossil ooze [2014],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,nannofossil ooze,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3.0,,mineral,pyrite,,,,,,,361-U1476E-6H-2-A
361,U1476,E,6,6-3,H,3,A,0,150,47.8,49.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3.0,,mineral,pyrite,,,,,,,361-U1476E-6H-3-A
361,U1476,E,6,6-4,H,4,A,0,150,49.3,50.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3.0,,mineral,pyrite,,,,,,,361-U1476E-6H-4-A
361,U1476,E,6,6-5,H,5,A,0,150,50.8,52.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-6H-5-A
361,U1476,E,6,6-6,H,6,A,0,150,52.3,53.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-6H-6-A
361,U1476,E,6,6-7,H,7,A,0,60,53.8,54.4,2,foraminifer rich,nannofossil ooze [2014],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,nannofossil ooze,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-6H-7-A
361,U1476,E,6,6-CC,H,CC,A,0,26,54.4,54.66,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3.0,,mineral,pyrite,,,,,,,361-U1476E-6H-CC-A
361,U1476,E,7,7-1,H,1,A,0,150,54.3,55.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3.0,,mineral,pyrite,,,,,,,361-U1476E-7H-1-A
361,U1476,E,7,7-2,H,2,A,0,150,55.8,57.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-7H-2-A
361,U1476,E,7,7-3,H,3,A,0,150,57.3,58.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-7H-3-A
361,U1476,E,7,7-4,H,4,A,0,150,58.8,60.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-7H-4-A
361,U1476,E,7,7-5,H,5,A,0,150,60.3,61.8,2,foraminifer rich,nannofossil ooze [2014],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,nannofossil ooze,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-7H-5-A
361,U1476,E,7,7-6,H,6,A,0,140,61.8,63.2,2,foraminifer rich,nannofossil ooze [2014],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,nannofossil ooze,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-7H-6-A
361,U1476,E,7,7-7,H,7,A,0,54,63.2,63.74,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-7H-7-A
361,U1476,E,7,7-CC,H,CC,A,0,35,63.74,64.09,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-7H-CC-A
361,U1476,E,8,8-1,H,1,A,0,154,63.8,65.34,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-8H-1-A
361,U1476,E,8,8-2,H,2,A,0,150,65.34,66.84,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-8H-2-A
361,U1476,E,8,8-3,H,3,A,0,150,66.84,68.34,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-8H-3-A
361,U1476,E,8,8-4,H,4,A,0,150,68.34,69.84,2,foraminifer rich,nannofossil ooze [2014],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,nannofossil ooze,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-8H-4-A
361,U1476,E,8,8-5,H,5,A,0,150,69.84,71.34,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-8H-5-A
361,U1476,E,8,8-6,H,6,A,0,150,71.34,72.84,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-8H-6-A
361,U1476,E,8,8-7,H,7,A,0,59,72.84,73.43,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-8H-7-A
361,U1476,E,8,8-CC,H,CC,A,0,36,73.43,73.79,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-8H-CC-A
361,U1476,E,9,9-1,H,1,A,0,150,73.3,74.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-9H-1-A
361,U1476,E,9,9-2,H,2,A,0,150,74.8,76.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-9H-2-A
361,U1476,E,9,9-3,H,3,A,0,150,76.3,77.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-9H-3-A
361,U1476,E,9,9-4,H,4,A,0,150,77.8,79.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-9H-4-A
361,U1476,E,9,9-5,H,5,A,0,150,79.3,80.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-9H-5-A
361,U1476,E,9,9-6,H,6,A,0,149,80.8,82.29,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-9H-6-A
361,U1476,E,9,9-CC,H,CC,A,0,24,82.29,82.53,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-9H-CC-A
361,U1476,E,10,10-1,H,1,A,0,150,82.8,84.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-10H-1-A
361,U1476,E,10,10-2,H,2,A,0,150,84.3,85.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-10H-2-A
361,U1476,E,10,10-3,H,3,A,0,150,85.8,87.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-10H-3-A
361,U1476,E,10,10-4,H,4,A,0,150,87.3,88.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3.0,,mineral,pyrite,,,,,,,361-U1476E-10H-4-A
361,U1476,E,10,10-5,H,5,A,0,150,88.8,90.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-10H-5-A
361,U1476,E,10,10-6,H,6,A,0,150,90.3,91.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-10H-6-A
361,U1476,E,10,10-7,H,7,A,0,67,91.8,92.47,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-10H-7-A
361,U1476,E,10,10-CC,H,CC,A,0,8,92.47,92.55,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-10H-CC-A
361,U1476,E,11,11-1,H,1,A,0,150,92.3,93.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-11H-1-A
361,U1476,E,11,11-2,H,2,A,0,150,93.8,95.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification and dark layer with bottom sharp contact in Section 2 at 3 cm.,planar,sharp,horizontal,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-11H-2-A
361,U1476,E,11,11-3,H,3,A,0,150,95.3,96.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-11H-3-A
361,U1476,E,11,11-4,H,4,A,0,150,96.8,98.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-11H-4-A
361,U1476,E,11,11-5,H,5,A,0,150,98.3,99.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-11H-5-A
361,U1476,E,11,11-6,H,6,A,0,150,99.8,101.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-11H-6-A
361,U1476,E,11,11-7,H,7,A,0,64,101.3,101.94,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-11H-7-A
361,U1476,E,11,11-CC,H,CC,A,0,38,101.94,102.32,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-11H-CC-A
361,U1476,E,12,12-1,H,1,A,0,150,101.8,103.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-12H-1-A
361,U1476,E,12,12-2,H,2,A,0,151,103.3,104.81,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-12H-2-A
361,U1476,E,12,12-3,H,3,A,0,150,104.81,106.31,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-12H-3-A
361,U1476,E,12,12-4,H,4,A,0,150,106.31,107.81,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-12H-4-A
361,U1476,E,12,12-5,H,5,A,0,150,107.81,109.31,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-12H-5-A
361,U1476,E,12,12-6,H,6,A,0,150,109.31,110.81,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-12H-6-A
361,U1476,E,12,12-7,H,7,A,0,70,110.81,111.51,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-12H-7-A
361,U1476,E,12,12-CC,H,CC,A,0,40,111.51,111.91,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-12H-CC-A
361,U1476,E,13,13-1,H,1,A,0,150,111.3,112.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-13H-1-A
361,U1476,E,13,13-2,H,2,A,0,150,112.8,114.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-13H-2-A
361,U1476,E,13,13-3,H,3,A,0,150,114.3,115.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-13H-3-A
361,U1476,E,13,13-4,H,4,A,0,150,115.8,117.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-13H-4-A
361,U1476,E,13,13-5,H,5,A,0,150,117.3,118.8,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-13H-5-A
361,U1476,E,13,13-6,H,6,A,0,150,118.8,120.3,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1476E-13H-6-A
361,U1476,E,13,13-7,H,7,A,0,64,120.3,120.94,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,slight,1.0,,mineral,pyrite,,,,,,,361-U1476E-13H-7-A
361,U1476,E,13,13-CC,H,CC,A,0,26,120.94,121.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2.0,,mineral,pyrite,,,,,,,361-U1476E-13H-CC-A
