Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix
340-U1395B-8H-4-A,340,U1395,B,8,8-4,H,4,A,53.0,55.0,67.44,67.46,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,calcareous sand [Leg210],50,medium sand [T07],6,100,mixture of bioclastic and volcaniclastic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,20.0,0,0,50.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-4-A,340,U1395,B,8,8-4,H,4,A,55.0,84.0,67.46,67.75,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-4-A,340,U1395,B,8,8-4,H,4,A,84.0,92.0,67.75,67.83,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],65,fine sand [T07],4,carbonate ooze [Leg178],35,silt-fine mud [T07],2,100,mixed volcaniclastic and bioclastic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,0,15.0,0,0,30.0,0,5,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-4-A,340,U1395,B,8,8-4,H,4,A,92.0,99.0,67.83,67.9,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcanic ash fall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,0,50.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-4-A,340,U1395,B,8,8-4,H,4,A,99.0,124.0,67.9,68.15,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,"mottled fine grained hemipelagic sediment
",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-4-A,340,U1395,B,8,8-4,H,4,A,124.0,126.0,68.15,68.17,slight [drilling disturbance],2,calcareous sand [Leg210],90,fine sand [T07],4,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,sandy hemipelagic sediment ,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-4-A,340,U1395,B,8,8-4,H,4,A,126.0,150.0,68.17,68.41,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-5-A,340,U1395,B,8,8-5,H,5,A,0.0,6.0,68.41,68.47,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,10,0.0,0,0,0.0,0,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-5-A,340,U1395,B,8,8-5,H,5,A,6.0,67.0,68.47,69.08,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,fine medium sand [T07],5,calcareous sand [Leg210],10,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70.0,0,0,10.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-6-A,340,U1395,B,8,8-6,H,6,A,0.0,130.0,69.08,70.38,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],90,fine medium sand [T07],5,calcareous sand [Leg210],10,fine medium sand [T07],5,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70.0,0,0,10.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-7-A,340,U1395,B,8,8-7,H,7,A,0.0,72.0,70.38,71.1,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,"dark grey, massive volcaniclastic turbidite",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,70.0,0,0,5.0,15,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-8H-CC-A,340,U1395,B,8,8-CC,H,CC,A,0.0,12.0,71.1,71.22,,,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,"dark grey, massive volcaniclastic turbidite
",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,70.0,0,0,5.0,15,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,0.0,55.0,71.2,71.75,,,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,"grey hemipelagite with green layers at 37, 45, 48 cm depth",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,10.0,20,70,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,55.0,57.0,71.75,71.77,,,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,volcaniclastic turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,60.0,0,10,3.0,27,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,57.0,59.0,71.77,71.79,,,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,turbidite?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,20.0,0,0,20.0,0,60,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,59.0,140.0,71.79,72.6,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"grey hemipelagite with green layers at 76, 81-84, 95, 122-126 cm depth",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,2,98,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-1-A,340,U1395,B,9,9-1,H,1,A,140.0,150.0,72.6,72.7,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,0.0,35.0,72.7,73.05,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,"silty, mottled hemipelagic sediment",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,35.0,67.0,73.05,73.37,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,"silty, mottled hemipelagic sediment",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,67.0,90.0,73.37,73.6,moderate [drilling disturbance],4,carbonate ooze [Leg178],85,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],15,fine sand [T07],4,100,mixture of bioclastic and volcaniclastic materials,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,5.0,0,0,80.0,0,5,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,90.0,97.0,73.6,73.67,moderate [drilling disturbance],4,calcareous sand [Leg210],50,fine sand [T07],4,volcaniclastic-sand [BGS-S81],50,fine sand [T07],4,100,deformed laminated volcaniclastic sandstone,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,20.0,0,0,40.0,0,10,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,97.0,101.0,73.67,73.71,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,pumice-rich volcaniclastic sediment,45,100,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,55.0,0,0,0.0,0,5,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-2-A,340,U1395,B,9,9-2,H,2,A,101.0,134.0,73.71,74.04,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,volcaniclastic turbidite,1,100,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,55.0,0,0,0.0,0,5,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-3-A,340,U1395,B,9,9-3,H,3,A,0.0,136.0,74.04,75.4,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60.0,0,0,10.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-4-A,340,U1395,B,9,9-4,H,4,A,0.0,115.0,75.4,76.55,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,dark grey massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60.0,0,0,5.0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-5-A,340,U1395,B,9,9-5,H,5,A,0.0,31.0,76.55,76.86,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,dark grey massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60.0,0,0,5.0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-5-A,340,U1395,B,9,9-5,H,5,A,31.0,55.0,76.86,77.1,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,dark grey massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60.0,0,0,5.0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-5-A,340,U1395,B,9,9-5,H,5,A,55.0,72.0,77.1,77.27,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,dark grey massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60.0,0,0,5.0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-6-A,340,U1395,B,9,9-6,H,6,A,0.0,142.0,77.27,78.69,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60.0,0,0,10.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-7-A,340,U1395,B,9,9-7,H,7,A,0.0,65.0,78.69,79.34,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60.0,0,0,10.0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-CC-A,340,U1395,B,9,9-CC,H,CC,A,0.0,9.0,79.34,79.43,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,60.0,0,0,10.0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-9H-CC-A,340,U1395,B,9,9-CC,H,CC,A,9.0,12.0,79.43,79.46,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,0.0,8.0,79.4,79.48,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,50.0,0,0,0.0,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,8.0,52.0,79.48,79.92,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,10,0,0,80.0,0,0,0.0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,52.0,63.0,79.92,80.03,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80.0,0,0,0.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,63.0,90.0,80.03,80.3,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90.0,0,0,0.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,90.0,92.0,80.3,80.32,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80.0,0,0,0.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,92.0,143.0,80.32,80.83,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],60,silt-fine mud [T07],2,carbonate ooze [Leg178],40,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,60.0,0,0,0.0,0,40,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,143.0,144.0,80.83,80.84,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,60.0,0,0,0.0,0,20,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-1-A,340,U1395,B,10,10-1,H,1,A,144.0,150.0,80.84,80.9,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,fine sand [T07],4,calcareous sand [Leg210],40,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,60.0,0,0,0.0,0,20,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,0.0,63.0,80.9,81.53,,,carbonate ooze [Leg178],60,silt-fine mud [T07],2,calcareous sand [Leg210],40,fine sand [T07],4,100,"grey hemipelagite, diffuse alternation of silt and fine sand",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10.0,0,0,10.0,30,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,63.0,111.0,81.53,82.01,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"light grey hemipelagite, with green layers at 70-75 cm depth",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,10,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,111.0,113.0,82.01,82.03,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"dark grey, crystal rich ashfall?",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,3,0,95.0,0,0,0.0,2,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,113.0,139.5,82.03,82.295,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"light grey, hemipelagite with green layers at 125-129 cm depth",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,5,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-2-A,340,U1395,B,10,10-2,H,2,A,139.5,150.0,82.295,82.4,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,0.0,5.0,82.4,82.45,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,60.0,0,0,10.0,30,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,5.0,52.0,82.45,82.92,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,5,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,52.0,71.5,82.92,83.115,,,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,5,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,71.5,73.0,83.115,83.13,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ash fall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,73.0,81.0,83.13,83.21,,,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,5,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,81.0,82.0,83.21,83.22,,4,carbonate ooze [Leg178],100,very fine mud [T07],1,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,82.0,88.0,83.22,83.28,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,88.0,98.0,83.28,83.38,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,98.0,112.0,83.38,83.52,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,mixed turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,30.0,0,0,5.0,60,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-3-A,340,U1395,B,10,10-3,H,3,A,112.0,150.0,83.52,83.9,slight [drilling disturbance],2,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,mixted turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,30.0,0,0,5.0,60,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,0.0,3.0,83.9,83.93,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],50,medium sand [T07],6,calcareous sand [Leg210],50,medium sand [T07],6,100,mixted turbidite of bioclastic and volcaniclastic materials,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,30.0,0,0,40.0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,3.0,18.0,83.93,84.08,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"brown, fine sandy volcanic ash",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60.0,0,0,0.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,18.0,39.0,84.08,84.29,moderate [drilling disturbance],4,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,39.0,47.0,84.29,84.37,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,"fine volcanic sand
",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,50,0,50.0,0,0,0.0,0,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,47.0,59.0,84.37,84.49,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,muddy hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,85.0,5,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,59.0,80.0,84.49,84.7,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,80.0,101.0,84.7,84.91,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,101.0,104.0,84.91,84.94,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,volcanic ash fallout?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,104.0,109.0,84.94,84.99,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcanic fine sand,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60.0,0,0,0.0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-4-A,340,U1395,B,10,10-4,H,4,A,109.0,151.0,84.99,85.41,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled silty hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,0.0,35.0,85.41,85.76,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,35.0,44.0,85.76,85.85,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,44.0,108.0,85.85,86.49,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,2.0,98,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,108.0,112.0,86.49,86.53,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
