Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1430B-3H-3-A,50.0,74.0,21.3,21.54,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,3,A
346-U1430B-3H-3-A,74.0,74.5,21.54,21.545,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,3,A
346-U1430B-3H-3-A,74.5,86.0,21.545,21.66,,calcareous ooze [Leg339],,calcareous ooze ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,3,A
346-U1430B-3H-3-A,86.0,150.0,21.66,22.3,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,3,A
346-U1430B-3H-4-A,0.0,96.0,22.3,23.26,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,4,A
346-U1430B-3H-4-A,96.0,99.0,23.26,23.29,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,4,A
346-U1430B-3H-4-A,99.0,121.0,23.29,23.51,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,4,A
346-U1430B-3H-4-A,121.0,133.0,23.51,23.63,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,4,A
346-U1430B-3H-4-A,133.0,150.0,23.63,23.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,4,A
346-U1430B-3H-5-A,0.0,18.0,23.8,23.98,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,18.0,23.0,23.98,24.03,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,23.0,35.0,24.03,24.15,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,32.0,40.0,24.12,24.2,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,35.0,35.5,24.15,24.155,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,35.5,41.0,24.155,24.21,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,41.0,53.0,24.21,24.33,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,53.0,67.0,24.33,24.47,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,67.0,70.0,24.47,24.5,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,70.0,77.0,24.5,24.57,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,77.0,82.0,24.57,24.62,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,82.0,137.0,24.62,25.17,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,137.0,140.0,25.17,25.2,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-5-A,140.0,150.0,25.2,25.3,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,5,A
346-U1430B-3H-6-A,0.0,71.0,25.3,26.01,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,6,A
346-U1430B-3H-6-A,71.0,80.0,26.01,26.1,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,6,A
346-U1430B-3H-6-A,80.0,111.0,26.1,26.41,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,6,A
346-U1430B-3H-6-A,111.0,112.0,26.41,26.42,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,3,H,6,A
346-U1430B-3H-6-A,112.0,150.0,26.42,26.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,6,A
346-U1430B-3H-7-A,0.0,59.0,26.8,27.39,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,7,A
346-U1430B-3H-CC-A,0.0,19.0,27.39,27.58,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,3,H,CC,A
346-U1430B-4H-1-A,0.0,17.0,27.3,27.47,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,1,A
346-U1430B-4H-1-A,17.0,22.0,27.47,27.52,,biosiliceous ooze [Leg339],,biosiliceous ooze ,,,,,,,,,,,,,,,,,,,,,,biosiliceous ooze ,biosiliceous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,1,A
346-U1430B-4H-1-A,22.0,32.0,27.52,27.62,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,1,A
346-U1430B-4H-1-A,22.0,126.0,27.52,28.56,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,1,A
346-U1430B-4H-1-A,32.0,33.0,27.62,27.63,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,1,A
346-U1430B-4H-1-A,33.0,43.0,27.63,27.73,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,1,A
346-U1430B-4H-1-A,43.0,44.0,27.73,27.74,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,1,A
346-U1430B-4H-1-A,44.0,150.0,27.74,28.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,1,A
346-U1430B-4H-2-A,0.0,34.0,28.8,29.14,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,2,A
346-U1430B-4H-2-A,0.0,107.0,28.8,29.87,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,2,A
346-U1430B-4H-2-A,107.0,135.0,29.87,30.15,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,2,A
346-U1430B-4H-2-A,135.0,150.0,30.15,30.3,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,2,A
346-U1430B-4H-3-A,0.0,23.0,30.3,30.53,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,3,A
346-U1430B-4H-3-A,23.0,29.0,30.53,30.59,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,3,A
346-U1430B-4H-3-A,29.0,150.0,30.59,31.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,3,A
346-U1430B-4H-3-A,48.0,150.0,30.78,31.8,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,3,A
346-U1430B-4H-4-A,0.0,34.0,31.8,32.14,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,0.0,44.0,31.8,32.24,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,44.0,50.0,32.24,32.3,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,50.0,56.0,32.3,32.36,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,56.0,59.0,32.36,32.39,,tephra [FS84],,tephra ,vitric,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,59.0,74.0,32.39,32.54,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,74.0,78.0,32.54,32.58,,tephra [FS84],,tephra ,vitric,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,78.0,91.0,32.58,32.71,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,91.0,94.0,32.71,32.74,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,94.0,102.0,32.74,32.82,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,102.0,103.0,32.82,32.83,,tephra [FS84],,tephra ,pumice,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,103.0,120.0,32.83,33.0,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,103.0,120.0,32.83,33.0,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,120.0,124.0,33.0,33.04,,tephra [FS84],,tephra ,pumice,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,124.0,128.0,33.04,33.08,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,128.0,131.0,33.08,33.11,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,131.0,133.0,33.11,33.13,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,133.0,134.0,33.13,33.14,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,134.0,139.0,33.14,33.19,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,139.0,141.0,33.19,33.21,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,141.0,144.0,33.21,33.24,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-4-A,144.0,150.0,33.24,33.3,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,4,A
346-U1430B-4H-5-A,0.0,17.0,33.3,33.47,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A
346-U1430B-4H-5-A,17.0,56.5,33.47,33.865,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,5,A
346-U1430B-4H-5-A,56.5,60.0,33.865,33.9,,tephra [FS84],,tephra ,vitric,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A
346-U1430B-4H-5-A,60.0,64.0,33.9,33.94,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,5,A
346-U1430B-4H-5-A,64.0,67.0,33.94,33.97,,tephra [FS84],,tephra ,pumice,,,normal grading,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A
346-U1430B-4H-5-A,67.0,130.0,33.97,34.6,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,5,A
346-U1430B-4H-5-A,101.0,108.0,34.31,34.38,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A
346-U1430B-4H-5-A,130.0,139.0,34.6,34.69,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,5,A
346-U1430B-4H-5-A,139.0,150.0,34.69,34.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,5,A
346-U1430B-4H-6-A,0.0,140.0,34.8,36.2,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,6,A
346-U1430B-4H-6-A,4.0,34.0,34.84,35.14,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,4,H,6,A
346-U1430B-4H-7-A,0.0,53.0,36.2,36.73,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,7,A
346-U1430B-4H-CC-A,0.0,21.0,36.73,36.94,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,70.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,30.0,,,,,100.0,,,,,,346,U1430,B,4,H,CC,A
346-U1430B-5H-1-A,0.0,150.0,36.8,38.3,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,1,A
346-U1430B-5H-2-A,0.0,150.0,38.3,39.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,2,A
346-U1430B-5H-3-A,0.0,10.0,39.8,39.9,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,color banding,,slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,3,A
