Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File data,Extra Sample ID Data
339-U1388A-1H-1-A,339,U1388,A,1,1-1,H,1,A,0,139,0.0,1.39,,sand [Leg339],with biogenic carbonate [Leg339],sand ,sand  with biogenic carbonate ,sand   with biogenic carbonate ,100,10YR 6/1 (gray),fine sand [W22_2],4,coarse sand [W22_2],6,,,,,,,,,,,,,100,gradational contact,,,,,,absent_339 [DB91],1,rare [A48],,Shell fragments,100,100,,
339-U1388A-1H-1-A,339,U1388,A,1,1-1,H,1,A,139,148,1.39,1.48,,sand [Leg339],with biogenic carbonate [Leg339],sand ,sand  with biogenic carbonate ,sand   with biogenic carbonate ,100,10YR 6/1 (gray),fine sand [W22_2],4,granule [W22_2],8,,,,,,,,,,,,,100,sharp contact,,,,,,absent_339 [DB91],1,common [A48],,Shell fragments. Gastropod,100,100,,
339-U1388A-1H-1-A,339,U1388,A,1,1-1,H,1,A,148,150,1.48,1.5,,sand [Leg339],with biogenic carbonate [Leg339],sand ,sand  with biogenic carbonate ,sand   with biogenic carbonate ,100,10YR 6/1 (gray),fine sand [W22_2],4,coarse sand [W22_2],6,,,,,,,,,,,,,100,,,,,,,absent_339 [DB91],1,rare [A48],,Shell fragments,100,100,,
339-U1388A-1H-2-A,339,U1388,A,1,1-2,H,2,A,0,111,1.5,2.61,,sand [Leg339],with biogenic carbonate [Leg339],sand ,sand  with biogenic carbonate ,sand   with biogenic carbonate ,100,10YR 6/1 (gray),fine sand [W22_2],4,coarse sand [W22_2],6,,,,,,,,,,,,,100,irregular contact,,,,,,absent_339 [DB91],1,rare [A48],,Shell fragments,100,100,,
339-U1388A-1H-2-A,339,U1388,A,1,1-2,H,2,A,111,131,2.61,2.81,,sand [Leg339],with biogenic carbonate [Leg339],sand ,sand  with biogenic carbonate ,sand   with biogenic carbonate ,60,10YR 6/1 (gray),fine sand [W22_2],4,coarse sand [W22_2],6,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,40,10YR 6/1 (gray),fine sand [W22_2],4,granule [W22_2],8,100,,inter-stratification,medium bed [B01],,,,absent_339 [DB91],1,common [A48],,Shell and shell fragments,60,60,,
339-U1388A-1H-3-A,339,U1388,A,1,1-3,H,3,A,0,61,2.81,3.42,,sand [Leg339],with biogenic carbonate [Leg339],sand ,sand  with biogenic carbonate ,sand   with biogenic carbonate ,60,10YR 6/1 (gray),fine sand [W22_2],4,coarse sand [W22_2],6,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,40,10YR 6/1 (gray),fine sand [W22_2],4,granule [W22_2],8,100,,inter-stratification,medium bed [B01],,,,absent_339 [DB91],1,common [A48],,Shell and shell fragments,60,60,,
339-U1388A-1H-CC-A,339,U1388,A,1,1-CC,H,CC,A,0,22,3.42,3.64,,sand [Leg339],with biogenic carbonate [Leg339],sand ,sand  with biogenic carbonate ,sand   with biogenic carbonate ,60,10YR 6/1 (gray),fine sand [W22_2],4,coarse sand [W22_2],6,calcareous [Leg339],sand [Leg339],,calcareous   sand ,calcareous  sand ,sand ,40,10YR 6/1 (gray),fine sand [W22_2],4,granule [W22_2],8,100,,inter-stratification,medium bed [B01],,,,absent_339 [DB91],1,common [A48],,Shell and shell fragments,60,60,,
