Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],Amount of ash in lithology,Amount of ash in lithology rank [read only],Sed. structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Macrofossil,Diagenetic constituent,Diagenetic constituent composition,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
341-U1417D-17H-6-A,341,U1417,D,17,17-6,H,6,A,85.0,143.0,146.65,147.23,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,,,,,,
341-U1417D-17H-6-A,341,U1417,D,17,17-6,H,6,A,143.0,145.0,147.23,147.25,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-17H-CC-A,341,U1417,D,17,17-CC,H,CC,A,0.0,12.0,147.25,147.37,,mud [Leg210],,mud ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-17H-CC-A,341,U1417,D,17,17-CC,H,CC,A,12.0,17.0,147.37,147.42,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-18H-1-A,341,U1417,D,18,18-1,H,1,A,0.0,10.0,147.4,147.5,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-18H-1-A,341,U1417,D,18,18-1,H,1,A,10.0,40.0,147.5,147.8,,diatom ooze [Leg339],,diatom ooze ,,,color banding,10Y 4/1 (dark greenish gray),slight [DB86],1,present [A79],3,,,,,,,,,,black/brown bands,gradational contact,,,,
341-U1417D-18H-1-A,341,U1417,D,18,18-1,H,1,A,40.0,91.0,147.8,148.31,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,present [A79],8,,,,,,,,,,green bands; black mottling,gradational contact,,,,
341-U1417D-18H-1-A,341,U1417,D,18,18-1,H,1,A,91.0,122.0,148.31,148.62,,diatom ooze [Leg339],,diatom ooze ,,,color banding,10Y 4/1 (dark greenish gray),slight [DB86],1,present [A79],1,,,,,,,,,,black/brown bands,gradational contact,,,,
341-U1417D-18H-1-A,341,U1417,D,18,18-1,H,1,A,122.0,150.0,148.62,148.9,,mud [Leg210],,mud ,,,,5G 4/1 (dark greenish gray),slight [DB86],1,present [A79],2,,,,,,,,,,black mottling,,,,,
341-U1417D-18H-2-A,341,U1417,D,18,18-2,H,2,A,0.0,44.0,148.9,149.34,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],7,,,,,,,,,,"black mottling; 0-1cm very disturbed sand sized layer (5Y, 6/1)",gradational contact,,,,
341-U1417D-18H-2-A,341,U1417,D,18,18-2,H,2,A,44.0,60.0,149.34,149.5,,diatom ooze [Leg339],,diatom ooze ,,,color banding,10Y 4/1 (dark greenish gray),slight [DB86],1,absent [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-18H-2-A,341,U1417,D,18,18-2,H,2,A,60.0,108.0,149.5,149.98,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],11,,,,,,,,,,black mottling,gradational contact,,,,
341-U1417D-18H-2-A,341,U1417,D,18,18-2,H,2,A,108.0,120.0,149.98,150.1,,diatom ooze [Leg339],,diatom ooze ,,,color banding,10Y 4/1 (dark greenish gray),slight [DB86],1,absent [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-18H-2-A,341,U1417,D,18,18-2,H,2,A,120.0,150.0,150.1,150.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],5,,,,,,,,,,black mottling,,,,,
341-U1417D-18H-3-A,341,U1417,D,18,18-3,H,3,A,0.0,103.0,150.4,151.43,diatom bearing,mud [Leg210],,diatom bearing mud ,,,color banding,5G 4/1 (dark greenish gray),slight [DB86],1,present [A79],2,,,,,,,,,,black mottling,gradational contact,,,,
341-U1417D-18H-3-A,341,U1417,D,18,18-3,H,3,A,103.0,118.0,151.43,151.58,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,green color bands; black mottling,,,,,
341-U1417D-18H-3-A,341,U1417,D,18,18-3,H,3,A,118.0,122.0,151.58,151.62,,sand [Leg210],,sand ,,,reverse grading,N 3 (very dark gray),,,present [A79],8,,,,,,,,,,coarse sand,gradational contact,,,,
341-U1417D-18H-3-A,341,U1417,D,18,18-3,H,3,A,122.0,150.0,151.62,151.9,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,band of N5 colored mud at 145cm,,,,,
341-U1417D-18H-4-A,341,U1417,D,18,18-4,H,4,A,0.0,2.0,151.9,151.92,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-18H-4-A,341,U1417,D,18,18-4,H,4,A,2.0,4.0,151.92,151.94,,sand [Leg210],,sand ,,,normal grading,5Y 5/1 (gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-18H-4-A,341,U1417,D,18,18-4,H,4,A,4.0,9.0,151.94,151.99,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-18H-4-A,341,U1417,D,18,18-4,H,4,A,9.0,12.0,151.99,152.02,,silt [Leg210],,silt ,,,normal grading,5Y 5/1 (gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-18H-4-A,341,U1417,D,18,18-4,H,4,A,12.0,84.0,152.02,152.74,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],6,,,,,,,,,,,gradational contact,,,,
341-U1417D-18H-4-A,341,U1417,D,18,18-4,H,4,A,84.0,85.0,152.74,152.75,,silt [Leg210],,silt ,,,normal grading,5Y 5/1 (gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-18H-4-A,341,U1417,D,18,18-4,H,4,A,85.0,94.0,152.75,152.84,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-18H-4-A,341,U1417,D,18,18-4,H,4,A,94.0,95.0,152.84,152.85,,silt [Leg210],,silt ,,,normal grading,5Y 5/1 (gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-18H-4-A,341,U1417,D,18,18-4,H,4,A,95.0,150.0,152.85,153.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,,,,,,
341-U1417D-18H-5-A,341,U1417,D,18,18-5,H,5,A,0.0,150.0,153.4,154.9,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,present [A79],21,,,,,,,,,,green/black color bands,,,,,
341-U1417D-18H-6-A,341,U1417,D,18,18-6,H,6,A,0.0,34.0,154.9,155.24,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-18H-6-A,341,U1417,D,18,18-6,H,6,A,34.0,41.0,155.24,155.31,,sand [Leg210],,sand ,,,normal grading,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-18H-6-A,341,U1417,D,18,18-6,H,6,A,41.0,70.0,155.31,155.6,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,,gradational contact,,,,
341-U1417D-18H-6-A,341,U1417,D,18,18-6,H,6,A,70.0,105.0,155.6,155.95,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5G 4/1 (dark greenish gray),slight [DB86],1,present [A79],1,,,,,,,,,,black mottling,,,,,
341-U1417D-18H-6-A,341,U1417,D,18,18-6,H,6,A,105.0,106.0,155.95,155.96,,ash(tuff) [MMK88m],,ash(tuff),ash,4,,5Y 6/1 (gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-18H-6-A,341,U1417,D,18,18-6,H,6,A,106.0,109.0,155.96,155.99,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5G 4/1 (dark greenish gray),slight [DB86],1,absent [A79],,,,,,,,,,,black mottling,gradational contact,,,,
341-U1417D-18H-6-A,341,U1417,D,18,18-6,H,6,A,109.0,150.0,155.99,156.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],4,,,,,,,,,,bad suck in of sand,,,,,
341-U1417D-18H-7-A,341,U1417,D,18,18-7,H,7,A,0.0,51.0,156.4,156.91,,mud [Leg210],,mud ,,,,N 4 (dark gray),none [DB86],0,present [A79],1,,,,,,,,,,bad suck in of sand,,,,,
341-U1417D-18H-7-A,341,U1417,D,18,18-7,H,7,A,51.0,56.0,156.91,156.96,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-19H-CC-A,341,U1417,D,19,19-CC,H,CC,A,0.0,12.0,156.9,157.02,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-19H-CC-A,341,U1417,D,19,19-CC,H,CC,A,12.0,18.0,157.02,157.08,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-20H-1-A,341,U1417,D,20,20-1,H,1,A,0.0,89.0,161.6,162.49,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],2,,,,,pebble [W22_2],angular,,,,massive mud; 2 clasts 1cm at 28 and 41 cm,,,,,
341-U1417D-20H-CC-A,341,U1417,D,20,20-CC,H,CC,A,0.0,5.0,162.49,162.54,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-22H-1-A,341,U1417,D,22,22-1,H,1,A,0.0,150.0,166.3,167.8,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,"interbedded silt and mud (10Y 4/1), mud >> silt, silt: thin laminae and layers, not thicker than 1.5 cm, 3 in section 1",,,,,
341-U1417D-22H-2-A,341,U1417,D,22,22-2,H,2,A,0.0,150.0,167.8,169.3,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,present [A79],1,,,,,pebble [W22_2],subangular,,,,"interbedded silt and mud (10Y 4/1), mud >> silt, silt: thin laminae and layers, not thicker than 1.5 cm, 6 in section 2; clast 2 cm at 60 cm, argillite",,,,,
341-U1417D-22H-3-A,341,U1417,D,22,22-3,H,3,A,0.0,15.0,169.3,169.45,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,intermittent black mottling,gradational contact,,,,
341-U1417D-22H-3-A,341,U1417,D,22,22-3,H,3,A,15.0,80.0,169.45,170.1,diatom rich,mud [Leg210],,diatom rich mud ,,,,5G 4/1 (dark greenish gray),slight [DB86],1,absent [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-22H-3-A,341,U1417,D,22,22-3,H,3,A,80.0,86.0,170.1,170.16,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,10GY 3/1 (very dark greenish gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-22H-3-A,341,U1417,D,22,22-3,H,3,A,86.0,103.0,170.16,170.33,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,black mottling,,,,,
341-U1417D-22H-3-A,341,U1417,D,22,22-3,H,3,A,103.0,107.0,170.33,170.37,diatom rich,mud [Leg210],,diatom rich mud ,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,present [A79],1,,,,,,,,,,,,,,,
341-U1417D-22H-3-A,341,U1417,D,22,22-3,H,3,A,107.0,112.0,170.37,170.42,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,,,,,,
341-U1417D-22H-CC-A,341,U1417,D,22,22-CC,H,CC,A,0.0,6.0,170.42,170.48,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,,,,,,
341-U1417D-22H-CC-A,341,U1417,D,22,22-CC,H,CC,A,6.0,19.0,170.48,170.61,diatom rich,mud [Leg210],,diatom rich mud ,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-22H-CC-A,341,U1417,D,22,22-CC,H,CC,A,19.0,24.0,170.61,170.66,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-23H-1-A,341,U1417,D,23,23-1,H,1,A,0.0,51.0,171.0,171.51,diatom rich,mud [Leg210],,diatom rich mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-23H-1-A,341,U1417,D,23,23-1,H,1,A,51.0,53.0,171.51,171.53,,silt [Leg210],,silt ,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,
341-U1417D-23H-1-A,341,U1417,D,23,23-1,H,1,A,53.0,57.0,171.53,171.57,diatom rich,mud [Leg210],,diatom rich mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-23H-1-A,341,U1417,D,23,23-1,H,1,A,57.0,59.0,171.57,171.59,,silt [Leg210],,silt ,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,
341-U1417D-23H-1-A,341,U1417,D,23,23-1,H,1,A,59.0,61.0,171.59,171.61,diatom rich,mud [Leg210],,diatom rich mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-23H-1-A,341,U1417,D,23,23-1,H,1,A,61.0,63.0,171.61,171.63,,silt [Leg210],,silt ,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,
341-U1417D-23H-1-A,341,U1417,D,23,23-1,H,1,A,63.0,150.0,171.63,172.5,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,Thin silt layers 5Y 4/2,,,,,
341-U1417D-23H-2-A,341,U1417,D,23,23-2,H,2,A,0.0,150.0,172.5,174.0,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,Thin silt layers 5Y 4/2,,,,,
341-U1417D-23H-3-A,341,U1417,D,23,23-3,H,3,A,0.0,9.0,174.0,174.09,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,,,,,,
341-U1417D-23H-3-A,341,U1417,D,23,23-3,H,3,A,9.0,10.0,174.09,174.1,,silt [Leg210],,silt ,,,,N 5 (gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-23H-3-A,341,U1417,D,23,23-3,H,3,A,10.0,12.0,174.1,174.12,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,,,,,,
341-U1417D-23H-3-A,341,U1417,D,23,23-3,H,3,A,12.0,23.0,174.12,174.23,,diatom ooze [Leg339],,diatom ooze ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,,,,,,
341-U1417D-23H-3-A,341,U1417,D,23,23-3,H,3,A,23.0,111.0,174.23,175.11,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],7,,,,,,,,,,,,,,,
341-U1417D-23H-4-A,341,U1417,D,23,23-4,H,4,A,0.0,63.0,175.11,175.74,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,green/black color bands,,,,,
341-U1417D-23H-CC-A,341,U1417,D,23,23-CC,H,CC,A,0.0,15.0,175.74,175.89,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-23H-CC-A,341,U1417,D,23,23-CC,H,CC,A,15.0,22.0,175.89,175.96,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-24H-1-A,341,U1417,D,24,24-1,H,1,A,0.0,14.0,175.7,175.84,diatom rich,mud [Leg210],,diatom rich mud ,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,
341-U1417D-24H-1-A,341,U1417,D,24,24-1,H,1,A,14.0,94.0,175.84,176.64,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),,,,1,,,,,pebble [W22_2],subrounded,,,,"1 clast 3 cm at 44 cm, metasitltstone, ",,,,,
341-U1417D-24H-1-A,341,U1417,D,24,24-1,H,1,A,94.0,123.0,176.64,176.93,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,
341-U1417D-24H-1-A,341,U1417,D,24,24-1,H,1,A,123.0,150.0,176.93,177.2,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,massive mud,,,,,
341-U1417D-24H-2-A,341,U1417,D,24,24-2,H,2,A,0.0,51.0,177.2,177.71,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,1,,,,,pebble [W22_2],subrounded,,,,1 clast 0.5 cm at 21; massive mud,,,,,
341-U1417D-24H-2-A,341,U1417,D,24,24-2,H,2,A,51.0,64.0,177.71,177.84,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,
341-U1417D-24H-2-A,341,U1417,D,24,24-2,H,2,A,64.0,150.0,177.84,178.7,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),,,present [A79],3,,,,,pebble [W22_2],subrounded,,,,1 clast 1.5 cm at 77; 1 clast 0.5 cm at 96 cm; 1 granule at 106,,,,,
341-U1417D-24H-3-A,341,U1417,D,24,24-3,H,3,A,0.0,22.0,178.7,178.92,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5G 4/1 (dark greenish gray),slight [DB86],1,absent [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-24H-3-A,341,U1417,D,24,24-3,H,3,A,22.0,78.0,178.92,179.48,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,,gradational contact,,,,
341-U1417D-24H-3-A,341,U1417,D,24,24-3,H,3,A,78.0,97.0,179.48,179.67,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5G 4/1 (dark greenish gray),slight [DB86],1,absent [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417D-24H-3-A,341,U1417,D,24,24-3,H,3,A,97.0,100.0,179.67,179.7,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,black mottling; green bands,,,,,
341-U1417D-24H-3-A,341,U1417,D,24,24-3,H,3,A,100.0,101.0,179.7,179.71,,silt [Leg210],,silt ,,,,N 5 (gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-24H-3-A,341,U1417,D,24,24-3,H,3,A,101.0,120.0,179.71,179.9,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,black mottling; green bands,,,,,
341-U1417D-24H-3-A,341,U1417,D,24,24-3,H,3,A,120.0,120.0,179.9,179.9,,silt [Leg210],,silt ,,,,N 5 (gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-24H-3-A,341,U1417,D,24,24-3,H,3,A,120.0,150.0,179.9,180.2,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,black mottling; green bands,,,,,
341-U1417D-24H-CC-A,341,U1417,D,24,24-CC,H,CC,A,0.0,20.0,180.2,180.4,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,black mottling; green bands,,,,,
341-U1417D-24H-CC-A,341,U1417,D,24,24-CC,H,CC,A,20.0,25.0,180.4,180.45,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-25H-1-A,341,U1417,D,25,25-1,H,1,A,0.0,44.0,180.4,180.84,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,1,,,,,pebble [W22_2],subrounded,,,,"2 cm clast at 11 cm, subrounded, argillite",,,,,
341-U1417D-25H-1-A,341,U1417,D,25,25-1,H,1,A,44.0,49.0,180.84,180.89,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,,,
341-U1417D-25H-1-A,341,U1417,D,25,25-1,H,1,A,49.0,60.0,180.89,181.0,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-25H-1-A,341,U1417,D,25,25-1,H,1,A,60.0,136.0,181.0,181.76,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5Y 4/2 (olive gray),,,,1,,,,,pebble [W22_2],rounded,,,,"1 clast 5 cm at 130 cm, metasiltstone; cottage cheese structure",,,,,
341-U1417D-25H-1-A,341,U1417,D,25,25-1,H,1,A,136.0,146.0,181.76,181.86,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-25H-1-A,341,U1417,D,25,25-1,H,1,A,146.0,148.0,181.86,181.88,,silt [Leg210],,silt ,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,
341-U1417D-25H-1-A,341,U1417,D,25,25-1,H,1,A,148.0,150.0,181.88,181.9,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-25H-2-A,341,U1417,D,25,25-2,H,2,A,0.0,47.0,181.9,182.37,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,cottage cheese structure,,,,,
341-U1417D-25H-2-A,341,U1417,D,25,25-2,H,2,A,47.0,68.0,182.37,182.58,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-25H-2-A,341,U1417,D,25,25-2,H,2,A,68.0,86.0,182.58,182.76,diatom bearing,mud [Leg210],,diatom bearing mud ,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,cottage cheese structure,,,,,
341-U1417D-25H-2-A,341,U1417,D,25,25-2,H,2,A,86.0,150.0,182.76,183.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],9,,,,,,,,,,,,,,,
341-U1417D-25H-3-A,341,U1417,D,25,25-3,H,3,A,0.0,11.0,183.4,183.51,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,color banding,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,silts N 5/N 6; green/black color bands,,,,,
341-U1417D-25H-3-A,341,U1417,D,25,25-3,H,3,A,11.0,13.0,183.51,183.53,,sand [Leg210],,sand ,,,normal grading,N 3 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-25H-3-A,341,U1417,D,25,25-3,H,3,A,13.0,121.0,183.53,184.61,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,color banding,N 4 (dark gray),slight [DB86],1,present [A79],15,,,,,,,,,,silts N 5/N 6; green/black color bands,,,,,
341-U1417D-25H-4-A,341,U1417,D,25,25-4,H,4,A,0.0,51.0,184.61,185.12,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,color banding,N 4 (dark gray),slight [DB86],1,present [A79],2,,,,,,,,,,silts N 5/N 6; green color bands; black mottling,,,,,
341-U1417D-25H-CC-A,341,U1417,D,25,25-CC,H,CC,A,0.0,21.0,185.12,185.33,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,silts N 5/N 6,,,,,
341-U1417D-25H-CC-A,341,U1417,D,25,25-CC,H,CC,A,21.0,26.0,185.33,185.38,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-26H-1-A,341,U1417,D,26,26-1,H,1,A,0.0,22.5,185.1,185.325,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,- some black mottles,gradational contact,,,,
341-U1417D-26H-1-A,341,U1417,D,26,26-1,H,1,A,22.5,122.5,185.325,186.325,biosiliceous rich,mud [Leg210],,biosiliceous rich mud ,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,"- biosiliceous-rich mud (mostly diatoms?) in upper parts, grading to mud with lower contents of biosiliceous components.",gradational contact,,,,
341-U1417D-26H-1-A,341,U1417,D,26,26-1,H,1,A,122.5,150.0,186.325,186.6,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,- some black mottles,,,,,
341-U1417D-26H-2-A,341,U1417,D,26,26-2,H,2,A,0.0,2.0,186.6,186.62,,,,,,,,,,,,,,,,,,,,,,- void,,,,,
341-U1417D-26H-2-A,341,U1417,D,26,26-2,H,2,A,2.0,61.0,186.62,187.21,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,"- some black mottles
- some mud/very fine sand patches (<1 cm; somewhat lighter) between 5-15 cm & around 58-59",,,,,
341-U1417D-26H-CC-A,341,U1417,D,26,26-CC,H,CC,A,0.0,26.5,187.21,187.475,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,- some black mottles,,,,,
341-U1417D-26H-CC-A,341,U1417,D,26,26-CC,H,CC,A,26.5,33.0,187.475,187.54,,,,,,,,,,,,,,,,,,,,,,SAMPLE (PAL),,,,,
341-U1417D-27H-1-A,341,U1417,D,27,27-1,H,1,A,0.0,101.0,187.5,188.51,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,clayey mud; highly disturbed,,,,,
341-U1417D-27H-2-A,341,U1417,D,27,27-2,H,2,A,0.0,69.0,188.51,189.2,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],2,,,,,,,,,,clayey mud; highly disturbed,,,,,
341-U1417D-27H-CC-A,341,U1417,D,27,27-CC,H,CC,A,0.0,7.0,189.2,189.27,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-27H-CC-A,341,U1417,D,27,27-CC,H,CC,A,7.0,12.0,189.27,189.32,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,
341-U1417D-28H-1-A,341,U1417,D,28,28-1,H,1,A,0.0,15.0,189.3,189.45,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,"- relatively ""dry"" mud / mousselike(?) -> decomposing ooze",,,,,
341-U1417D-28H-1-A,341,U1417,D,28,28-1,H,1,A,15.0,150.0,189.45,190.8,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],18,,,,,,,,,,"- interbedded mud & silt/very fine sand
- scattered black mottles
- scattered mud patches
- coarser intervals up to 2.5 cm thick
- coarser intervals slightly lighter (more 10Y 4/1)
- coarser intervals mostly continuous, but occasionally discontinuous
- coarser intervals generally upper sharp boundaries
- coarser intervals generally erosive lower boundaries",,,,,
