Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Principal lithology,Lithology classification,Lithology prefix,Lithology suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,
320-U1331B-2H-CC-A,320,U1331,B,2,2-CC,H,CC,A,0,32,19.74,20.06,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with radiolarian,Nannofossil ooze with radiolarian,50,soft,10YR 8/3,,,
320-U1331B-3H-1-A,320,U1331,B,3,3-1,H,1,A,0,150,19.6,21.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,100,soft,10YR 3/3,,,
320-U1331B-3H-2-A,320,U1331,B,3,3-2,H,2,A,0,150,21.1,22.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,100,soft,10YR 3/3,,,
320-U1331B-3H-3-A,320,U1331,B,3,3-3,H,3,A,0,150,22.6,24.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,100,soft,10YR 3/3,,,
320-U1331B-3H-4-A,320,U1331,B,3,3-4,H,4,A,0,104,24.1,25.14,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,100,soft,10YR 3/3,,,
320-U1331B-3H-4-A,320,U1331,B,3,3-4,H,4,A,104,150,25.14,25.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 7/3,,,
320-U1331B-3H-5-A,320,U1331,B,3,3-5,H,5,A,0,35,25.6,25.95,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,100,soft,10YR 7/3,,,
320-U1331B-3H-5-A,320,U1331,B,3,3-5,H,5,A,35,150,25.95,27.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 4/4,,,
320-U1331B-3H-6-A,320,U1331,B,3,3-6,H,6,A,0,150,27.1,28.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 4/4,,,
320-U1331B-3H-7-A,320,U1331,B,3,3-7,H,7,A,0,58,28.6,29.18,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 4/4,,,
320-U1331B-3H-CC-A,320,U1331,B,3,3-CC,H,CC,A,0,31,29.18,29.49,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 4/4,,,
320-U1331B-4H-1-A,320,U1331,B,4,4-1,H,1,A,0,150,29.1,30.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 4/4,,,
320-U1331B-4H-1-A,320,U1331,B,4,4-1,H,1,A,0,150,29.1,30.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,40,soft,10YR 5/4,,,
320-U1331B-4H-2-A,320,U1331,B,4,4-2,H,2,A,0,150,30.6,32.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 4/4,,,
320-U1331B-4H-2-A,320,U1331,B,4,4-2,H,2,A,0,150,30.6,32.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,40,soft,10YR 5/4,,,
320-U1331B-4H-3-A,320,U1331,B,4,4-3,H,3,A,0,150,32.1,33.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 4/4,,,
320-U1331B-4H-3-A,320,U1331,B,4,4-3,H,3,A,0,150,32.1,33.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,40,soft,10YR 5/4,,,
320-U1331B-4H-4-A,320,U1331,B,4,4-4,H,4,A,0,150,33.6,35.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 4/4,,,
320-U1331B-4H-4-A,320,U1331,B,4,4-4,H,4,A,0,150,33.6,35.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,40,soft,10YR 5/4,,,
320-U1331B-4H-5-A,320,U1331,B,4,4-5,H,5,A,0,150,35.1,36.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 4/4,,,
320-U1331B-4H-5-A,320,U1331,B,4,4-5,H,5,A,0,150,35.1,36.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,40,soft,10YR 5/4,,,
320-U1331B-4H-6-A,320,U1331,B,4,4-6,H,6,A,0,150,36.6,38.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 4/4,,,
320-U1331B-4H-6-A,320,U1331,B,4,4-6,H,6,A,0,150,36.6,38.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,40,soft,10YR 5/4,,,
320-U1331B-4H-7-A,320,U1331,B,4,4-7,H,7,A,0,84,38.1,38.94,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 4/4,,,
320-U1331B-4H-7-A,320,U1331,B,4,4-7,H,7,A,0,84,38.1,38.94,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,40,soft,10YR 5/4,,,
320-U1331B-4H-CC-A,320,U1331,B,4,4-CC,H,CC,A,0,19,38.94,39.13,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 4/4,,,
320-U1331B-4H-CC-A,320,U1331,B,4,4-CC,H,CC,A,0,19,38.94,39.13,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,40,soft,10YR 5/4,,,
320-U1331B-5H-1-A,320,U1331,B,5,5-1,H,1,A,0,150,38.6,40.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-5H-2-A,320,U1331,B,5,5-2,H,2,A,0,150,40.1,41.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-5H-3-A,320,U1331,B,5,5-3,H,3,A,0,150,41.6,43.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-5H-4-A,320,U1331,B,5,5-4,H,4,A,0,150,43.1,44.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-5H-5-A,320,U1331,B,5,5-5,H,5,A,0,150,44.6,46.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-5H-6-A,320,U1331,B,5,5-6,H,6,A,0,100,46.1,47.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-5H-7-A,320,U1331,B,5,5-7,H,7,A,0,70,47.1,47.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-5H-CC-A,320,U1331,B,5,5-CC,H,CC,A,0,25,47.8,48.05,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-6H-1-A,320,U1331,B,6,6-1,H,1,A,0,150,48.1,49.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,70,soft,10YR 3/3,,,
320-U1331B-6H-1-A,320,U1331,B,6,6-1,H,1,A,0,150,48.1,49.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,30,soft,10YR 5/3,,,
320-U1331B-6H-2-A,320,U1331,B,6,6-2,H,2,A,0,150,49.6,51.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,70,soft,10YR 3/3,,,
320-U1331B-6H-2-A,320,U1331,B,6,6-2,H,2,A,0,150,49.6,51.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,30,soft,10YR 5/3,,,
320-U1331B-6H-3-A,320,U1331,B,6,6-3,H,3,A,0,150,51.1,52.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,70,soft,10YR 3/3,,,
320-U1331B-6H-3-A,320,U1331,B,6,6-3,H,3,A,0,150,51.1,52.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,30,soft,10YR 5/3,,,
320-U1331B-6H-4-A,320,U1331,B,6,6-4,H,4,A,0,150,52.6,54.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,70,soft,10YR 3/3,,,
320-U1331B-6H-4-A,320,U1331,B,6,6-4,H,4,A,0,150,52.6,54.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,30,soft,10YR 5/3,,,
320-U1331B-6H-5-A,320,U1331,B,6,6-5,H,5,A,0,150,54.1,55.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,70,soft,10YR 3/3,,,
320-U1331B-6H-5-A,320,U1331,B,6,6-5,H,5,A,0,150,54.1,55.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,30,soft,10YR 5/3,,,
320-U1331B-6H-6-A,320,U1331,B,6,6-6,H,6,A,0,150,55.6,57.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,70,soft,10YR 3/3,,,
320-U1331B-6H-6-A,320,U1331,B,6,6-6,H,6,A,0,150,55.6,57.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,30,soft,10YR 5/3,,,
320-U1331B-6H-7-A,320,U1331,B,6,6-7,H,7,A,0,81,57.1,57.91,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,70,soft,10YR 3/3,,,
320-U1331B-6H-7-A,320,U1331,B,6,6-7,H,7,A,0,81,57.1,57.91,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,30,soft,10YR 5/3,,,
320-U1331B-6H-CC-A,320,U1331,B,6,6-CC,H,CC,A,0,26,57.91,58.17,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,70,soft,10YR 3/3,,,
320-U1331B-6H-CC-A,320,U1331,B,6,6-CC,H,CC,A,0,26,57.91,58.17,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,30,soft,10YR 5/3,,,
320-U1331B-7H-1-A,320,U1331,B,7,7-1,H,1,A,0,150,57.6,59.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 3/3,,,
320-U1331B-7H-2-A,320,U1331,B,7,7-2,H,2,A,0,150,59.1,60.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-7H-3-A,320,U1331,B,7,7-3,H,3,A,0,150,60.6,62.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-7H-4-A,320,U1331,B,7,7-4,H,4,A,0,150,62.1,63.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-7H-5-A,320,U1331,B,7,7-5,H,5,A,0,150,63.6,65.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-7H-6-A,320,U1331,B,7,7-6,H,6,A,0,150,65.1,66.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-7H-7-A,320,U1331,B,7,7-7,H,7,A,0,42,66.6,67.02,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-7H-CC-A,320,U1331,B,7,7-CC,H,CC,A,0,14,67.02,67.16,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-8H-1-A,320,U1331,B,8,8-1,H,1,A,0,14,67.1,67.24,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-8H-1-A,320,U1331,B,8,8-1,H,1,A,0,150,67.1,68.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 3/3,,,
320-U1331B-8H-1-A,320,U1331,B,8,8-1,H,1,A,0,150,67.1,68.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,40,soft,10YR 6/4,,,
320-U1331B-8H-2-A,320,U1331,B,8,8-2,H,2,A,0,150,68.6,70.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 3/3,,,
320-U1331B-8H-2-A,320,U1331,B,8,8-2,H,2,A,0,150,68.6,70.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,40,soft,10YR 6/4,,,
320-U1331B-8H-3-A,320,U1331,B,8,8-3,H,3,A,0,150,70.1,71.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 3/3,,,
320-U1331B-8H-3-A,320,U1331,B,8,8-3,H,3,A,0,150,70.1,71.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,40,soft,10YR 6/4,,,
320-U1331B-8H-4-A,320,U1331,B,8,8-4,H,4,A,0,150,71.6,73.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 3/3,,,
320-U1331B-8H-4-A,320,U1331,B,8,8-4,H,4,A,0,150,71.6,73.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,40,soft,10YR 6/4,,,
320-U1331B-8H-5-A,320,U1331,B,8,8-5,H,5,A,0,150,73.1,74.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 3/3,,,
320-U1331B-8H-5-A,320,U1331,B,8,8-5,H,5,A,0,150,73.1,74.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,40,soft,10YR 6/4,,,
320-U1331B-8H-6-A,320,U1331,B,8,8-6,H,6,A,0,150,74.6,76.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 3/3,,,
320-U1331B-8H-6-A,320,U1331,B,8,8-6,H,6,A,0,150,74.6,76.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,40,soft,10YR 6/4,,,
320-U1331B-8H-7-A,320,U1331,B,8,8-7,H,7,A,0,81,76.1,76.91,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 3/3,,,
320-U1331B-8H-7-A,320,U1331,B,8,8-7,H,7,A,0,81,76.1,76.91,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,40,soft,10YR 6/4,,,
320-U1331B-8H-CC-A,320,U1331,B,8,8-CC,H,CC,A,0,22,76.91,77.13,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,60,soft,10YR 3/3,,,
320-U1331B-8H-CC-A,320,U1331,B,8,8-CC,H,CC,A,0,22,76.91,77.13,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,with clay,Siliceous nannofossil ooze with clay,40,soft,10YR 6/4,,,
320-U1331B-9H-1-A,320,U1331,B,9,9-1,H,1,A,0,150,76.6,78.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,20,soft,10YR 3/3,,,
320-U1331B-9H-1-A,320,U1331,B,9,9-1,H,1,A,0,150,76.6,78.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,80,soft,10YR 5/3,,,
320-U1331B-9H-2-A,320,U1331,B,9,9-2,H,2,A,0,150,78.1,79.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,20,soft,10YR 3/3,,,
320-U1331B-9H-2-A,320,U1331,B,9,9-2,H,2,A,0,150,78.1,79.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,80,soft,10YR 5/3,,,
320-U1331B-9H-3-A,320,U1331,B,9,9-3,H,3,A,0,150,79.6,81.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,20,soft,10YR 3/3,,,
320-U1331B-9H-3-A,320,U1331,B,9,9-3,H,3,A,0,150,79.6,81.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,80,soft,10YR 5/3,,,
320-U1331B-9H-4-A,320,U1331,B,9,9-4,H,4,A,0,150,81.1,82.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,20,soft,10YR 3/3,,,
320-U1331B-9H-4-A,320,U1331,B,9,9-4,H,4,A,0,150,81.1,82.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,80,soft,10YR 5/3,,,
320-U1331B-9H-5-A,320,U1331,B,9,9-5,H,5,A,0,150,82.6,84.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,20,soft,10YR 3/3,,,
320-U1331B-9H-5-A,320,U1331,B,9,9-5,H,5,A,0,150,82.6,84.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,80,soft,10YR 5/3,,,
320-U1331B-9H-6-A,320,U1331,B,9,9-6,H,6,A,0,150,84.1,85.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,20,soft,10YR 3/3,,,
320-U1331B-9H-6-A,320,U1331,B,9,9-6,H,6,A,0,150,84.1,85.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,80,soft,10YR 5/3,,,
320-U1331B-9H-7-A,320,U1331,B,9,9-7,H,7,A,0,80,85.6,86.4,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,20,soft,10YR 3/3,,,
320-U1331B-9H-7-A,320,U1331,B,9,9-7,H,7,A,0,80,85.6,86.4,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,80,soft,10YR 5/3,,,
