Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. Max. grain size,MAJ Lith. Max. grain size rank,File Data
342-U1410A-1H-3-A,342,U1410,A,1,1-3,H,3,A,101,123,4.01,4.23,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10YR 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-1H-3-A,342,U1410,A,1,1-3,H,3,A,123,141,4.23,4.41,nannofossil [Leg339],clay [Leg339],with diatoms [Leg339],nannofossil  clay  with diatoms ,N 5 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with diatoms ,,,,,,
342-U1410A-1H-3-A,342,U1410,A,1,1-3,H,3,A,141,150,4.41,4.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,N 6 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-1H-4-A,342,U1410,A,1,1-4,H,4,A,0,36,4.5,4.86,muddy [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],muddy  nannofossil ooze  with foraminifers ,N 6 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-1H-4-A,342,U1410,A,1,1-4,H,4,A,36,60,4.86,5.1,muddy [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],muddy  nannofossil ooze  with foraminifers ,5Y 5/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-1H-4-A,342,U1410,A,1,1-4,H,4,A,60,80,5.1,5.3,muddy [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],muddy  nannofossil ooze  with diatoms ,5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,
342-U1410A-1H-4-A,342,U1410,A,1,1-4,H,4,A,80,104,5.3,5.54,muddy [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],muddy  nannofossil ooze  with diatoms ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,
342-U1410A-1H-4-A,342,U1410,A,1,1-4,H,4,A,104,150,5.54,6,muddy [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],muddy  nannofossil ooze  with diatoms ,5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,
342-U1410A-1H-5-A,342,U1410,A,1,1-5,H,5,A,0,17,6,6.17,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-1H-5-A,342,U1410,A,1,1-5,H,5,A,11,16,6.11,6.16,,,,,,,,,,,,matrix supported pebbles,,,,,,,,,,,,,,,,,,,,,,,,pebble [W22_2],,,,,,,pebble [W22_2],9,,,
342-U1410A-1H-5-A,342,U1410,A,1,1-5,H,5,A,17,111,6.17,7.11,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,5Y 5/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-1H-5-A,342,U1410,A,1,1-5,H,5,A,111,142,7.11,7.5,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,N 6 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-1H-6-A,342,U1410,A,1,1-6,H,6,A,0,84,7.5,8.34,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,5Y 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-1H-CC-A,342,U1410,A,1,1-CC,H,CC,A,0,8,8.34,8.53,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-2H-1-A,342,U1410,A,2,2-1,H,1,A,0,150,8.5,10,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-2H-2-A,342,U1410,A,2,2-2,H,2,A,0,150,10,11.5,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,N 6 (gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-2H-3-A,342,U1410,A,2,2-3,H,3,A,0,150,11.5,13,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-2H-4-A,342,U1410,A,2,2-4,H,4,A,0,150,13,14.5,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,N 6 (gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-2H-4-A,342,U1410,A,2,2-4,H,4,A,33,36,13.33,13.36,,,,,,,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,pebble [W22_2],,,,,,,,,,,,,
342-U1410A-2H-5-A,342,U1410,A,2,2-5,H,5,A,0,150,14.5,16,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-2H-6-A,342,U1410,A,2,2-6,H,6,A,0,142,16,17.5,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,N 6 (gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-2H-7-A,342,U1410,A,2,2-7,H,7,A,0,70,17.5,18.2,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,N 6 (gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-2H-CC-A,342,U1410,A,2,2-CC,H,CC,A,0,10,18.2,18.4,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,N 6 (gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-1-A,342,U1410,A,3,3-1,H,1,A,0,150,18,19.5,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-2-A,342,U1410,A,3,3-2,H,2,A,0,74,19.5,20.24,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-2-A,342,U1410,A,3,3-2,H,2,A,74,90,20.24,20.4,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5YR 5/3 (reddish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-3H-2-A,342,U1410,A,3,3-2,H,2,A,90,150,20.4,21,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,N 6 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-3-A,342,U1410,A,3,3-3,H,3,A,0,88,21,21.88,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-3-A,342,U1410,A,3,3-3,H,3,A,34,35,21.34,21.35,,,,,,,nodule,manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1410A-3H-3-A,342,U1410,A,3,3-3,H,3,A,88,117,21.88,22.17,silty [Leg339],sand [Leg339],with foraminifers [Leg339],silty  sand  with foraminifers ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   sand ,sand   with foraminifers ,,,,,,
342-U1410A-3H-3-A,342,U1410,A,3,3-3,H,3,A,117,150,22.17,22.5,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-4-A,342,U1410,A,3,3-4,H,4,A,0,30,22.5,22.8,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,5YR 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-4-A,342,U1410,A,3,3-4,H,4,A,30,80,22.8,23.3,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,N 6 (gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-4-A,342,U1410,A,3,3-4,H,4,A,80,150,23.3,24,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-5-A,342,U1410,A,3,3-5,H,5,A,0,42,24,24.42,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-5-A,342,U1410,A,3,3-5,H,5,A,42,83,24.42,24.83,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,N 6 (gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-5-A,342,U1410,A,3,3-5,H,5,A,83,101,24.83,25.01,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,10Y 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-5-A,342,U1410,A,3,3-5,H,5,A,101,150,25.01,25.5,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,2.5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-6-A,342,U1410,A,3,3-6,H,6,A,0,141,25.5,27,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,2.5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-7-A,342,U1410,A,3,3-7,H,7,A,0,69,27,27.69,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,2.5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-3H-CC-A,342,U1410,A,3,3-CC,H,CC,A,0,13,27.69,27.91,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,2.5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-4H-1-A,342,U1410,A,4,4-1,H,1,A,0,150,27.5,29,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,2.5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-4H-2-A,342,U1410,A,4,4-2,H,2,A,0,150,29,30.5,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,2.5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-4H-3-A,342,U1410,A,4,4-3,H,3,A,0,150,30.5,32,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,2.5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-4H-4-A,342,U1410,A,4,4-4,H,4,A,0,150,32,33.5,muddy [Leg339],foraminiferal ooze [Leg339],with nannofossils [Leg339],muddy  foraminiferal ooze  with nannofossils ,2.5Y 4/1 (dark gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,muddy   foraminiferal ooze ,foraminiferal ooze   with nannofossils ,,,,,,
342-U1410A-4H-5-A,342,U1410,A,4,4-5,H,5,A,0,150,33.5,35,,clay [Leg339],,clay ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"decimeter-scale interbedded gray, reddish brown and dark brown foraminifer oozes",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1410A-4H-5-A,342,U1410,A,4,4-5,H,5,A,62,71,34.12,34.21,,,,,,,nodule,glauconite,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1410A-4H-6-A,342,U1410,A,4,4-6,H,6,A,0,85,35,35.85,,clay [Leg339],,clay ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1410A-4H-6-A,342,U1410,A,4,4-6,H,6,A,85,142,35.85,36.5,,clay [Leg339],,clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1410A-4H-7-A,342,U1410,A,4,4-7,H,7,A,0,70,36.5,37.2,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-4H-CC-A,342,U1410,A,4,4-CC,H,CC,A,0,26,37.21,37.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-5H-1-A,342,U1410,A,5,5-1,H,1,A,22,150,37,38.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-5H-2-A,342,U1410,A,5,5-2,H,2,A,0,150,38.5,40,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-5H-3-A,342,U1410,A,5,5-3,H,3,A,0,150,40,41.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
