Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
353-U1445C-15H-1-A,99.0,145.0,127.39,127.85,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,1,A
353-U1445C-15H-2-A,0.0,146.0,127.85,129.31,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,2,A
353-U1445C-15H-3-A,0.0,151.0,129.31,130.82,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,3,A
353-U1445C-15H-4-A,0.0,148.0,130.82,132.3,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,4,A
353-U1445C-15H-5-A,0.0,14.5,132.3,132.445,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,5,A
353-U1445C-15H-5-A,14.5,19.0,132.445,132.49,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,15,H,5,A
353-U1445C-15H-5-A,19.0,147.0,132.49,133.77,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,Light gray sandy bleb between 119.5-121 cm.,,,,353,U1445,C,15,H,5,A
353-U1445C-15H-6-A,0.0,149.0,133.77,135.26,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,6,A
353-U1445C-15H-7-A,0.0,74.5,135.26,136.005,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,7,A
353-U1445C-15H-7-A,74.5,79.0,136.005,136.05,,,sand,,sand,sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,With coarse fragments (including shell fragments),,,,353,U1445,C,15,H,7,A
353-U1445C-15H-7-A,79.0,84.0,136.05,136.1,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,7,A
353-U1445C-15H-CC-A,0.0,24.0,136.1,136.34,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,15,H,CC,A
353-U1445C-16H-1-A,0.0,133.0,135.9,137.23,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,1,A
353-U1445C-16H-1-A,133.0,134.0,137.23,137.24,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,16,H,1,A
353-U1445C-16H-1-A,134.0,151.0,137.24,137.41,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,1,A
353-U1445C-16H-10-A,0.0,28.0,145.36,145.64,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,10,A
353-U1445C-16H-2-A,0.0,27.0,137.41,137.68,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,2,A
353-U1445C-16H-2-A,27.0,28.0,137.68,137.69,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,16,H,2,A
353-U1445C-16H-2-A,28.0,65.0,137.69,138.06,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,2,A
353-U1445C-16H-2-A,65.0,74.0,138.06,138.15,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,16,H,2,A
353-U1445C-16H-2-A,74.0,141.0,138.15,138.82,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,2,A
353-U1445C-16H-3-A,0.0,90.0,138.82,139.72,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,3,A
353-U1445C-16H-3-A,90.0,92.0,139.72,139.74,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,16,H,3,A
353-U1445C-16H-4-A,0.0,25.5,139.74,139.995,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,4,A
353-U1445C-16H-4-A,25.5,27.0,139.995,140.01,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,16,H,4,A
353-U1445C-16H-4-A,27.0,60.5,140.01,140.345,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,4,A
353-U1445C-16H-4-A,60.5,61.5,140.345,140.355,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,16,H,4,A
353-U1445C-16H-4-A,61.5,101.0,140.355,140.75,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,4,A
353-U1445C-16H-5-A,0.0,45.0,140.75,141.2,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,5,A
353-U1445C-16H-5-A,45.0,52.0,141.2,141.27,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,16,H,5,A
353-U1445C-16H-5-A,52.0,64.0,141.27,141.39,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,5,A
353-U1445C-16H-6-A,0.0,21.0,141.39,141.6,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,6,A
353-U1445C-16H-6-A,21.0,27.0,141.6,141.66,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,16,H,6,A
353-U1445C-16H-6-A,27.0,34.0,141.66,141.73,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,6,A
353-U1445C-16H-7-A,0.0,69.0,141.73,142.42,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,7,A
353-U1445C-16H-7-A,69.0,73.0,142.42,142.46,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,16,H,7,A
353-U1445C-16H-7-A,73.0,110.0,142.46,142.83,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,Sandy bleb between 85 and 88 cm.,,,,353,U1445,C,16,H,7,A
353-U1445C-16H-7-A,110.0,111.0,142.83,142.84,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,16,H,7,A
353-U1445C-16H-7-A,111.0,120.5,142.84,142.935,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,7,A
353-U1445C-16H-7-A,120.5,122.0,142.935,142.95,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,16,H,7,A
353-U1445C-16H-7-A,122.0,129.0,142.95,143.02,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,7,A
353-U1445C-16H-7-A,129.0,132.0,143.02,143.05,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,16,H,7,A
353-U1445C-16H-7-A,132.0,145.0,143.05,143.18,,biosilica rich,clay,with silt,biosilica rich clay,biosilica rich clay with silt,clay with silt,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,7,A
353-U1445C-16H-8-A,0.0,141.0,143.18,144.59,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,8,A
353-U1445C-16H-9-A,0.0,77.0,144.59,145.36,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,9,A
353-U1445C-16H-CC-A,0.0,17.0,145.64,145.81,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,16,H,CC,A
353-U1445C-17H-1-A,0.0,145.0,145.4,146.85,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,17,H,1,A
353-U1445C-17H-2-A,0.0,145.0,146.85,148.3,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,Light gray sandy blebs between 52 and 55 cm.,,,,353,U1445,C,17,H,2,A
353-U1445C-17H-3-A,0.0,145.0,148.3,149.75,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,Olive gray sandy blebs between 8 and 10 cm. Green glauconite bleb between 38-44 cm.,,,,353,U1445,C,17,H,3,A
353-U1445C-17H-4-A,0.0,149.0,149.75,151.24,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,17,H,4,A
353-U1445C-17H-5-A,0.0,16.5,151.24,151.405,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,17,H,5,A
353-U1445C-17H-5-A,16.5,21.0,151.405,151.45,,,sand,,sand,sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,With coarse fragments (including shell fragments),,,,353,U1445,C,17,H,5,A
353-U1445C-17H-5-A,21.0,150.0,151.45,152.74,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,17,H,5,A
353-U1445C-17H-6-A,0.0,151.0,152.74,154.25,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,17,H,6,A
353-U1445C-17H-7-A,0.0,80.0,154.25,155.05,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,17,H,7,A
353-U1445C-17H-CC-A,0.0,14.0,155.05,155.19,,silty,clay,with biosilica,silty clay,silty clay with biosilica,clay with biosilica,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,17,H,CC,A
353-U1445C-18H-1-A,0.0,145.0,154.9,156.35,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,1,A
353-U1445C-18H-2-A,0.0,145.0,156.35,157.8,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,2,A
353-U1445C-18H-3-A,0.0,21.0,157.8,158.01,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,3,A
353-U1445C-18H-3-A,21.0,23.0,158.01,158.03,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,18,H,3,A
353-U1445C-18H-3-A,23.0,68.5,158.03,158.485,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,3,A
353-U1445C-18H-3-A,68.5,72.0,158.485,158.52,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,18,H,3,A
353-U1445C-18H-3-A,72.0,91.0,158.52,158.71,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,3,A
353-U1445C-18H-3-A,91.0,92.0,158.71,158.72,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,18,H,3,A
353-U1445C-18H-3-A,92.0,132.5,158.72,159.125,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,3,A
353-U1445C-18H-3-A,132.5,133.5,159.125,159.135,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,18,H,3,A
353-U1445C-18H-3-A,133.5,145.0,159.135,159.25,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,3,A
353-U1445C-18H-4-A,0.0,35.0,159.25,159.6,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,4,A
353-U1445C-18H-4-A,35.0,37.0,159.6,159.62,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,18,H,4,A
353-U1445C-18H-4-A,37.0,133.5,159.62,160.585,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,Olive brown sandy bleb between 72-74 cm. Light gray sandy bleb between 132.5 and 133.5 cm.,,,,353,U1445,C,18,H,4,A
353-U1445C-18H-4-A,133.5,137.0,160.585,160.62,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,18,H,4,A
353-U1445C-18H-4-A,137.0,145.0,160.62,160.7,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,4,A
353-U1445C-18H-5-A,0.0,57.0,160.7,161.27,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,5,A
353-U1445C-18H-5-A,57.0,63.0,161.27,161.33,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,With many foraminifers. Minor fault (?) between 58 and 63 cm (displacement is 2-3 cm.),,,,353,U1445,C,18,H,5,A
353-U1445C-18H-5-A,63.0,151.0,161.33,162.21,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,5,A
353-U1445C-18H-6-A,0.0,54.5,162.21,162.755,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,6,A
353-U1445C-18H-6-A,54.5,55.5,162.755,162.765,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,18,H,6,A
353-U1445C-18H-6-A,55.5,132.0,162.765,163.53,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,6,A
353-U1445C-18H-7-A,0.0,93.5,163.53,164.465,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,7,A
353-U1445C-18H-7-A,93.5,94.5,164.465,164.475,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,18,H,7,A
353-U1445C-18H-7-A,94.5,101.0,164.475,164.54,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 2.5/10Y (greenish black),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,7,A
353-U1445C-18H-CC-A,0.0,20.0,164.54,164.74,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 2.5/10Y (greenish black),,,,,,,,,mottling,,,,,,,,353,U1445,C,18,H,CC,A
353-U1445C-19H-1-A,0.0,45.5,164.4,164.855,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,1,A
353-U1445C-19H-1-A,45.5,46.5,164.855,164.865,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,19,H,1,A
353-U1445C-19H-1-A,46.5,92.0,164.865,165.32,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,1,A
353-U1445C-19H-1-A,92.0,93.5,165.32,165.335,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,19,H,1,A
353-U1445C-19H-1-A,93.5,144.0,165.335,165.84,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,Light gray sandy bleb between 123 and 125 cm.,,,,353,U1445,C,19,H,1,A
353-U1445C-19H-2-A,0.0,28.5,165.84,166.125,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,2,A
353-U1445C-19H-2-A,28.5,29.5,166.125,166.135,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,19,H,2,A
353-U1445C-19H-2-A,29.5,146.0,166.135,167.3,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,2,A
353-U1445C-19H-3-A,0.0,25.0,167.3,167.55,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,3,A
353-U1445C-19H-3-A,25.0,26.5,167.55,167.565,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,,,,,,,,353,U1445,C,19,H,3,A
353-U1445C-19H-3-A,26.5,36.0,167.565,167.66,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,3,A
353-U1445C-19H-3-A,36.0,38.0,167.66,167.68,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,19,H,3,A
353-U1445C-19H-3-A,38.0,46.5,167.68,167.765,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,3,A
353-U1445C-19H-3-A,46.5,47.5,167.765,167.775,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,19,H,3,A
353-U1445C-19H-3-A,47.5,48.5,167.775,167.785,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,3,A
353-U1445C-19H-3-A,48.5,49.5,167.785,167.795,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,19,H,3,A
353-U1445C-19H-3-A,49.5,145.0,167.795,168.75,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,Thick light gray sandy bleb between 89 and 91 cm.,,,,353,U1445,C,19,H,3,A
353-U1445C-19H-4-A,0.0,23.0,168.75,168.98,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,4,A
353-U1445C-19H-4-A,23.0,26.5,168.98,169.015,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,19,H,4,A
353-U1445C-19H-4-A,26.5,41.0,169.015,169.16,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,4,A
353-U1445C-19H-4-A,41.0,45.0,169.16,169.2,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,19,H,4,A
353-U1445C-19H-4-A,45.0,146.0,169.2,170.21,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,Light gray sandy blebs between 130 and 136 cm.,,,,353,U1445,C,19,H,4,A
353-U1445C-19H-5-A,0.0,145.0,170.21,171.66,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,Light gray sandy blebs between 64.5 and 66 cm.,,,,353,U1445,C,19,H,5,A
353-U1445C-19H-6-A,0.0,100.0,171.66,172.66,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,19,H,6,A
