leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
107,656,B,001,Rotary,01,MAS,000,,,054,,,"foraminifer-bearing, marly nannofossil ooze (esp. 20-32cm) and volcaniclastic sandy silt (esp 32-54cm), void(0-10cm)",light olive gray and pale olive(10-19cm);gray/light gray to olive gray(19-54cm); variously colored mud pebbles (10-19cm),5y 6/2 and 5y 6/3(10-19cm);5y 6/1 to 5y 4/2(19-54cm),"slump structure(10-19cm),fining upward sequence(32-54cm);pumice pebble at 34cm;laminae at 28-32cm;gastropod shell at 30cm;mud pebbles(10-19cm)",highly(0-10cm) to moderately? (10-17cm) to slightly?(17-54cm) disturbed,pumice pebble(34cm);volcanic glass (esp. 32-54cm);mud pebbles(10-19cm),pumice pebble(34cm);volcanic glass(esp. 32-54cm),"forams,nannos,gastropod shell at 30cm",debris flow (10-19cm),,,R,40.18483,12.19083,0055.50,5550,5604
107,656,B,001,Rotary,CC,MAS,000,,,015,,,"foraminifer-bearing, marly nannofossil ooze and volcaniclastic sandy silt",light olive gray with variously colored mud patches,5y 6/2,"slump structure, pebbles",highly disturbed,pebbles;volcanic glass?,volcanic glass?,"forams,nannos",debris flow?; sandy silty material (4-5cm),indurated piece at 2-3cm,,R,40.18483,12.19083,0056.04,5604,5619
107,656,B,002,Rotary,01,MAS,000,,,150,,,"sandy silt, voids(30-37,40-47,60-65,80-86,115-150cm)",olive gray,5y 4/2,,highly disturbed to soupy,,"amphibole, pyroxene, and blue amphibole",,,,,R,40.18483,12.19083,0065.10,6509,6659
107,656,B,002,Rotary,02,MAS,000,,,150,,,"sandy silt, voids(0-90,140-150cm)",olive gray,5y 4/2,,highly disturbed to soupy?,,"amphibole, pyroxene, and blue amphibole",,,,,R,40.18483,12.19083,0066.60,6659,6809
107,656,B,002,Rotary,03,MAS,000,,,150,,,void,,,,,,,,,,,R,40.18483,12.19083,0068.10,6809,6959
107,656,B,002,Rotary,04,ROB,000,,,150,,,void except for thin film of sandy silt in core liner,,,,,,,,,,,R,40.18483,12.19083,0069.60,6959,7109
107,656,B,002,Rotary,05,ROB,000,,,150,,,"void with ""daub"" of sandy silt at base of core liner",,,,highly disturbed,,,,,,,R,40.18483,12.19083,0071.10,7109,7259
107,656,B,002,Rotary,06,ROB,000,,,150,,,sandy silt,olive gray,5y 5/2,"traces of primary laminae(127,132cm)",highly(0-83cm) to moderately?(83-150cm) disturbed or highly disturbed,,"amphibole, pyroxene, and blue amphibole",,liner is only 1/2 full to 83cm(0-83cm),,,R,40.18483,12.19083,0072.60,7259,7409
107,656,B,002,Rotary,07,MAS,000,,,051,,,sandy silt,olive gray,5y 4/2,,highly disturbed to soupy?,,"amphibole, pyroxene, and blue amphibole",,,,,R,40.18483,12.19083,0074.10,7409,7460
107,656,B,002,Rotary,CC,MAS,000,,,012,,,"sandy silt,void(0-3cm)",olive gray,5y 4/2,,highly disturbed,,"amphibole, pyroxene, and blue amphibole",,,,,R,40.18483,12.19083,0074.61,7461,7473
107,656,B,003,Rotary,01,MCC,000,,,150,,,clay and clay mudstone,gray/light gray and gray with dark red hematitic pebble at 0-2cm and specks of dark gray sand at 10-20cm,5y 6/1 and 5y 5/1,"2 x 2 x 1cm hematitic pebble(0-2cm),slump structure(0-2cm)",highly disturbed,hematitic pebble at 0-2cm,hematite at 0-2cm,,"debris flow? at 0-2cm; 2 x 2 x 1cm, well rounded hematitic pebble may be from possible debris flow (0-2cm); sand specks (10-20cm)",,,R,40.18483,12.19083,0074.80,7480,7630
107,656,B,003,Rotary,02,MCC,000,,,150,,,clay and clay mudstone,gray/light gray and gray,5y 6/1 and 5y 5/1,,highly disturbed,,,,sandier at 53-60cm,,,R,40.18483,12.19083,0076.30,7630,7780
107,656,B,003,Rotary,03,MCC,000,,,150,,,"clay, clay mudstone, and sandy silt; void(136-150cm)",gray/light gray and gray,5y 6/1 and 5y 5/1,fining upward sequence(55-74cm) and normal grading?,highly disturbed,,,,"irregular sharp lower contact(38cm), sandy at 13-74cm",,,R,40.18483,12.19083,0077.80,7780,7930
107,656,B,003,Rotary,04,MCC,000,,,150,,,"clay, clay mudstone, and sandy silt; void(0-4cm)",gray/light gray and gray with small specks of yellowish brown at 60cm and tiny streak of dark bright red at 108cm,5y 6/1 and 5y 5/1,,highly disturbed,,,,,,,R,40.18483,12.19083,0079.30,7930,8080
107,656,B,003,Rotary,05,MAS,000,,,150,,,"clay, clay mudstone, and sandy silt","olive gray(0-30,50-70cm),dark gray(30-50,70-82cm),light olive gray(82-150cm);red speck at 14cm,brown fragments at 50-70cm","5y 5/2(0-30,50-70cm),5y 4/1(30-50,70-82cm).5y 6/2(82-150cm)","fining upward sequences(40-50,70-82cm),laminae(40-50,72-82cm);pterepod shells(77cm)",highly disturbed,,bauxite? at 14cm,pterepod shells(77cm),small patches of sandy silt w/indurated fragments (82-150cm),"indurated fragments(50-70,82-150cm)",,R,40.18483,12.19083,0080.80,8080,8230
107,656,B,003,Rotary,06,MAS,000,,,150,,,"clay, clay mudstone, and sandy silt","olive gray(0-105,122-135cm);light olive gray(105-122,135-150cm)","5y 5/2(0-105,122-135cm);5y 6/2(105-122,135-150cm)",,moderately disturbed,,,,"patches of sandy silt and pieces of indurated sandy silt at 0-3, 20-24, 90-92, 108-111cm","indurated sandy silt pieces at 0-3,20-24,90-92,108-111cm",,R,40.18483,12.19083,0082.30,8230,8380
107,656,B,003,Rotary,07,MAS,000,,,051,,,"clay, clay mudstone, and sandy silt",alternations of olive gray and light olive gray,alternations of 5y 5/2 and 5y 6/2,"fining upward sequences(4-9,11-16,20-30cm);pterepod shells at 30cm; silty layers (9,16,30cm)",moderately disturbed,,,pterepod shells at 30cm; abundant forams?,"sequences of silt layers grading up into mud (4-9, 11-16, 20-30cm)",,,R,40.18483,12.19083,0083.80,8380,8431
107,656,B,003,Rotary,CC,MAS,000,,,011,,,"clay, clay mudstone, and sandy silt; partial void(8-11cm)",olive gray,5y 5/2,,highly disturbed,,,,,,,R,40.18483,12.19083,0084.31,8430,8441
107,656,B,004,Rotary,01,ROB,000,,,150,,,marly nannofossil ooze,"light reddish brown(0-84cm),light reddish brown and pale olive(84-150cm);black (sapropel?) layer","5yr 6/3(0-84cm),5yr 6/3 and 5y 6/3(84-150cm)",,"highly(0-5,84-150cm) to moderately(5-84cm) disturbed",analcimic ash; several thin (l3mm) tuffaceous silts? (84-150cm),"analcimic ash (96cm); volcanic clastic (sapropel) layer, several thin (less than 3mm) tuffaceous silts? (84-150cm)","nannos,sapropel?",,,,R,40.18483,12.19083,0083.90,8390,8540
107,656,B,004,Rotary,02,ROB,000,,,150,,,marly nannofossil ooze,pink w/ a few gray streaks (58cm),7.5yr 7/4,,highly disturbed,ash layers,ash layers,nannos,streaks of calcareous mixture? (58cm),,,R,40.18483,12.19083,0085.40,8540,8690
