leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
85,572,B,1,1,0.0,150.0,154.00,154.00,155.50,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN", MOTTLING,, HYDROCARBON ODORE,,,, SOFT, 00000000,23f7ba65958b6541515737b07864d5ed,85-572B-1-1
85,572,B,1,2,0.0,150.0,154.00,155.50,157.00,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN", MOTTLING, UNDISTURBED,,,,, SOFT, 00000000,3f6c2b1f425c46561f57059193f3fdc1,85-572B-1-2
85,572,B,1,3,0.0,150.0,154.00,157.00,158.50,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN", MOTTLING, UNDISTURBED,,,,, SOFT, 00000000,b2bd63f486d7ccbb21e2ffa357d72ba9,85-572B-1-3
85,572,B,1,4,0.0,48.0,154.00,158.50,158.98,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN", MOTTLING, UNDISTURBED,,,,, SOFT, 11111210,061811de818def36a653c0ad695d09ad,85-572B-1-4
85,572,B,1,CC,0.0,17.0,154.00,159.08,159.15,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN",, MODERATELY DISTURBED,,,,, SOFT, 11111210,2d0256c55992d748e634bdb752ef9a95,85-572B-1-CC
85,572,B,2,1,0.0,150.0,159.30,159.30,160.80,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN"," LAMINAE,BURROWS,MOTTLING", MODERATELY DISTURBED,,,,, SOFT, 11111210,0438f650499397159c8c9227e5ccee73,85-572B-2-1
85,572,B,2,2,0.0,150.0,159.30,160.80,162.30,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN"," LAMINAE,BURROWS,MOTTLING", MODERATELY DISTURBED,,,,, SOFT, 00000000,1272e419c195d25c63a9a2cd5db09793,85-572B-2-2
85,572,B,2,3,0.0,150.0,159.30,162.30,163.80,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN", LAMINAE, MODERATELY DISTURBED,,,,, SOFT, 11111210,e59b7832c00860b70ab156ccc31ca48b,85-572B-2-3
85,572,B,2,4,0.0,23.0,159.30,163.80,164.03,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN", LAMINAE, MODERATELY DISTURBED,,,,, SOFT, 11111210,8f03abe9dc068b420204013f59315b83,85-572B-2-4
85,572,B,2,CC,0.0,17.0,159.30,164.13,164.20,NP, DIATOM NANNOFOSSIL OOZE," PALE YELLOW,BLUISH WHITE,PALE PURPLE,GREEN", LAMINAE, MODERATELY DISTURBED,,,,, SOFT, 11111210,a448beacd5af2e99fe27e88933b20444,85-572B-2-CC
