Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
114, 699,A,Initial Reports          ,       0.210,    0.195000,LO Hemidiscus karstenii
,,,,,,
114, 699,A,Initial Reports          ,       4.330,    0.400000,LO Stylatractus universus
,,,,,,
114, 699,A,Initial Reports          ,      10.860,    0.730000,Brunhes/Matuyama
,,,,,,
114, 699,A,Initial Reports          ,      19.630,    1.660000,Top Olduvai Subchron
,,,,,,
114, 699,A,Initial Reports          ,      21.140,    1.880000,Base Olduvai Subchron
,,,,,,
114, 699,A,Initial Reports          ,      22.700,    1.890000,LO Coscinodiscus kolbei
,,,,,,
114, 699,A,Initial Reports          ,      27.150,    2.470000,Matuyama/Gauss boundary
,,,,,,
114, 699,A,Initial Reports          ,      30.770,    2.490000,LO Coscinodiscus insignus
,,,,,,
114, 699,A,Initial Reports          ,      31.600,    2.640000,LO Nitzschia weaveri
,,,,,,
114, 699,A,Initial Reports          ,      39.700,    3.880000,FO Nitzschia weaveri
,,,,,,
114, 699,A,Initial Reports          ,      42.820,    4.020000,FO Nitzschia interfrigidaria
,,,,,,
114, 699,A,Initial Reports          ,      46.620,    4.220000,FO Nitzschia angulata
,,,,,,
114, 699,A,Initial Reports          ,      47.590,    4.480000,LO Denticulopsis hustedtii
,,,,,,
114, 699,A,Initial Reports          ,      56.290,    6.500000,FO Nitzschia reinholdii
,,,,,,
114, 699,A,Initial Reports          ,      60.650,    8.700000,LO Denticulopsis lauta
,,,,,,
114, 699,A,Initial Reports          ,      66.590,    8.900000,LO Nitzschia denticuloides
,,,,,,
114, 699,A,Initial Reports          ,      66.910,   10.700000,LO Craspedodiscus costinodiscus
,,,,,,
114, 699,A,Initial Reports          ,      68.360,   14.400000,FO Nitzschia denticuloides
,,,,,,
114, 699,A,Initial Reports          ,      89.840,   21.500000,LO Rocella gelida
,,,,,,
114, 699,A,Initial Reports          ,     100.900,   23.700001,Top Reticulofenestra bisecta Zone
,,,,,,
114, 699,A,Initial Reports          ,     118.100,   25.500000,Top Chron C7N
,,,,,,
114, 699,A,Initial Reports          ,     127.750,   25.969999,Base Chron C7N
,,,,,,
114, 699,A,Initial Reports          ,     136.850,   26.000000,FO Rocella gelida
,,,,,,
114, 699,A,Initial Reports          ,     137.100,   26.400000,Top Chron C7AN
,,,,,,
114, 699,A,Initial Reports          ,     143.900,   26.860001,Top Chron C8N
,,,,,,
114, 699,A,Initial Reports          ,     167.400,   28.150000,Top Chron C9N
,,,,,,
114, 699,A,Initial Reports          ,     182.700,   29.209999,Base Chron C9N
,,,,,,
114, 699,A,Initial Reports          ,     189.400,   29.730000,Top Chron C10N
,,,,,,
114, 699,A,Initial Reports          ,     195.550,   30.330000,Base Chron C10N
,,,,,,
114, 699,A,Initial Reports          ,     208.100,   31.230000,Top Chron C11N
,,,,,,
114, 699,A,Initial Reports          ,     250.460,   34.599998,Top NP22 Zone
,,,,,,
114, 699,A,Initial Reports          ,     252.770,   35.099998,Top Clausicoccus subdistichus acme
,,,,,,
114, 699,A,Initial Reports          ,     307.390,   36.200001,Base P18 Zone
,,,,,,
114, 699,A,Initial Reports          ,     325.040,   37.799999,Top NP18 Zone
,,,,,,
114, 699,A,Initial Reports          ,     355.200,   40.000000,Base NP18 Zone
,,,,,,
114, 699,A,Initial Reports          ,     355.520,   41.299999,Base P15 Zone
,,,,,,
114, 699,A,Initial Reports          ,     372.190,   46.000000,Base P12 Zone
,,,,,,
114, 699,A,Initial Reports          ,     416.250,   49.799999,Base NP15 Zone
,,,,,,
114, 699,A,Initial Reports          ,     439.600,   52.000000,Base P10 Zone
,,,,,,
114, 699,A,Initial Reports          ,     454.800,   52.599998,Base NP14 Zone
,,,,,,
114, 699,A,Initial Reports          ,     461.110,   53.400002,Base P9 Zone
,,,,,,
114, 699,A,Initial Reports          ,     482.350,   53.700001,Top NP12 Zone
,,,,,,
114, 699,A,Initial Reports          ,     491.850,   55.200001,Base P8 Zone
,,,,,,
114, 699,A,Initial Reports          ,     498.030,   57.599998,LO Fasciculithus
,,,,,,
114, 699,A,Initial Reports          ,     501.350,   58.200001,Base P6 Zone
,,,,,,
114, 699,A,Initial Reports          ,     507.350,   58.700001,Base P5
,,,,,,
114, 699,A,Initial Reports          ,     509.550,   59.200001,Base NP9 Zone
,,,,,,
114, 699,A,Initial Reports          ,     516.220,   61.000000,Base P4 Zone
,,,,,,
