leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DACIN0100,Actinoptychus undulatus,RARE,  ,1,cf6ddbaafe6fd70c3b283347860f0330
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DACTI0160,Actinocyclus ochotensis,RARE,  ,1,4a7a42cfd09ae494785c7396f981bb72
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DACTI0210,Actinocyclus oculatus,RARE,  ,1,8a14c3cb3cc4d55bf3dadc279d3c40f8
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DASTR0080,Asteromphalus flabellatus,RARE,  ,1,a5bf37a198ed2bdbfcb0a555add19d73
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DCOSC0040,Coscinodiscus anguste-lineatus,RARE,  ,1,e50b7fd4a999690c613c72fc2d431722
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DCOSC0470,Coscinodiscus lineatus,RARE,  ,1,857ccd6a76b63852a2c543a15a8bac6f
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DCOSC0490,Coscinodiscus marginatus,RARE,  ,1,02c47c69b5e7a60f572ac23403b0e155
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DCOSC0580,Coscinodiscus nodulifer,RARE,  ,1,8634602a5a8c304d5c0f58c6fc60f162
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DCOSC0770,Coscinodiscus radiatus,RARE,  ,1,e12347d9e25acdfeaac939bc97317289
6,47,B,1,2,100.0,101.0,9.10,11.61,32,"KOIZUMI,I.",,32,DIATOMS,RARE,,,MODERATE,NO AGE GIVEN,869,DCOSC0880,Coscinodiscus tabularis,RARE,  ,1,d3b2332f1058add52da395d5ace83d33
