leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
6,47,B,1,1,0.0,150.0,9.10,9.10,10.60,, NANNOPLANKTON CHALK OOZE," 2.5Y8/1-WHITE,2.5Y7/1-L IGHT GRAY",,, SMALL LIGHT GRAY PUMICE FRAGMENTS 147 CM,,," EMPTY 0-125 CM,WHITE 125-140 CM", SOFT, 00000000 00000000,115b9ee5e4b9b2e5456ab05da3dc0fb8,6-47B-1-1
6,47,B,1,2,0.0,150.0,9.10,10.60,12.10,, NANNOPLANKTON CHALK OOZE," 2.5Y7/1-LIGHT GRAY,2.5Y 8/1-WHITE", MODERATE MOTTLED LIGHT GRAY AND WHITE 57 CM MOTTLED WHITE AND LIGHT GRAY 113 CM, HIGHLY DIS TURBED, PUMICE FRAGMENTS 46 CM AND 130 CM,,,, SOFT, 00000000 00000000,35cb6bc6d7679eed9f0334d9d5b80f89,6-47B-1-2
6,47,B,1,3,0.0,150.0,9.10,12.10,13.60,, NANNOPLANKTON CHALK OOZE," -LIGHT GRAY,-GRAY BROWN ,2.5YN6/4-LIGHT YELLOW BROWN",, HIGHLY DISTURBED, LI GHT GRAY PUMICE ANG TO ROUND WITH PLAGIOCLASE OR NEP HELINE CRYSTALS 90CM,,," LIGHT GRAY 0-19 CM 85-92 CM A ND 130-150 CM,GRAY BROWN MIXED WITH LIGHT GRAY 30-50 CM 60-85 CM AND 93-97 CM,REST OF SECTION IS GRAYISH BROWN TO LIGHT YELLOW BROWN", SOFT, 00000000 00000000,dc4100882d62738c9eb57653d19c20f3,6-47B-1-3
6,47,B,1,4,0.0,150.0,9.10,13.60,15.10,, NANNOPLANKTON CHALK OOZE," 2.5Y7/2-LIGHT GRAY,2.5Y 6/1-GRAY,2.5Y5/1-GRAY,2.5Y6/2-LIGHT BROWN GRAY,2.5Y8 /1-WHITE,2.5Y7/1-LIGHT GRAY,2.5Y4/1-DARK GRAY", WHIT E WITH MODERATE MOTTLES OF LIGHT BROWN GRAY 71 CM, HIGHLY DISTURBED, PUMICE 10 CM PUMICE FRAGMENT 42 C M DARK GRAY PUMICE 130 CM,,,, SOFT, 00000000 00000000,02bef54e017e2a46afb9164659ae24f2,6-47B-1-4
6,47,B,2,1,0.0,150.0,18.30,18.30,19.80,, NANNOPLANKTON CHALK OOZE," 5Y6.5/1-LIGHT GRAY,5Y6/ 1-GRAY", PARALLEL BEDDING (APPROX 140 CM) GRADATIONA L CONTACT 1-2 MM TO SHARP, SLIGHTLY DISTURBED,,,, GRA Y 145-150 CM, SOFT, 00000000 00000000,e50238e067b4609b672a6d4527697689,6-47B-2-1
6,47,B,2,2,0.0,150.0,18.30,19.80,21.30,, NANNOPLANKTON CHALK OOZE," 5Y7/1-LIGHT GRAY,5Y6/1- GRAY,5Y6/2-LIGHT OLIVE GRAY", LIGHT OLIVE GRAY BURRO WS 101 CM,, PUMICE FRAGMENT 1 CM AT 48 CM,,," GRAY 0-5 CM 23-37 CM AND 118-127 CM,LIGHT GRAY PATCH AT 27-3 4 CM REGIONS AT 55-65 CM 69-118 CM AND 127-150 CM,LI GHT OLIVE GRAY THIN BAND 66-68 CM SMALL PATCH 75-83 CM,REST OF SECTION MIXTURE OF GRAY WITH LIGHT OLIVE GRAY", SOFT, 00000000 00000000,2c5c37d1b9833de7830a690704e9e5b3,6-47B-2-2
6,47,B,2,3,0.0,150.0,18.30,21.30,22.80,, NANNOPLANKTON CHALK OOZE," 2.5Y8/1-WHITE,5Y6/1-GRA Y,2.5Y5/1-GRAY,5Y7/1-LIGHT GRAY", LIGHT GRAY SLIGHT BURROWING BETWEEN 144-150 CM, HIGHLY DISTURBED, PU MICE PEBBLE 25.5 CM AND 83 CM DARK GRAY AREAS WITH ABUNDANT VOLC GLAS FRAGM ENTS 80 CM AND 87 CM,,," WHITE 0-25 CM 35-53 CM 60-67 CM,5Y6/1-GRAY 25-60 CM 67-82 CM 90-113 CM A ND 124-145 CM,2.5Y5/1-GRAY TINY PATCH 92-97 CM AND A BAND FROM 80-88 CM,LIGHT GRAY 113-125 CM AND 145-15 0 CM", SOFT, 00000000 00000000,8b359a33d220b91fc4fe20b9779cac32,6-47B-2-3
6,47,B,2,4,0.0,150.0,18.30,22.80,24.30,, NANNOPLANKTON CHALK OOZE," 5Y7/1-LIGHT GRAY,5Y6/1- GRAY,2.5Y8/1-WHITE", MOTTLED 117 CM,,,,," WHITE 37-65 CM 84-86 CM 90-110 CM AND 112-150 CM,GRAY SOME TINY PA TCHES SCATTERED BETWEEN 20-25CM PATCH AT 30 CM REGIO N 34-40 CM PATCH AT 60 CM 65-83 CM 87-93 CM,LIGHT GR AY 0-33 CM,LIGHT GRAY AND GRAY 112-118 CM", SOFT, 00000000 00000000,f5b7e0bf9b0b4d462c6f27cb9b387e67,6-47B-2-4
6,47,B,2,5,0.0,150.0,18.30,24.30,25.80,, NANNOPLANKTON CHALK OOZE," 2.5Y8/1-WHITE,5Y7/1-LIG HT GRAY,5Y8/1-WHITE,5Y6/1-GRAY,2.5Y7/1-LIGHT GRAY", 50-105 CM INTERVAL OF THIN FOLDED LAYERS WITH ALL CO LORS EXCEPT 2.5Y7/1-LIGHT GRAY, HIGHLY DISTURBED,,,," 2.5Y,/1-WHITE TWO THIN (APPOX 2 CM) VERTICAL STRIPS 0-18 CM,5Y7/1-LIGHT GRAY 0-40 CM,5!8/1-WHITE 40-50 C M AND 105-128 CM,2.K!7/1-LIGHT GRAY 128-150 CM",, 00000000 00000000,81527d7377dfc58e99c7299abafb238c,6-47B-2-5
6,47,B,2,6,0.0,150.0,18.30,25.80,27.30,, NANNOPLANKTON CHALK OOZE," 2.5Y7/1-LIGHT GRAY,5Y7/ 1-LIGHT GRAY,2.5Y6/1-GRAY,5Y8/1-WHITE,5Y6/2-LIGHT OL IVE GRAY", SLIGHT MOTTLING 57 CM, HIGHLY DEFORMED, SMALL PUMICE PEBBLES 0-5 CM,,," COLORS OCCUR IN IRREG ULARLY MIXED PATCHES AND REGIONS,PARKER LAYERS HAVE SIGNIFICANT AMOUNTS (UP TO 20%) VOLC GLAS FRAGMENTS, VERY WATER RICH 140-150 CM", SOFT, 00000000 00000000,9dedc25e46cf946a92e5b2182249db92,6-47B-2-6
