leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
28,264,A,1,1,0.0,150.0,8.50,8.50,10.00,, NANNO OOZE," 5YR8/1-PINKISH GREY,-GRAYISH", FINE G REYISH MOTTLES SCATTERED IN DISTURBED PART BUT THROU GHOUT THE UNDISTURBED PART OF THE CORE, SOFT TO SOU PY FROM 0-32 AND 51-116 CM AND PROBABLY HIGHLY DISTU RBED,,,,," SOFT TO SOUPY 0-32 AND 51-116 CM,SOFT BUT COH ERENT FROM 32-51 AND 116-150 CM", 11111210,d3345aeb85e7d6889d776799874db8ca,28-264A-1-1
28,264,A,1,2,8.0,150.0,8.50,10.08,11.50,, NANNO OOZE, 5YR8/1-PINKISH GREY, INDISTINCT CIRC ULAR MOTTLES UP TO 3 CM ACROSS OF SLIGHTLY LIGHTER A ND DARKER SHADE,,,,,, SOFT BUT COHERENT, 00000000,ab406be1276578cbac44101fe1b31eb0,28-264A-1-2
28,264,A,1,3,0.0,150.0,8.50,11.50,13.00,, FORAM RICH NANNO OOZE,,,,,,, LIKE SECTION 1-2,, 00000000,831503963e7439712e38c8e4224aaf9c,28-264A-1-3
28,264,A,1,4,0.0,150.0,8.50,13.00,14.50,, FORAM RICH NANNO OOZE,, LIGHTER MOTTLES ARE MORE D ISTINCT,,,,, LIKE SECTION 1-2,, 00000000,fdc9c488b989ec7a7190d4414bc3096a,28-264A-1-4
28,264,A,1,5,0.0,150.0,8.50,14.50,16.00,, FORAM RICH NANNO OOZE,, MORE DISTINCT LIGHTER MOTT LES,,,,, LIKE SECTION 1-2,, 00000000,96cfaed578524c7fc9a7aef8be385e08,28-264A-1-5
28,264,A,1,6,0.0,150.0,8.50,16.00,17.50,, FORAM RICH NANNO OOZE,,, SOFT TENDING TO SOUPY IN P LACES,,,, LIKE SECTION 1-2, SOFT TENDING TO SOUPY IN PLACES, 00000000,74fe3f89627305d4bbb0304d5ac6ddbc,28-264A-1-6
28,264,A,1,CC,0.0,0.0,8.50,17.60,17.60,, FORAM NANNO OOZE, 5Y8/2-PINKISH GREY,,,,,,, SOFT, 00000000,bb83d7594e47ceae4fa17d54183fc9cb,28-264A-1-CC
28,264,A,2,1,117.0,150.0,18.00,19.17,19.50,, FORAM NANNO OOZE, 5R9/1-GREYISH PINK,, SOFT AND I N PLACES SOUPY,,,,, SOFT AND IN PLACES SOUPY, 00000000,99615549aa9edbad606df799e2774bc8,28-264A-2-1
28,264,A,2,2,0.0,150.0,18.00,19.50,21.00,, FORAM NANNO OOZE,, INDISTINCT LAMINAE ALONG CORE," SOFT,SUGGESTION OF MODERATE-INTENSE DEFORMATION",,, S PINE 1 MM WIDE AND 15MM LONG AT 68 CM, LIKE SECTION 2-1, SOFT, 00000000,e282a6625d26a9b064053d64a68f7791,28-264A-2-2
28,264,A,2,3,0.0,150.0,18.00,21.00,22.50,, FORAM NANNO OOZE,, VERTICAL BEDDING OVER MUCH OF L ENGTH,,,,," BEDDING PICKED OUT BY SLIGHTLY DARKER AND LI GHTER LAYERS,LIKE SECTION 2-1",, 00000000,958fbefea551db28473a55053b6bd7bc,28-264A-2-3
28,264,A,2,4,0.0,150.0,18.00,22.50,24.00,, FORAM NANNO OOZE, 10YR8/2-VERY PALE ORANGE, VERT ICAL BEDDING DUE TO SLIGHTLY LIGHTER LAYERS OVER MOS T OF CORE,,,,, LIKE SECTION 2-1 BUT VERY PALE ORANGE BE LOW 105 CM,, 00000000,cfa112061b317b4a01ed0ba3f382d9ee,28-264A-2-4
28,264,A,2,5,0.0,150.0,18.00,24.00,25.50,, FORAM RICH NANNO OOZE,," ""VERTICAL BEDDING"" DOWN TO 105CM", APPEARS DEFORMED,,,," APPEARS LESS DEFORMED BE LOW 105 CM,LIKE SECTION 2-1",, 00000000,cf905842b874f61ef3b44dc57b3b65dd,28-264A-2-5
28,264,A,2,6,0.0,150.0,18.00,25.50,27.00,, FORAM RICH NANNO OOZE," 10YR8/2-VERY PALE ORANGE,5 YR8/1-PINKISH GREY", VERY PALE ORANGE WITH A FEW BED S 5 CM THICK OF PINKISH GREY,,,,, LIKE SECTION 2-1,, 00000000,4f4ed15f31da089d80d5bb649d25afa2,28-264A-2-6
28,264,A,2,CC,0.0,0.0,18.00,27.10,27.10,, FORAM RICH NANNO OOZE, 5YR8/1-PINKISH GREY,,,,,,, SOFT, 00000000,aeb3679b2eb18feea8315761f158b8da,28-264A-2-CC
28,264,A,3,1,26.0,51.0,139.50,139.76,140.01,, NANNO OOZE, 5B9/1-BLUISH WHITE," SEMILITHIFIED,FA INT IRREGULAR LAMINAE",,,,,,, 00000000,170ad5e900ff457c1e19c9c4118d9d18,28-264A-3-1
28,264,A,3,1,51.0,150.0,139.50,140.01,141.00,, NANNO OOZE BRECCIA AND MUD,, ONE FRAGMENT EXTENDS ACROSS CORE FROM 117-123 CM,,,,,, SOFT MUD, 00000000,b63c162b86d82d99fdc0ca0561a2752e,28-264A-3-1
28,264,A,3,2,0.0,150.0,139.50,141.00,142.50,, NANNO OOZE," 5B9/1-BLUISH WHITE,5P2/1-PURPLISH BLA CK"," MAINLY AS DRILLING BRECCIA WITH SEMILITHIFIED F RAGMENTS OF CORE WIDTH AT 9-19 34-42 60-63 84-91 CM, A FEW STREAKY PATCHES 2 OR 3 MM ACROSS OF PURPLISH B LACK",, CHERT PEBBLE 3 CM LONG 99-102 CM,,,,, 00000000,ec3a72e8284abecb9584dafa0f5bf843,28-264A-3-2
28,264,A,3,3,0.0,150.0,139.50,142.50,144.00,, NANNO OOZE,, SEMILITHIFIED FRAGMENTS OF CORE WIDTH FROM 4-16 30-38 60-67 74-82 97-109 126-134CM,,,,, LIKE SECTION 3-2 (BRECCIATED),, 00000000,1f3aecb495e57d66c0c8ec424a30d5ad,28-264A-3-3
28,264,A,3,4,0.0,150.0,139.50,144.00,145.50,, NANNO OOZE,," SEMILITHIFIED FRAGMENTS OF CORE WIDTH FROM 0-11 23-33 42-51 67-79 AND 143-147CM,SHATTERED CHERT FRAGMENT 3 CM LONG 101-104 CM", SOUPY INTERVA L 57-65CM LOST IN CORE PREPARATION,,,, LIKE SECTION 3- 2 (BRECCIATED),, 00000000,0f4b9aeabbeada422ff6876c5812da9b,28-264A-3-4
28,264,A,3,5,0.0,146.0,139.50,145.50,146.96,, NANNO OOZE,," MAINLY TURNED VISCOUS WITH A FEW SEMI LITHIFIED BLOCKS AT 36-43 61-68 103-110 AND 135-142C M,FAINT SUBVERTICAL BEDDING IN INTERVENING INTERVALS",,,,, LIKE SECTION 3-2,, 00000000,39b5e18956e27265282d860d2f28eb43,28-264A-3-5
28,264,A,3,6,0.0,150.0,139.50,147.00,148.50,, NANNO OOZE, -LIGHT GREY, TURNED VISCOUS EXCEPT FOR SEMILITHIFI ED BLOCKS AT 16-24 44-51 61-70 88-102 AND 138-144 CM,, LIGHT GREY CHERT PEBBLE 4 CM ACROSS 145-149 CM,,, LIKE SECTION 3-2 (BRECCIATED),, 00000000,0afd707dcd93acd0204a1472ce20985d,28-264A-3-6
28,264,A,3,CC,0.0,0.0,139.50,148.60,148.60,, NANNO OOZE," 5B9/1-BLUISH WHITE,5B7/1-LIGHT BLUISH GREY",,, LIGHT BLUISH GREY CHERT NODULE 6CM ACROSS,,,, STIFF, 00000000,1385faf2997724816b26ff3e908c4f5e,28-264A-3-CC
28,264,A,4,1,33.0,150.0,149.00,149.33,150.50,, NANNO CHALK," 5B9/1-BLUISH WHITE,-LIGHT GRAY"," SEM ILITHIFIED,LIGHT GREY CHERT FRAGMENT 3 CM ACROSS AT 41 CM AND SEVERAL FRAGMENTS UP TO 3 CM ACROSS 95-140 CM", BADLY BRECCIATED BY DRILLING EXCEPT FROM 43-64 85-95 AND 140-148 CM,,,,,, 00000000,8a5f27f125ca46c11b3d0627083bb046,28-264A-4-1
28,264,A,4,2,3.0,147.0,149.00,150.53,151.97,, NANNO CHALK, -LIGHT GREY," SEMILITHIFIED AREAS OF CORE WIDTH AT 27-34 39-46 53-72 AND 128-136 CM,LIGHT GREY CHERT F RAGMENTS 3 CM ACROSS AT 124 CM AND 145 CM",,,,, LIKE SEC TION 4-1 (BRECCIATED),, 00000000,d422434b0124aa738c0a6be7ecd2e53f,28-264A-4-2
28,264,A,4,3,0.0,150.0,149.00,152.00,153.50,, NANNO CHALK," 5B9/1-BLUISH WHITE,-LIGHT GREY", A F EW SMALL LIGHT GREY STREAKY PATCHES,, LIGHT GREY EQU ANT CHERT NODULE 9-16 CM,,," HOMOGENISED,TEXTURE IS SO FT BUT UNEVEN (LUMPY) INDICATING ALMOST COMPLETE BRE AKDOWN OF ORIGINAL LITHIFIED NATURE", SOFT, 00000000,00dda991bd1e7399a2ee860eb81852cb,28-264A-4-3
28,264,A,4,4,0.0,150.0,149.00,153.50,155.00,, NANNO CHALK,,,,,,, LIKE SECTION 4-3 (HOMOGENIZED),, 00000000,fa731104a368ccfd27c309385201ecea,28-264A-4-4
28,264,A,4,5,0.0,18.0,149.00,155.00,155.18,, NANNO CHALK,,,,,,, LIKE SECTION 4-3 (HOMOGENIZED),, 00000000,007351096d1e070fbed342d88b53519f,28-264A-4-5
28,264,A,4,5,18.0,150.0,149.00,155.18,156.50,, NANNO CHALK," 5B9/1-BLUISH WHITE,-LIGHT GREY"," SEM ILITHIFIED,A FEW FAINT HORIZONTAL LAMINAE AND SMALL LIGHT GREY PATCHY SMEARS",,,,,,, 00000000,6ef475bfe768b10eb12149414d318b9a,28-264A-4-5
28,264,A,4,CC,0.0,0.0,149.00,156.60,156.60,, NANNO CHALK, 5B9/1-BLUISH WHITE,,,,,,,, 00000000,a8a48f499b983d1e93a1c9761bb920c3,28-264A-4-CC
