leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
94,611,C,1,1,0.0,150.0,0.00,0.00,1.50,PRH, MARLY FORAM NANNO OOZE, YELLOWISH BROWN," MOTTLING,BURROWS",, PEBBLES, PUMICE,,, SOFT, 00000000,e6e4961d24b9e23012c932ee818f5542
94,611,C,1,2,0.0,84.0,0.00,1.50,2.34,PRH, MARLY FORAM NANNO OOZE, YELLOWISH BROWN, MOTTLING,,,,,, SOFT, 00000000,3d2b3146946bdeeea478cb2de7bbc9a7
94,611,C,1,CC,0.0,13.0,0.00,2.44,2.47,PRH, MARLY FORAM NANNO OOZE, YELLOWISH BROWN, MOTTLING,,,,,, SOFT, 00000000,f0b103264f2ff951d35e03d2bd6a9424
94,611,C,2,1,0.0,64.0,2.40,2.40,3.04,JFD, FORAM NANNO OOZE, GRAY,, GREATLY DISTURBED,,,,, SOFT, 00000000,2dc8047f6b7acae2cdc03ff9973a6aae
94,611,C,2,1,64.0,94.0,2.40,3.04,3.34,JFD, NANNO OOZE, GRAY,,,,,,, SOFT, 00000000,75d3a8a0d57f1e76afeaae922b52712d
94,611,C,2,1,94.0,105.0,2.40,3.34,3.45,JFD, CALCAREOUS MUD," YELLOWISH BROWN,GREYISH BROWN", MOTTLING,,,,,, SOFT, 00000000,eb92f580d2fe21f2b1c268233e8f6592
94,611,C,2,1,105.0,150.0,2.40,3.45,3.90,JFD, NANNO OOZE, GRAY TO BROWNISH GRAY, MOTTLING,,,,,, SOFT, 11111210,e88b0d38438e06c37ad6ce936b3479dd
94,611,C,2,2,0.0,48.0,2.40,3.90,4.38,JFD, MARLY NANNO OOZE, GRAY, MOTTLING, UNDISTURBED,,,,, SOFT, 12211210,848cc40731d3a5a80da5739ef8ba548e
94,611,C,2,2,48.0,150.0,2.40,4.38,5.40,JFD, NANNO OOZE, GRAY,, GREATLY DISTURBED,,,,, SOFT, 11111210,195151c34354e509743bc96bc53e6ec3
94,611,C,2,3,0.0,10.0,2.40,5.40,5.50,JFD, NANNO OOZE, GRAY,, GREATLY DISTURBED,,,,, SOFT, 11111210,5e4f8f8ea7f0df0ac7e1e55a7a49d6db
94,611,C,2,3,10.0,150.0,2.40,5.50,6.90,JFD, CALCAREOUS MUD, GRAY,, GREATLY DISTURBED, PEBBLES,,,, SOFT, 33213000.1110,68d9c1518ca909b7e425ceba45ab73bd
94,611,C,2,4,0.0,23.0,2.40,6.90,7.13,JFD, CALCAREOUS MUD, GRAY,, GREATLY DISTURBED,,,,, SOFT, 33213000.1110,a4af073724c9f778b447ecde2c0e421b
94,611,C,2,CC,0.0,18.0,2.40,7.23,7.31,JFD, CALCAREOUS MUD, GRAY,,,,,,, SOFT, 33213000.1110,9126b595c78031e8d4f5ef6c19519f4a
94,611,C,3,1,0.0,150.0,7.40,7.40,8.90,PRH, SILTY MUD TO NANNO OOZE," GRAY,ORANGE",, GREATLY DISTURBED,,,,, SOFT, 11111210,b708d4e27ce1b4df174ad7b7fd9013ab
94,611,C,3,2,0.0,85.0,7.40,8.90,9.75,PRH, SILTY MUD TO NANNO OOZE, GRAY,, GREATLY DISTURBED,,,,, SOFT, 11111210,d91fbf7eb3e99ac9149562086f9172b3
94,611,C,3,2,85.0,150.0,7.40,9.75,10.40,PRH, CALCAREOUS MUD, GRAY,,,,,,, SOFT, 33213000.1110,c24775d9aec6cf50c8b29e87903dd91a
94,611,C,3,3,0.0,71.0,7.40,10.40,11.11,PRH, CALCAREOUS MUD, GRAY," MOTTLING,BURROWS",,,,,, SOFT, 33213000.1110,9dce29b311ef7727adefdcf8d779c6a2
94,611,C,3,3,71.0,139.0,7.40,11.11,11.79,PRH, FORAM NANNO SILICEOUS OOZE, GRAY,,,, PYRITE,,, SOFT, 21110000.1210,792089acb2a959c4d8d060fa0a36761c
94,611,C,3,3,139.0,150.0,7.40,11.79,11.90,PRH, CALCAREOUS MUD, GRAY, MOTTLING,,,,,, SOFT, 33213000.1110,644d502776430f921a56972bfdb66f41
94,611,C,3,4,0.0,26.0,7.40,11.90,12.16,PRH, CALCAREOUS MUD, GRAY, MOTTLING,,,,,, SOFT, 33213000.1110,0466cbcc25b957a064327af7da24aa96
94,611,C,3,4,26.0,33.0,7.40,12.16,12.23,PRH, FORAM NANNO SILICEOUS OOZE, GRAY, MOTTLING,,,,,, SOFT, 21110000.1210,31185bd51af017a9c60696b35fe88116
94,611,C,3,CC,0.0,24.0,7.40,12.33,12.47,PRH, FORAM NANNO SILICEOUS OOZE, GRAY, MOTTLING,,,,,, SOFT, 21110000.1210,37b348efa7387a9920341e3e7e953818
94,611,C,4,1,0.0,150.0,12.40,12.40,13.90,PRH, CALCAREOUS MUD, GRAY, MOTTLING,, PEBBLES,,,, SOFT, 33213000.1110,de32afef6f4771aa4b6bf5ee4db31b75
94,611,C,4,2,0.0,25.0,12.40,13.90,14.15,PRH, CALCAREOUS MUD, GRAY,,, PEBBLES,,,, SOFT, 33213000.1110,3e0e22b9049b5c4e40b833eacb6cfdbe
94,611,C,4,2,25.0,98.0,12.40,14.15,14.88,PRH, NANNO OOZE, GRAY,, GREATLY DISTURBED,,,,, SOFT, 11111210,4f172d23eb0822a8e3f8b83741178f13
94,611,C,4,2,98.0,150.0,12.40,14.88,15.40,PRH, MARLY NANNO OOZE, GRAY, CONTACT,,,,,, SOFT, 12211210,826b8e328a689ecf7af298c549992064
94,611,C,4,3,0.0,120.0,12.40,15.40,16.60,PRH, NANNO OOZE, GRAY, BURROWS, MODERATELY DISTURBED, PEBBLES,, CORAL,, SOFT, 11111210,179df8beb6919110b4bf6321dd7dd549
