leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
78,541,,1,1,0.0,62.0,0.00,0.00,0.62,NAT, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 00000000,69d839e7d69657dc56861303787a0ab2
78,541,,1,CC,0.0,25.0,0.00,0.72,0.87,NAT, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11111210.1221,6733c9aa4b95e34f5d4bb04a50bb8dbc
78,541,,2,1,0.0,150.0,1.00,1.00,2.50,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000,ae60c073295a3d97b14b10c6611dbd77
78,541,,2,2,0.0,88.0,1.00,2.50,3.38,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED,,,,, SOFT, 00000000,6bc1b20bd7a39e40e4cc455caec1171a
78,541,,2,3,0.0,150.0,1.00,4.00,5.50,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11112110.1221,8b8b924d90b7e2873a972b62d6eecaa1
78,541,,2,4,0.0,150.0,1.00,5.50,7.00,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11111210.1221,7e2abf40f1e5f0d345776f8af1b1ee75
78,541,,2,5,0.0,140.0,1.00,7.00,8.40,CAR, FORAMINIFER NANNOFOSSIL OOZE, YELLOWISH BROWN TO PALE BROWN, ASH LAYERS, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 11111210.1221,d945c93b6250de03549fac8cf99f41df
78,541,,2,6,0.0,150.0,1.00,8.50,10.00,CAR, FORAMINIFER NANNOFOSSIL OOZE, DARK GRAY TO OLIVE GRAY,, GREATLY DISTURBED,,,,, SOFT, 11111210.1221,82462f0ee0c62560048f943c62931d93
78,541,,2,CC,0.0,20.0,1.00,10.28,10.38,NAT, CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 11110000,4b3eb61327a74681d4a231d40457ecda
78,541,,3,1,0.0,150.0,10.50,10.50,12.00,NAT, MARLY CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 12130000,c14c806879330b6da257549024c338c8
78,541,,3,2,0.0,150.0,10.50,12.00,13.50,NAT, MARLY CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 12130000,68fa83d7336a6740f7a83ea7ad35f407
78,541,,3,3,0.0,135.0,10.50,13.50,14.85,NAT, MARLY CALCAREOUS OOZE, DARK GRAY TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 12130000,e2ea50c93f87e9572d9887804cced2bf
78,541,,3,4,0.0,99.0,10.50,15.00,15.99,NAT, MARLY CALCAREOUS OOZE, OLIVE TO OLIVE GRAY, MOTTLING, GREATLY DISTURBED,,,,, SOFT, 12130000,9162b457189dc8d9d4c13a4536357b1a
