leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
95,603,E,LOWER MIOCENE,,936.4,946.0,,NO AGE GIVEN,,NO AGE GIVEN,   16, 22.5,19.25,INITIAL CORE DESCRIPTIONS
95,603,E,LOWER BARREMIAN,UPPER HAUTERIVIAN,1258.0,1289.7,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN,  118,  123,120.5,INITIAL CORE DESCRIPTIONS
