leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
117,723,A,001,Hydraulic (Advanced) Piston Core,01,AND,000,,,150,,,foram-bearing marly nannofossil ooze and calcareous clayey silt,very dark gray,5y 3/1,"burrows at 50, 54, 73, 102 cm",,,,"scaphopod in working half, nannos, forams","very soft throughout, softest at top, gelatinous texture, becoming a little firmer at bottom",,N,H,18.05180,57.60898,0000.00,0,150
117,723,A,001,Hydraulic (Advanced) Piston Core,02,MUR,000,,,150,,,foram-bearing marly nannofossil ooze and calcareous clayey silt,dark olive gray with white specks,5y 3/2,"water escape pipe (60 cm), shell fragment (40 cm)",,,,"nannos, forams, shell debris (scallop at 40 cm) on core face",,,N,H,18.05180,57.60898,0001.50,150,300
117,723,A,001,Hydraulic (Advanced) Piston Core,04,AND,000,,,145,,,foram-bearing marly nannofossil ooze and calcareous clayey silt,dark olive gray,5y 3/2,"minor bioturbation, slight mottling",,,,"nannos, forams",,,N,H,18.05180,57.60898,0004.50,450,595
117,723,A,001,Hydraulic (Advanced) Piston Core,04,AND,145,,,150,,,interstitial water sample,,,,,,,,,,N,H,18.05180,57.60898,0004.50,595,600
117,723,A,001,Hydraulic (Advanced) Piston Core,05,AND,000,,,150,,,foram-bearing marly nannofossil ooze and calcareous clayey silt,dark olive gray,5y 3/2,"slight mottling, minor bioturbation",,,,"forams, nannos, pteropods",,,N,H,18.05180,57.60898,0006.00,600,750
117,723,A,001,Hydraulic (Advanced) Piston Core,06,MUR,000,,,009,,,foram-bearing marly nannofossil ooze and calcareous clayey silt,dark olive gray,5y 3/2,"fossils, slight mottling, minor bioturbation",,,,"forams, nannos, concentration of shell debris (upper right)",,,N,H,18.05180,57.60898,0007.50,750,759
117,723,A,001,Hydraulic (Advanced) Piston Core,CC,MUR,000,,,022,,,foram-bearing marly nannofossil ooze and calcareous clayey silt,dark olive gray,5y 3/2,fossils,,,,"forams, nannos, scattered, small shell debris",,,N,H,18.05180,57.60898,0007.61,761,783
117,723,A,002,Hydraulic (Advanced) Piston Core,01,AND,000,,,150,,,foram-bearing marly nannofossil ooze and calcareous clayey silt,dark olive gray,5y 3/2,"minor bioturbation (50-150 cm), mottling",soupy (0-30 cm),hydrogen sulfide odor,,"forams, nannos",variable terrigenous component dominated by silt-size detrital calcite,,N,H,18.05180,57.60898,0007.80,780,930
117,723,A,002,Hydraulic (Advanced) Piston Core,02,MUR,000,,,150,,,foram-bearing marly nannofossil ooze and calcareous clayey silt,"dark olive gray with black layers at 28-33,48-56,106-113cm (0-130 cm), olive gray (130-150 cm)","5y 3/2 with 5y 2.5/2 layers (0-130 cm), 5y 4/2 (130-150 cm)","minor bioturbation, mottling (esp. near dark layers), black layers (28-33,48-56,106-113 cm)",,,,"forams, nannos",variable terrigenous component dominated by silt-size detrital calcite,,N,H,18.05180,57.60898,0009.30,930,1080
117,723,A,002,Hydraulic (Advanced) Piston Core,03,MUR,000,,,150,,,foram-bearing marly nannofossil ooze and calcareous clayey silt,"dark olive gray with olive gray and black mottles, rare whtie specks on surface",5y 3/2 with 5y 4/2 and 5y 2.5/2 mottles,"minor bioturbation, mottling",,,,"pteropods?, forams, nannos",variable terrigenous component dominated by silt-size detrital calcite,,N,H,18.05180,57.60898,0010.80,1080,1230
