Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
128, 799,A,Initial Reports          ,      24.000,    0.340000,LAD Reticulofenestra curvirostris
,,,,,,
128, 799,A,Initial Reports          ,      45.000,    0.460000,LAD Pseudoemiliania lacunosa
,,,,,,
128, 799,A,Initial Reports          ,      89.000,    0.730000,Brunhes/Matuyama boundary
,,,,,,
128, 799,A,Initial Reports          ,      93.000,    0.910000,Top Jaramillo
,,,,,,
128, 799,A,Initial Reports          ,      96.000,    0.980000,Bottom Jaramillo
,,,,,,
128, 799,A,Initial Reports          ,     116.000,    1.200000,LAD Helicosphaera sellii
,,,,,,
128, 799,A,Initial Reports          ,     123.000,    1.660000,Top Olduvai
,,,,,,
128, 799,A,Initial Reports          ,     133.000,    1.880000,Bottom Olduvai
,,,,,,
128, 799,A,Initial Reports          ,     174.000,    2.470000,Top Gauss
,,,,,,
128, 799,A,Initial Reports          ,     225.000,    3.400000,Gauss/Gilbert
,,,,,,
128, 799,A,Initial Reports          ,     394.000,    5.410000,Top Gilbert/Chron 5
,,,,,,
128, 799,A,Initial Reports          ,     431.000,    6.070000,Chron 5/Chron 6
,,,,,,
