leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
81,555,,1,1,0.0,150.0,0.00,0.00,1.50,ZIM," CALCAREOUS MUD,FORAM OOZE,FORAM MARL"," LIGHT GRAY,LIGHT OLIVE BROWN,YELLOWISH BROWN", CONTACTS, GREATLY DEFORMED,,,,, SOFT*,,3c5c116e2978ddf5696d467919f4c6ec,81-555-1-1
81,555,,1,2,0.0,150.0,0.00,1.50,3.00,ZIM," CALCAREOUS MUD,FORAM OOZE"," PALE BROWN,OLIVE BROWN,WHITE",, MODERATELY DEFORMED,,,,, SOFT*,,028eab1efb00267ee1509e9f119d5503,81-555-1-2
81,555,,1,3,0.0,150.0,0.00,3.00,4.50,ZIM," CALCAREOUS MUD,FORAM OOZE"," PALE BROWN,OLIVE BROWN,YELLOWISH BROWN",, GREATLY DEFORMED, PEBBLES,,,, SOFT*,,f3e9b3bdf106bab2f03276db64e9fc69,81-555-1-3
81,555,,1,4,0.0,85.0,0.00,4.50,5.35,ZIM," CALCAREOUS MUD,FORAM OOZE"," PALE BROWN,OLIVE BROWN,YELLOWISH BROWN", CONTACT, GREATLY DEFORMED,,,,, SOFT*,,9cab452aa4398b0838a9e1d83668809a,81-555-1-4
81,555,,1,CC,0.0,5.0,0.00,5.45,5.40,ZIM," CALCAREOUS MUD,FORAM OOZE", GRAY,,,,,,, SOFT*,,700740a8e19ec49dce5456dfd9bc9063,81-555-1-CC
81,555,,2,1,0.0,150.0,5.50,5.50,7.00,ZIM," FORAM MARL,NANNO FORAM OOZE,CALCAREOUS MUD"," LIGHT YELLOWISH BROWN,OLIVE BROWN",,,,,,, SOFT*,,57c104b3ee9886f8a8308dc4903816b4,81-555-2-1
81,555,,2,2,0.0,150.0,5.50,7.00,8.50,ZIM," FORAM MARL,NANNO FORAM OOZE,CALCAREOUS MUD"," LIGHT YELLOWISH BROWN,OLIVE BROWN",, GREATLY TO MODERATELY DISTURBED,,,,, SOFT*,,d0764cfa98077e20db3e97598a53c795,81-555-2-2
81,555,,2,3,0.0,145.0,5.50,8.50,9.95,ZIM," FORAM MARL,NANNO FORAM OOZE,CALCAREOUS MUD"," LIGHT YELLOWISH BROWN,WHITE,PALE YELLOW,OLIVE BROWN", CONTACT, GREATLY DISTURBED TO MODERATELY DISTURBED,,,,, SOFT*,,fdde1f22cd80ab18047a3149753638b5,81-555-2-3
81,555,,2,4,0.0,150.0,5.50,10.00,11.50,ZIM," FORAM MARL,NANNO FORAM OOZE,CALCAREOUS MUD"," PALE YELLOW,WHITE,LIGHT OLIVE BROWN",, MODERATELY DISTURBED TO GREATLY DISTURBED,,,,, SOFT*,,81cceca8dba796da21e9da279324ba14,81-555-2-4
81,555,,2,5,0.0,107.0,5.50,11.50,12.57,ZIM," FORAM MARL,NANNO FORAM OOZE,CALCAREOUS MUD"," LIGHT GREENISH GRAY,OLIVE",, GREATLY DISTURBED,,,,, SOFT*,,58373fcabb7f2a723ddd4a8031bad2bc,81-555-2-5
81,555,,2,CC,0.0,15.0,5.50,12.68,12.73,ZIM," FORAM MARL,NANNO FORAM OOZE,CALCAREOUS MUD"," LIGHT GREENISH GRAY,OLIVE",, GREATLY DISTURBED,,,,, SOFT*,,ac7710153d6a84ee1ca77b40a21d934a,81-555-2-CC
81,555,,3,1,0.0,150.0,15.00,15.00,16.50,ZIM, NANNO FORAM MARL," PALE YELLOW,YELLOWISH BROWN", MOTTLING, MODERATELY DISTURBED,,,,, SOFT*,,a0e39b26749e97744b315f9392b54650,81-555-3-1
81,555,,3,2,0.0,150.0,15.00,16.50,18.00,ZIM," NANNOFOSSIL OOZE, NANNO FORAM MARL"," WHITE,LIGHT OLIVE BROWN",, GREATLY DISTURBED,,,,, SOFT*,,614e5b0b081df78df4e68146c8496a82,81-555-3-2
