Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
111, 677,A,Post Moratorium          ,      15.210,    0.410000,T Stylatractus universus
,,,,,,
111, 677,A,Post Moratorium          ,      24.940,    0.500000,T Androspyris anthropiscus
,,,,,,
111, 677,A,Post Moratorium          ,      35.820,    0.700000,T Lithopera bacca
,,,,,,
111, 677,A,Post Moratorium          ,      39.690,    0.975000,T Lamprocyrtis neoheteroporos
,,,,,,
111, 677,A,Post Moratorium          ,      44.070,    1.150000,T Anthocyrtidium angulare
,,,,,,
111, 677,A,Post Moratorium          ,      47.140,    1.150000,T Theocorythium vetulum
,,,,,,
111, 677,A,Post Moratorium          ,      55.190,    1.450000,B Lamprocyrtis nigriniae
,,,,,,
111, 677,A,Post Moratorium          ,      58.650,    1.550000,B Theocorythium trachelium
,,,,,,
111, 677,A,Post Moratorium          ,      64.250,    1.450000,B Anthocyrtidium angulare
,,,,,,
111, 677,A,Post Moratorium          ,      66.750,    1.550000,T Pterocanium prismatium
,,,,,,
111, 677,A,Post Moratorium          ,      86.950,    1.800000,B Androspyris anthropiscus
,,,,,,
111, 677,A,Post Moratorium          ,     110.570,    2.630000,B Theocalyptra davisiana
,,,,,,
111, 677,A,Post Moratorium          ,     115.750,    2.770000,T Stichocorys peregrina
,,,,,,
111, 677,A,Post Moratorium          ,     136.750,    3.190000,B Lamprocyrtis neoheteroporos
,,,,,,
111, 677,A,Post Moratorium          ,     137.750,    3.280000,B Botryostrobus euporus
,,,,,,
111, 677,A,Post Moratorium          ,     158.850,    3.550000,T Phormostichoartus doliolum
,,,,,,
111, 677,A,Post Moratorium          ,     159.350,    3.450000,T Pterocanium audax
,,,,,,
111, 677,A,Post Moratorium          ,     163.610,    3.650000,B Amphirhopalum ypsilon
,,,,,,
111, 677,A,Post Moratorium          ,     163.620,    3.050000,T Spongaster pentas
,,,,,,
111, 677,A,Post Moratorium          ,     167.990,    3.670000,B Spongaster tetras
,,,,,,
111, 677,A,Post Moratorium          ,     173.320,    3.710000,T Didymocyrtis penultima
,,,,,,
111, 677,A,Post Moratorium          ,     207.440,    4.250000,B Pterocanium prismatium
,,,,,,
111, 677,A,Post Moratorium          ,     219.740,    4.750000,T Solenosphaera omnitubus
,,,,,,
111, 677,A,Post Moratorium          ,     248.400,    4.950000,T Siphostichartus corona
,,,,,,
111, 677,A,Post Moratorium          ,     255.200,    5.500000,T Didymocyrtis antepenultima
,,,,,,
111, 677,A,Post Moratorium          ,     279.700,    5.950000,T Stichocorys johnsoni 
,,,,,,
