Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
113, 695,A,Initial Reports          ,       1.000,    0.300000, 
,,,,,,
113, 695,A,Initial Reports          ,       3.000,    1.100000, 
,,,,,,
113, 695,A,Initial Reports          ,       6.750,    2.200000, 
,,,,,,
113, 695,A,Initial Reports          ,       9.400,    2.400000, 
,,,,,,
113, 695,A,Initial Reports          ,      12.500,    2.650000, 
,,,,,,
113, 695,A,Initial Reports          ,      17.200,    2.700000, 
,,,,,,
113, 695,A,Initial Reports          ,      48.500,    3.200000, 
,,,,,,
113, 695,A,Initial Reports          ,      92.400,    3.250000,LO Distephanus boliviensis (S)
,,,,,,
113, 695,A,Initial Reports          ,     161.750,    3.400000,LO Prunopyle titan (R)
,,,,,,
113, 695,A,Initial Reports          ,     216.750,    4.000000,FO Helotholus vema (R)
,,,,,,
113, 695,A,Initial Reports          ,     256.750,    4.150000,LO Distephanus pseudofibula (S)
,,,,,,
113, 695,A,Initial Reports          ,     322.750,    5.300000,LO Cycladophora spongothorax (R)
,,,,,,
