leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FACAR0090,Acarinina coalingensis,ABUNDANT,  ,1
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FACAR0195,Acarinina nitida (q),COMMON,  ,1
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FACAR0240,Acarinina pseudotopilensis,FEW,  ,1
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FACAR0290,Acarinina soldadoensis,TRACE,  ,1
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FCHIL0120,Chiloguembelina wilcoxensis,COMMON,  ,1
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FMORO0020,Morozovella acuta,FEW,  ,1
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FMORO0260,Morozovella marginodentata,TRACE,  ,1
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FMORO0360,Morozovella subbotinae,TRACE,  ,1
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FPLAR0020,Planorotalites chapmani,RARE,  ,1
74,525,A,29,2,60.0,60.0,355.10,357.20,12,BOERSMA,03/1984,74,PLANKTONIC FORAMINIFERA,,,,GOOD,NO AGE GIVEN,513,FPLAR0117,Planorotalites reissi,RARE,  ,1
