taxon_group,verbatim_name,Name,Comment,Notes (change to Internal only notes?),Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,comments,pbdb_taxon_id,Corrections to pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name,abbrev_genus
benthic_forams,Agglutinated Foram. gen. et sp. indet.,Textulariia indet.,,,Textulariia indet.,,,,,,,,,,,,,,,,,,,,,,,,,,,False
benthic_forams,Agglutinated indet.,Textulariia indet.,,,Textulariia indet.,,,,,,,,,,,,,,,,,,,,,,,,,,,False
benthic_forams,Alabaminella weddelensis,,,,,,Alabaminella,,,,weddelensis,,,,,423746,,Alabaminella,genus,241423,Eponididae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Alabammina sp.,Alabamina sp.,genus misspelled,,,,Alabamina,,,,sp.,,,,,,,,,,,,,,,,,,,,,False
benthic_forams,Alabamminella weddelensis,Alabaminella weddelensis,genus misspelled,,,,Alabaminella,,,,weddelensis,,,,,,,,,,,,,,,,,,,,,False
benthic_forams,Ammodiscus latus,,,,,,Ammodiscus,,,,latus,,,,,818,,Ammodiscus,genus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Ammonia parkinsoniana f. aoteana,,,,,,Ammonia,,,,parkinsoniana,f.,aoteana,,,823,,Ammonia,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Amphicoryna,Amphicoryna sp.,,,,,Amphicoryna,,,,sp.,,,,,835,,Amphicoryna,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalina spherica,,,,,,Anomalina,,,,spherica,,,,,86769,,Anomalina,genus,103798,Anomalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides cf. globulosus,,,,,,Anomalinoides,,,cf.,globulosus,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides parvumbilia,,,,,,Anomalinoides,,,,parvumbilia,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides parvumbilianus,Anomalinoides parvumbilia,ET species misnamed,Ask ET; is the species parvumbilia ? Yes,,,Anomalinoides,,,,parvumbilia,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides parvumbilius,Anomalinoides parvumbilia,ET species misnamed,Ask ET; is the species parvumbilia ? Yes,,,Anomalinoides,,,,parvumbilia,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides sp. A,,,,,,Anomalinoides,,,,sp. A,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides sp. B,,,,,,Anomalinoides,,,,sp. B,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides sp. indet.,Anomalinoides sp.,,,,,Anomalinoides,,,,sp.,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides sp.A,Anomalinoides sp. A,,,,,Anomalinoides,,,,sp. A,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides sphericus,,,,,,Anomalinoides,,,,sphericus,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides subnonionoides,,,,,,Anomalinoides,,,,subnonionoides,,,,,859,,Anomalinoides,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Anomalinoides? sp.,? Anomalinoides sp.,,,,?,Anomalinoides,,,,sp.,,,,,,,,,,,,,,,,,,,,,False
benthic_forams,Astorononion spp.,Astrononion spp.,genus misspelled,,,,Astrononion,,,,spp.,,,,,,,,,,,,,,,,,,,,,False
benthic_forams,Astrononion kickinskii,,,,,,Astrononion,,,,kickinskii,,,,,911,,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Astrononion sp. indet.,Astrononion sp.,,,,,Astrononion,,,,sp.,,,,,911,,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Astrorhiza sp.?,Astrorhiza sp.,,,,,Astrorhiza,,,,sp.,,,,,912,,Astrorhiza,genus,147614,Astrorhizidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Awhea tosta,,,,,,Awhea,,,,tosta,,,,,928,,Awhea,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bathymetry,,,keep and move to eODP unified data structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
benthic_forams,Bolivina,Bolivina sp.,,,,,Bolivina,,,,sp.,,,,,995,,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bolivina affiliata,,,,,,Bolivina,,,,affiliata,,,,,995,,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bolivina sp. 1,,,,,,Bolivina,,,,sp. 1,,,,,995,,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bolivina sp. A,,,,,,Bolivina,,,,sp. A,,,,,995,,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bolivinita cf. pliozea,,,,,,Bolivinita,,,cf.,pliozea,,,,,998,,Bolivinita,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bolivinita pohana (cf.),Bolivinita cf. pohana,,,,,Bolivinita,,,cf.,pohana,,,,,998,,Bolivinita,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Botellina labyrinthica,,,,,,Botellina,,,,labyrinthica,,,,,247314,,Botellina,genus,155937,Hippocrepinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Brizalina cf. spathula,,,,,,Brizalina,,,cf.,spathula,,,,,1017,,Brizalina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Brizalina pussilla,,,,,,Brizalina,,,,pussilla,,,,,1017,,Brizalina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Brizalina pygmaea,,,,,,Brizalina,,,,pygmaea,,,,,1017,,Brizalina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bulimina,Bulimina sp.,,,,,Bulimina,,,,sp.,,,,,1032,,Bulimina,genus,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bulimina aculeata (cf. smooth),,,,,,Bulimina,,,,aculeata,,,cf. smooth,,1032,,Bulimina,genus,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bulimina aff. exilis,,,,,,Bulimina,,,aff.,exilis,,,,,1032,,Bulimina,genus,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
benthic_forams,Bulimina aff. mexicana,,,,,,Bulimina,,,aff.,mexicana,,,,,1032,,Bulimina,genus,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,,,False
