taxon_group,verbatim_name,genus name,species name,subspecies name,species modifier,non-taxa descriptor,subspecies modifier,genus modifier
benthic_forams,Bolivinita pohana (cf.),Bolivinita,pohana,,,(cf.),,
benthic_forams,Botellina labyrinthica,Botellina,labyrinthica,,,,,
benthic_forams,Brizalina cf. spathula,Brizalina,spathula,,cf.,,,
benthic_forams,Brizalina pussilla,Brizalina,pussilla,,,,,
benthic_forams,Brizalina pygmaea,Brizalina,pygmaea,,,,,
benthic_forams,Bulimina,Bulimina,,,,,,
benthic_forams,Bulimina aculeata (cf. smooth),Bulimina,aculeata,,,(cf. smooth),,
benthic_forams,Bulimina aff. exilis,Bulimina,exilis,,aff.,,,
benthic_forams,Bulimina aff. mexicana,Bulimina,mexicana,,aff.,,,
benthic_forams,Bulimina aff. striata,Bulimina,striata,,aff.,,,
benthic_forams,Bulimina pyrula spinescens,Bulimina,pyrula,spinescens,,,,
benthic_forams,Bulimina sp.  A,Bulimina,sp.,,,,,
benthic_forams,Bulimina sp. B,Bulimina,sp.,B,,,,
benthic_forams,Bulimina sp. C,Bulimina,sp.,C,,,,
benthic_forams,Bulimina sp. indet.,Bulimina,sp.,indet.,,,,
benthic_forams,Bulimina striata (cf.),Bulimina,striata,,,(cf.),,
benthic_forams,Calc. Hyaline Foram. gen. et sp. indet.,Calc.,Hyaline,Foram.,,,,
benthic_forams,Cancris cf. phillipinensis,Cancris,phillipinensis,,cf.,,,
benthic_forams,Cassidulina,Cassidulina,,,,,,
benthic_forams,Cassidulina laevigata var. carinata,Cassidulina,laevigata,carinata,,,var.,
benthic_forams,Cassidulina neocarinata,Cassidulina,neocarinata,,,,,
benthic_forams,Cassidulina sp. A,Cassidulina,sp.,A,,,,
benthic_forams,Cassidulina sp. indet.,Cassidulina,sp.,indet.,,,,
benthic_forams,Cassidulina? sp.,Cassidulina?,sp.,,,,,
benthic_forams,Caudamina sp.,Caudamina,sp.,,,,,
benthic_forams,Chrysalogonium sp. indet.,Chrysalogonium,sp.,indet.,,,,
benthic_forams,Cibicides,Cibicides,,,,,,
benthic_forams,Cibicides deliquatus,Cibicides,deliquatus,,,,,
benthic_forams,Cibicidoides cf. perforatus,Cibicidoides,perforatus,,cf.,,,
benthic_forams,Cibicidoides cf. subhaidingerii,Cibicidoides,subhaidingerii,,cf.,,,
benthic_forams,Cibicidoides eocanus,Cibicidoides,eocanus,,,,,
benthic_forams,Cibicidoides grimusdalei,Cibicidoides,grimusdalei,,,,,
benthic_forams,Cibicidoides havannsis,Cibicidoides,havannsis,,,,,
benthic_forams,Cibicidoides neoperforatus,Cibicidoides,neoperforatus,,,,,
benthic_forams,Cibicidoides perforatus,Cibicidoides,perforatus,,,,,
benthic_forams,Cibicidoides premundulus,Cibicidoides,premundulus,,,,,
benthic_forams,Cibicidoides sp. A,Cibicidoides,sp.,A,,,,
benthic_forams,Cibicidoides sp. B,Cibicidoides,sp.,B,,,,
benthic_forams,Cibicidoides sp. C,Cibicidoides,sp.,C,,,,
benthic_forams,Cibicidoides sp. indet.,Cibicidoides,sp.,indet.,,,,
benthic_forams,Cornuspira,Cornuspira,,,,,,
benthic_forams,Cyclammina,Cyclammina,,,,,,
benthic_forams,Discorbinella,Discorbinella,,,,,,
benthic_forams,Dorothia pseudofiliformis,Dorothia,pseudofiliformis,,,,,
benthic_forams,Dyocibicides primitiva,Dyocibicides,primitiva,,,,,
benthic_forams,Eggerella sp. A,Eggerella,sp.,A,,,,
benthic_forams,Eherenbergina mestateri,Eherenbergina,mestateri,,,,,
benthic_forams,Ehrenbergina,Ehrenbergina,,,,,,
benthic_forams,Elphidium,Elphidium,,,,,,
benthic_forams,Elphidium advenum (f.limbatum),Elphidium,advenum,,,(f.limbatum),,
benthic_forams,Elphidium advenum f. limbatum,Elphidium,advenum,limbatum,,,f.,
benthic_forams,Elphidium cf. batialis,Elphidium,batialis,,cf.,,,
benthic_forams,Elphidium charlottense,Elphidium,charlottense,,,,,
benthic_forams,Elphidium excavatum f.clavatum,Elphidium,excavatum,f.clavatum,,,,
benthic_forams,Epistominella sp. A,Epistominella,sp.,A,,,,
benthic_forams,Euuvigerina,Euuvigerina,,,,,,
benthic_forams,Euuvigerina miozea (cf.),Euuvigerina,miozea,,,(cf.),,
benthic_forams,Euuvigerina peregrina,Euuvigerina,peregrina,,,,,
benthic_forams,Euuvigerina peregrina (cf.),Euuvigerina,peregrina,,,(cf.),,
benthic_forams,Euuvigerina rodleyi (cf.),Euuvigerina,rodleyi,,,(cf.),,
benthic_forams,Evolvecassidulina cf. howei,Evolvecassidulina,howei,,cf.,,,
benthic_forams,Evolvocassidulina orientalis,Evolvocassidulina,orientalis,,,,,
benthic_forams,Fissurina,Fissurina,,,,,,
benthic_forams,Fissurina sp,Fissurina,sp,,,,,
benthic_forams,Fistulose? sp.,Fistulose?,sp.,,,,,
benthic_forams,Fursenkoina,Fursenkoina,,,,,,
benthic_forams,Gaudryina sp. indet,Gaudryina,sp.,indet,,,,
benthic_forams,Gavelinopsis,Gavelinopsis,,,,,,
benthic_forams,Gavelinopsis hamatus,Gavelinopsis,hamatus,,,,,
benthic_forams,Gavelinopsis spp.,Gavelinopsis,spp.,,,,,
benthic_forams,Globocassidulina canalisutulata,Globocassidulina,canalisutulata,,,,,
benthic_forams,Globocassidulina cuneata,Globocassidulina,cuneata,,,,,
benthic_forams,Globocassidulina sp. A,Globocassidulina,sp.,A,,,,
benthic_forams,Globocassidulina sp. B,Globocassidulina,sp.,B,,,,
benthic_forams,Glomospira challoides,Glomospira,challoides,,,,,
benthic_forams,Glomospira goldialis,Glomospira,goldialis,,,,,
benthic_forams,Gyroidina,Gyroidina,,,,,,
benthic_forams,Gyroidina danvillensis,Gyroidina,danvillensis,,,,,
benthic_forams,Gyroidinoides sp. A,Gyroidinoides,sp.,A,,,,
benthic_forams,Gyroidinoides sp. B,Gyroidinoides,sp.,B,,,,
benthic_forams,Gyroidinoides sp. C,Gyroidinoides,sp.,C,,,,
benthic_forams,Gyroidinoides sp. D,Gyroidinoides,sp.,D,,,,
benthic_forams,Gyroidinoides sp. indet.,Gyroidinoides,sp.,indet.,,,,
benthic_forams,Haeuslella finlayi,Haeuslella,finlayi,,,,,
benthic_forams,Haeuslerella,Haeuslerella,,,,,,
benthic_forams,Haeuslerella morgani,Haeuslerella,morgani,,,,,
benthic_forams,Haeuslerella parri,Haeuslerella,parri,,,,,
benthic_forams,Haeuslerella pliocenica,Haeuslerella,pliocenica,,,,,
benthic_forams,Haeuslerella pukekiensis,Haeuslerella,pukekiensis,,,,,
benthic_forams,Haeuslerlella parri,Haeuslerlella,parri,,,,,
benthic_forams,Haplophragmoides sp. indet.,Haplophragmoides,sp.,indet.,,,,
benthic_forams,Haynesina depressa,Haynesina,depressa,,,,,
benthic_forams,Hormosinella guttifera,Hormosinella,guttifera,,,,,
benthic_forams,Islandiella islandica,Islandiella,islandica,,,,,
benthic_forams,Laevigata sp.,Laevigata,sp.,,,,,
benthic_forams,Lagena,Lagena,,,,,,
benthic_forams,Lagena striata?,Lagena,striata?,,,,,
benthic_forams,Laticarinina altocamerata,Laticarinina,altocamerata,,,,,
benthic_forams,Loxostmum karrerianum,Loxostmum,karrerianum,,,,,
benthic_forams,Loxostmum truncatum,Loxostmum,truncatum,,,,,
benthic_forams,Marginulina,Marginulina,,,,,,
benthic_forams,Marginulinopsis,Marginulinopsis,,,,,,
benthic_forams,Martinottiella,Martinottiella,,,,,,
benthic_forams,Mattinotiella cummunis,Mattinotiella,cummunis,,,,,
benthic_forams,Melonis baeleanuum,Melonis,baeleanuum,,,,,
benthic_forams,Melonis barleanum,Melonis,barleanum,,,,,
benthic_forams,Melonis dorreeni,Melonis,dorreeni,,,,,
benthic_forams,Melonis pomplioides,Melonis,pomplioides,,,,,
benthic_forams,Myllostonella spp.,Myllostonella,spp.,,,,,
benthic_forams,Neugeborina ovicula,Neugeborina,ovicula,,,,,
benthic_forams,Nodosalia spp.,Nodosalia,spp.,,,,,
benthic_forams,Nodosaria acuminata,Nodosaria,acuminata,,,,,
benthic_forams,Nodosaria advena,Nodosaria,advena,,,,,
benthic_forams,Nodosaria aff. pyrula,Nodosaria,pyrula,,aff.,,,
benthic_forams,Nonion affine,Nonion,affine,,,,,
benthic_forams,Nothia robusta,Nothia,robusta,,,,,
benthic_forams,Notorotalia,Notorotalia,,,,,,
benthic_forams,Notorotalia aucklandica,Notorotalia,aucklandica,,,,,
benthic_forams,Notorotalia clathrata (hornibrooki),Notorotalia,clathrata,,,(hornibrooki),,
benthic_forams,Notorotalia depressa,Notorotalia,depressa,,,,,
benthic_forams,Notorotalia finlayi (cf.),Notorotalia,finlayi,,,(cf.),,
benthic_forams,Notorotalia hurupiensis,Notorotalia,hurupiensis,,,,,
benthic_forams,Notorotalia inornata,Notorotalia,inornata,,,,,
benthic_forams,Notorotalia pliozea,Notorotalia,pliozea,,,,,
benthic_forams,Notorotalia profunda,Notorotalia,profunda,,,,,
benthic_forams,Notorotalia sp. A (large plano-convex),Notorotalia,sp.,A,,(large plano-convex),,
benthic_forams,Notorotalia taranakia,Notorotalia,taranakia,,,,,
benthic_forams,Notorotalia wilsoni,Notorotalia,wilsoni,,,,,
benthic_forams,Notorotalia zealandica,Notorotalia,zealandica,,,,,
benthic_forams,Oolina globosa?,Oolina,globosa?,,,,,
benthic_forams,Pandaglandulina,Pandaglandulina,,,,,,
benthic_forams,Paracassidulina neocarinata,Paracassidulina,neocarinata,,,,,
benthic_forams,Paracassidulina sp.,Paracassidulina,sp.,,,,,
benthic_forams,Paratrochammina bipolaris,Paratrochammina,bipolaris,,,,,
benthic_forams,Paratrochammina challengeri,Paratrochammina,challengeri,,,,,
benthic_forams,Paratrochamminoides spp.,Paratrochamminoides,spp.,,,,,
benthic_forams,Patellinella inconspicua,Patellinella,inconspicua,,,,,
benthic_forams,Pileolina,Pileolina,,,,,,
benthic_forams,Planulina ariminensus,Planulina,ariminensus,,,,,
benthic_forams,Planulina costata,Planulina,costata,,,,,
benthic_forams,Planulina wuellerstorfi (cf.),Planulina,wuellerstorfi,,,(cf.),,
benthic_forams,Planulina? sp.,Planulina?,sp.,,,,,
benthic_forams,Plectofrondicularia pohana,Plectofrondicularia,pohana,,,,,
benthic_forams,Procerolagena cf. gracillima,Procerolagena,gracillima,,cf.,,,
benthic_forams,Proxifrons advena,Proxifrons,advena,,,,,
benthic_forams,Pseudonodosaria,Pseudonodosaria,,,,,,
benthic_forams,Pseudonodosaria symmetrica,Pseudonodosaria,symmetrica,,,,,
benthic_forams,Pseudoparrella spp.,Pseudoparrella,spp.,,,,,
benthic_forams,Pseudopleurostomella spp.,Pseudopleurostomella,spp.,,,,,
benthic_forams,Pullenia,Pullenia,,,,,,
benthic_forams,Pullenia eocenica,Pullenia,eocenica,,,,,
benthic_forams,Pullenia sp. 1,Pullenia,sp.,1,,,,
benthic_forams,Pullenia sp. A,Pullenia,sp.,A,,,,
benthic_forams,Pullenia sp. B,Pullenia,sp.,B,,,,
benthic_forams,Pullenia sp. indet.,Pullenia,sp.,indet.,,,,
benthic_forams,Pygmaeseistron aff. hispida,Pygmaeseistron,hispida,,aff.,,,
benthic_forams,Pygmaeseistron cf. hispida,Pygmaeseistron,hispida,,cf.,,,
benthic_forams,Pyrgo,Pyrgo,,,,,,
benthic_forams,Pyrgo anomala,Pyrgo,anomala,,,,,
benthic_forams,Pyrgo guerreri,Pyrgo,guerreri,,,,,
benthic_forams,Pyrgo sp. B,Pyrgo,sp.,B,,,,
benthic_forams,Quadrimorphina? sp.,Quadrimorphina?,sp.,,,,,
benthic_forams,Quinqueloculina,Quinqueloculina,,,,,,
benthic_forams,Quinqueloculina incisa,Quinqueloculina,incisa,,,,,
benthic_forams,Rectobolivina parvula,Rectobolivina,parvula,,,,,
benthic_forams,Rectouvigerina senni,Rectouvigerina,senni,,,,,
benthic_forams,Rectuvigerina pohana,Rectuvigerina,pohana,,,,,
benthic_forams,Reophax dentaliniformis,Reophax,dentaliniformis,,,,,
benthic_forams,Reticulophragmium amplectens,Reticulophragmium,amplectens,,,,,
benthic_forams,Saracenaria italica,Saracenaria,italica,,,,,
benthic_forams,Sigmoilopsis,Sigmoilopsis,,,,,,
benthic_forams,Sigmoilopsis aff. compressa,Sigmoilopsis,compressa,,aff.,,,
benthic_forams,Sigmoilopsis aff.wanganuiensis,Sigmoilopsis,aff.wanganuiensis,,,,,
benthic_forams,Siphonaperta,Siphonaperta,,,,,,
benthic_forams,Siphonaperta macbeathi,Siphonaperta,macbeathi,,,,,
benthic_forams,Siphonodosaria antillea,Siphonodosaria,antillea,,,,,
benthic_forams,Siphonodosaria sp. indet.,Siphonodosaria,sp.,indet.,,,,
benthic_forams,Siphonodosaria spinata,Siphonodosaria,spinata,,,,,
benthic_forams,Siphotextularia,Siphotextularia,,,,,,
benthic_forams,Siphotextularia subcylindrica,Siphotextularia,subcylindrica,,,,,
benthic_forams,Siphotexturalia wairoana,Siphotexturalia,wairoana,,,,,
benthic_forams,Siphouvigerina,Siphouvigerina,,,,,,
benthic_forams,Siphouvigerina canariensis,Siphouvigerina,canariensis,,,,,
benthic_forams,Spheroidina bulloides,Spheroidina,bulloides,,,,,
benthic_forams,Spheroidina bulloids,Spheroidina,bulloids,,,,,
benthic_forams,Spiroloculina,Spiroloculina,,,,,,
benthic_forams,Spiroplectammina sp. A,Spiroplectammina,sp.,A,,,,
benthic_forams,Spiroplectammina spectablis,Spiroplectammina,spectablis,,,,,
benthic_forams,Spirosigmoillina compressa,Spirosigmoillina,compressa,,,,,
benthic_forams,Spirosigmoilopsis tenuis,Spirosigmoilopsis,tenuis,,,,,
benthic_forams,Stainforthia aff. fusiformis,Stainforthia,fusiformis,,aff.,,,
benthic_forams,Stilostomella,Stilostomella,,,,,,
benthic_forams,Subreophax aduncus,Subreophax,aduncus,,,,,
benthic_forams,Takayanagia delicata,Takayanagia,delicata,,,,,
benthic_forams,Textularia,Textularia,,,,,,
benthic_forams,Textularia miozea,Textularia,miozea,,,,,
benthic_forams,Texturalia spp.,Texturalia,spp.,,,,,
benthic_forams,Trifarina,Trifarina,,,,,,
benthic_forams,Trifarina anglosa,Trifarina,anglosa,,,,,
benthic_forams,Triloculina,Triloculina,,,,,,
benthic_forams,Triloculina cf. trihedra,Triloculina,trihedra,,cf.,,,
benthic_forams,Trochamminas? sp.,Trochamminas?,sp.,,,,,
benthic_forams,Trochamminoides? sp.,Trochamminoides?,sp.,,,,,
benthic_forams,Tube-shaped agglutinated form.,Tube-shaped,agglutinated,form.,,,,
benthic_forams,Turrilina sp. indet.,Turrilina,sp.,indet.,,,,
benthic_forams,Undifferentiated agglutinate,Undifferentiated,agglutinate,,,,,
benthic_forams,Uvigerina cf. peregrina,Uvigerina,peregrina,,cf.,,,
benthic_forams,Uvigerina peregrina pradyiana,Uvigerina,peregrina,pradyiana,,,,
benthic_forams,Uvigerina pliozea,Uvigerina,pliozea,,,,,
benthic_forams,Uvigerina rodleyi,Uvigerina,rodleyi,,,,,
benthic_forams,Vaginulina,Vaginulina,,,,,,
benthic_forams,Vaginulinopsis,Vaginulinopsis,,,,,,
benthic_forams,Valvalammina sp.,Valvalammina,sp.,,,,,
benthic_forams,Valvulina spinosa,Valvulina,spinosa,,,,,
benthic_forams,Velereninoides jeffreysii,Velereninoides,jeffreysii,,,,,
benthic_forams,Veleronoides sp.,Veleronoides,sp.,,,,,
benthic_forams,Virgulopsis,Virgulopsis,,,,,,
benthic_forams,Virgulopsis petiae,Virgulopsis,petiae,,,,,
benthic_forams,Virgulopsis turris,Virgulopsis,turris,,,,,
benthic_forams,Vulvulina cf. granulosa,Vulvulina,granulosa,,cf.,,,
diatoms,Achnanthes lanceolatum,Achnanthes,lanceolatum,,,,,
diatoms,Actinocyclus sp. 1,Actinocyclus,sp.,1,,,,
diatoms,Actinocyclus sp. 2,Actinocyclus,sp.,2,,,,
diatoms,Actinocyclus sp.1,Actinocyclus,sp.1,,,,,
diatoms,Actinocycluscurvatulus,Actinocycluscurvatulus,,,,,,
diatoms,Actinocylus actinochilus,Actinocylus,actinochilus,,,,,
diatoms,Actinocylus karstenii,Actinocylus,karstenii,,,,,
diatoms,Actinoptycus senarius,Actinoptycus,senarius,,,,,
diatoms,Amphora spp.,Amphora,spp.,,,,,
diatoms,Asteromphalus darwinii in Koizumi 1968,Asteromphalus,darwinii,in,,,,
diatoms,Astromphalus brookei,Astromphalus,brookei,,,,,
diatoms,Azpeitia cf. tabularis,Azpeitia,tabularis,,cf.,,,
diatoms,Chaetoceros furcellatum spores,Chaetoceros,furcellatum,spores,,,,
diatoms,Chaetoceros resting spore,Chaetoceros,resting,spore,,,,
diatoms,Chaetoceros resting spores,Chaetoceros,resting,spores,,,,
diatoms,Chaetoceros spores,Chaetoceros,spores,,,,,
diatoms,Chaetoceros spp. Spores,Chaetoceros,spp.,Spores,,,,
diatoms,Chaetoceros spp. resting spore,Chaetoceros,spp.,resting,,,,
diatoms,Chaetoceros spp. spores,Chaetoceros,spp.,spores,,,,
diatoms,Chaetoceros spp. vegetative spore,Chaetoceros,spp.,vegetative,,,,
diatoms,Chaetoceros vegetative spore,Chaetoceros,vegetative,spore,,,,
diatoms,Cocconeis californica cf. kerguelensis,Cocconeis,californica,kerguelensis,,,cf.,
diatoms,Cocconeis californica cf. kerguerensis,Cocconeis,californica,kerguerensis,,,cf.,
diatoms,Cocconeis fasciolata,Cocconeis,fasciolata,,,,,
diatoms,Cocconeis pribilofensis,Cocconeis,pribilofensis,,,,,
diatoms,Cocconeis sp. 1,Cocconeis,sp.,1,,,,
diatoms,Cocconeis vitrea?,Cocconeis,vitrea?,,,,,
diatoms,Coscinodiscus oc-iridis,Coscinodiscus,oc-iridis,,,,,
diatoms,Coscinodiscus oculus iridis,Coscinodiscus,oculus,iridis,,,,
diatoms,Coscinodiscus sp. 1,Coscinodiscus,sp.,1,,,,
diatoms,Delphineis cf. angustata,Delphineis,angustata,,cf.,,,
diatoms,Delpineis cf. angustata,Delpineis,angustata,,cf.,,,
diatoms,Diatom Zone (NPD) in Yanagisawa and Akiba (1998),Diatom,Zone,,,(NPD) in Yanagisawa and Akiba (1998),,
diatoms,"Diatom Zone (Yanagisawa and Akiba, 1998)",Diatom,Zone,,,"(Yanagisawa and Akiba, 1998)",,
diatoms,Diploneis angustata,Diploneis,angustata,,,,,
diatoms,Diploneis splendida,Diploneis,splendida,,,,,
diatoms,Encyonema lacustre,Encyonema,lacustre,,,,,
diatoms,Encyonema spp.,Encyonema,spp.,,,,,
diatoms,Encyonema ventricosa,Encyonema,ventricosa,,,,,
diatoms,Eunotia triodon,Eunotia,triodon,,,,,
diatoms,Fragilaria cylindrus,Fragilaria,cylindrus,,,,,
diatoms,Fragilaria oceanica,Fragilaria,oceanica,,,,,
diatoms,Fragilaria spp.,Fragilaria,spp.,,,,,
diatoms,Fragilariopsis cylindrica,Fragilariopsis,cylindrica,,,,,
diatoms,Fragilariopsis oceanica,Fragilariopsis,oceanica,,,,,
diatoms,Fraglariopsis spp.,Fraglariopsis,spp.,,,,,
diatoms,Frgilariopsis cylindrus,Frgilariopsis,cylindrus,,,,,
diatoms,Frgilariopsis oceanica,Frgilariopsis,oceanica,,,,,
diatoms,Gen. et sp. indet,Gen.,et,sp.,,,,
diatoms,Gomphonema spp.,Gomphonema,spp.,,,,,
diatoms,Gonphonema spp.,Gonphonema,spp.,,,,,
diatoms,Grammatophora angulata,Grammatophora,angulata,,,,,
diatoms,Grammatophora arcunata,Grammatophora,arcunata,,,,,
diatoms,Hemidiscus sp. 1 of Zielinski & Gersonde (2002),Hemidiscus,sp.,1,,(2002),,
diatoms,Hyalochaete,Hyalochaete,,,,,,
diatoms,Kisseleviella calina,Kisseleviella,calina,,,,,
diatoms,Marine,Marine,,,,,,
diatoms,Mediarina splendida,Mediarina,splendida,,,,,
diatoms,Melosira spp.,Melosira,spp.,,,,,
diatoms,Meridion spp.,Meridion,spp.,,,,,
diatoms,Navicula distans,Navicula,distans,,,,,
diatoms,Neodenticula sp. A,Neodenticula,sp.,A,,,,
diatoms,Nitzschia peragalli,Nitzschia,peragalli,,,,,
diatoms,Nitzschia? sp. 1,Nitzschia?,sp.,1,,,,
diatoms,Opephora marina,Opephora,marina,,,,,
diatoms,Palaria sol,Palaria,sol,,,,,
diatoms,Palaria sulcata,Palaria,sulcata,,,,,
diatoms,Parali sol,Parali,sol,,,,,
diatoms,Paralia sol,Paralia,sol,,,,,
diatoms,Pinnularia gibba linearis,Pinnularia,gibba,linearis,,,,
diatoms,Pinularia sp.,Pinularia,sp.,,,,,
diatoms,Porosira glacilis,Porosira,glacilis,,,,,
diatoms,Proboscia alata,Proboscia,alata,,,,,
diatoms,Proboscia cf. subarctica,Proboscia,subarctica,,cf.,,,
diatoms,Psuedopodsira elegans,Psuedopodsira,elegans,,,,,
diatoms,Pysidicula turris,Pysidicula,turris,,,,,
diatoms,Pyxidicula horridus,Pyxidicula,horridus,,,,,
diatoms,Pyxidicula pustulatus,Pyxidicula,pustulatus,,,,,
diatoms,Pyxidicula sp. 1,Pyxidicula,sp.,1,,,,
diatoms,Pyxidicula sp. 2,Pyxidicula,sp.,2,,,,
diatoms,Pyxidicula sp. 3,Pyxidicula,sp.,3,,,,
diatoms,Pyxidicula sp. 6,Pyxidicula,sp.,6,,,,
diatoms,Pyxidicula spp.,Pyxidicula,spp.,,,,,
diatoms,Pyxidicula turris,Pyxidicula,turris,,,,,
diatoms,Pyxidicula zabelinae,Pyxidicula,zabelinae,,,,,
diatoms,Pyxidiculla turris,Pyxidiculla,turris,,,,,
diatoms,Pyxilla americana,Pyxilla,americana,,,,,
diatoms,Raphoneis amphiceros,Raphoneis,amphiceros,,,,,
diatoms,Resting spores of Chaetoceros,Resting,spores,of,,,,
diatoms,Rhabdonema sp.,Rhabdonema,sp.,,,,,
diatoms,Rhizosolenia borealis,Rhizosolenia,borealis,,,,,
diatoms,Rhizosolenia hebetata f. heimalis,Rhizosolenia,hebetata,heimalis,,,f.,
diatoms,Rhizosolenia sp,Rhizosolenia,sp,,,,,
diatoms,Rhizosolenia sp 1,Rhizosolenia,sp,1,,,,
diatoms,Rhopalodia spp.,Rhopalodia,spp.,,,,,
diatoms,Stauroneis spp.,Stauroneis,spp.,,,,,
diatoms,Synedra spp.,Synedra,spp.,,,,,
diatoms,Tetracyclus spp.,Tetracyclus,spp.,,,,,
diatoms,Thalassionema nitzschoides,Thalassionema,nitzschoides,,,,,
diatoms,Thalassiosira anguste-lineata,Thalassiosira,anguste-lineata,,,,,
diatoms,Thalassiosira antarctica Spore,Thalassiosira,antarctica,Spore,,,,
diatoms,Thalassiosira antarctica Spores,Thalassiosira,antarctica,Spores,,,,
diatoms,Thalassiosira antarctica spore,Thalassiosira,antarctica,spore,,,,
diatoms,Thalassiosira antarctica spores,Thalassiosira,antarctica,spores,,,,
diatoms,Thalassiosira antrct-spore,Thalassiosira,antrct-spore,,,,,
diatoms,Thalassiosira cf. jacksonii,Thalassiosira,jacksonii,,cf.,,,
diatoms,Thalassiosira cf. leptopus,Thalassiosira,leptopus,,cf.,,,
diatoms,Thalassiosira cf. usatschevii,Thalassiosira,usatschevii,,cf.,,,
diatoms,Thalassiosira latimarginata,Thalassiosira,latimarginata,,,,,
diatoms,Thalassiosira latimarginata s.l.,Thalassiosira,latimarginata,,,,s.l.,
diatoms,Thalassiosira latimarginata sl.,Thalassiosira,latimarginata,sl.,,,,
diatoms,Thalassiosira spp,Thalassiosira,spp,,,,,
diatoms,Thlalassiosira lucustris,Thlalassiosira,lucustris,,,,,
diatoms,tabellaria spp.,tabellaria,spp.,,,,,
dinoflagellates,Brigantedinium cariacoense,Brigantedinium,cariacoense,,,,,
dinoflagellates,Dinoflagellate cysts,Dinoflagellate,cysts,,,,,
dinoflagellates,Dubridinium spp.,Dubridinium,spp.,,,,,
dinoflagellates,Echinidinium aculeatum,Echinidinium,aculeatum,,,,,
dinoflagellates,Gymnodinium catenatum,Gymnodinium,catenatum,,,,,
dinoflagellates,I.mpagidinium pallidum,I.mpagidinium,pallidum,,,,,
dinoflagellates,I.mpagidinium patulum,I.mpagidinium,patulum,,,,,
dinoflagellates,Islandinium Morphtype Cesare,Islandinium,Morphtype,Cesare,,,,
dinoflagellates,Islandinium imnutum,Islandinium,imnutum,,,,,
dinoflagellates,Islandinium ium cf. brevispinosum,Islandinium,ium,brevispinosum,,,cf.,
dinoflagellates,Islandinium minutum,Islandinium,minutum,,,,,
dinoflagellates,Lejeunecysta falax,Lejeunecysta,falax,,,,,
dinoflagellates,Nematosphaeropsis lemniscata,Nematosphaeropsis,lemniscata,,,,,
dinoflagellates,O. centrocarpum var. Arctic,O.,centrocarpum,Arctic,,,var.,
dinoflagellates,O. centrocarpum var. short processes,O.,centrocarpum,short,,,var.,
dinoflagellates,O. centrocarpum-Arctic morphotype,O.,centrocarpum-Arctic,morphotype,,,,
dinoflagellates,Org .linnings of foraminifers,Org,.linnings,of,,,,
dinoflagellates,Organic lining of foraminifers,Organic,lining,of,,,,
dinoflagellates,Organic lining of forams,Organic,lining,of,,,,
dinoflagellates,Pentapharsodinium dalei,Pentapharsodinium,dalei,,,,,
dinoflagellates,Polykrikos - Arctic morphotype,Polykrikos,-,Arctic,,,,
dinoflagellates,Polykrikos schwartzii,Polykrikos,schwartzii,,,,,
