leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
11,101,A,1,1,70.0,150.0,115.00,115.70,116.50,, HEMIPELAGIC MUD," 5G4/1-DARK GREENISH GRAY, N3-DA RK GRAY", FAINT MOTTLING,," ELONGATED LARGE PYRITE NODULES IN INDURATED LAYER AT 102 CM, DARK SPECKS OF PYRITE THROUGHOUT", PYRITE,,," SOFT,  PLASTIC", 33219000.3450.3400
11,101,A,1,2,0.0,150.0,115.00,116.50,118.00,, HEMIPELAGIC MUD," 5G4/1-DARK GREENISH GRAY,N2-DARK GRAY", FAINT MOTTLING,," LARGE PYRITE NODULES AT 30+57CM,DARK SPECKS OF PYRITE THROUGHOUT", PYRITE PYRITE,,," SOF T,PLASTIC", 00000000
11,101,A,1,3,0.0,150.0,115.00,118.00,119.50,, CLAY," 5G4/1-DARK GREENISH GRAY,-BLACK", FAINT MOT TLING,, MICROPYRITE NODULES+ABUNDANT BLACK SPECKS, PYRITE,,," SOFT, STIFF PLASTIC", 00000000
11,101,A,2,1,0.0,150.0,156.00,156.26,157.76,, HEMIPELAGIC MUD," 5GY4/1-DARK GREENISH GRAY,5Y4/1- OLIVE GRAY, 5G4/1,5G6/1-GREENISH GRAY,N2-DARK GRAY"," SLIGHTLY MOTTLED WITH OLIVE GRAY AND GRE ENISH GRAY, BAND OF OLIVE GRAY 120-127 CM", SLIGHT DEFORMATION, DARK PYRITE SPECKS THROUGHOUT, PYRITE,,, SOFT, 00000000
11,101,A,2,2,0.0,142.0,156.00,157.76,159.18,, HEMIPELAGIC CALCAREOUS MUD," 5GY4/1-DARK GREENISH GRAY,N2-DARK GRAY,5G6/1-GREENISH GRAY,5G7/1-LIGHT GR EENISH GRAY,5Y4/1-OLIVE GRAY,5G4/1-DARK GREENISH GRA Y", SLIGHTLY MOTTLED, SLIGHTL Y DISTURBED, DARK PYRITE SPECKS THROUGHOUT, PYRITE,," DARK GREENI SH GRAY VARIAGATED WITH OLIVE GRAY+GREENISH GRAY, GR EENISH GRADING DOWNWARD TO LIGHT GREENISH GRAY 138-1 42 CM", SOFT, 00000000
11,101,A,2,2,142.0,150.0,156.00,159.18,159.26,, SILT, N4-MEDIUM GRAY,,,,,,, SOFT, 00000000
11,101,A,2,3,0.0,150.0,156.00,159.26,160.76,, CALCAREOUS HEMIPELAGIC MUD," 5GY4/1-DARK GREENISH GRAY,5G6/1,5G4/1-DARK GREENISH GRAY", SLIGHT MOTTLING WITH VARI OUS SHADES OF GREENISH GRAY,, PYRITE NODULES, PYRITE,, STREAKS OF GREENISH GR AY ON SIDES NEAR TOP(DISPLACED FROM GREENISH GRAY ZO NE IN ABOVE SECTION)," SOFT, FIRM", 00000000
11,101,A,2,4,0.0,150.0,156.00,160.76,162.26,, HEMIPELAGIC MUD," 5G4/1-DARK GREENISH GRAY,5GY4/1- DARK GREENISH GRAY", SLIGHT MOTTLING,," SIDERITE NODULES, PYRITE SPECKS"," SIDERITE,PYRITE",,," SOFT,PLASTIC", 00000000
11,101,A,2,5,0.0,150.0,156.00,162.26,163.76,, HEMIPELAGIC CALCAREOUS MUD," 5GY4/1-DARK GREENISH GRAY, 5G4/1-DARK GREENISH GRAY, 5G5/1,N2-DARK GRAY"," SLIGHT MOTTLING UNDERLI NED BY BLADES OF PYRITE, GREENISH GRAY GRADING DOWNW ARD TO MORE GREENISH THEN TO DARK GREENISH GRAY AGAI N", SLIGHTLY DISTURBED, DARK PYRITE SPECKS THROUGHOUT, PYRITE,, DARK GREENISH GRAY VARIAGATED WITH 5Y4/1," SOFT, PLASTIC", 00000000
11,101,A,2,6,0.0,150.0,156.00,163.76,165.26,, HEMIPELAGIC CALCAREOUS MUD," 5GY4/1-DARK GREENISH GRAY, 5G4/1,5Y4/1,N2-DARK GRAY"," SLIGH T MOTTLING, SOME DIFFUSE LAYERS OF 5G4/1 AND 5Y4/1 T OWARDS BOTTOM",," NODULES OF SIDERITE (VERY SMALL) AT 98/121/141 CM, DARK PYRITE SPECKS TH ROUGHOUT"," SIDERITE, PYRITE",,," SOFT, PLASTIC", 00000000
11,101,A,3,1,100.0,150.0,194.00,195.00,195.50,, HEMIPELAGIC MUD," 5GY4/1-DARK GREENISH GRAY, 5G4/1 -DARK GREENISH GRAY,-BLACK", MODERATE MOTTLING,, BLACK SPECKS,,, DARK GREENISH GRAY ON DA RKER GREENISH GRAY," SOFT,PLASTIC", 00000000
11,101,A,3,2,0.0,145.0,194.00,195.50,196.95,, HEMIPELAGIC MUD," 5GY4/1-DARK GREENISH GRAY, 5G4/ 1-DARK GREENISH GRAY", MODERATE MOT TLING, DI STURBED 20-30 CM, LARGE PYRITE NODULE AT 120 CM, PYRITE,,," SOFT, PLASTIC", 00000000
11,101,A,4,1,70.0,150.0,250.00,250.70,251.50,, HEMIPELAGIC MUD," 5GY4/1-DARK GREENISH GRAY,N3-DAR K GRAY, 5G3/1-DARK GREENISH GRAY 5GY6/1-GREENISH GRAY"," DARK GREENISH GRAY VARIAGATED WITH DARK GRAY 70-1 05 CM, DARK GRAY AND DARK GREENISH GRAY ALTERNATING FROM 105 TO 140 CM, GREENISH GRAY LAMINATED WITH GRA DED BEDDING 140-155 CM,DARK GREENISH GRAY 145-150 CM", HIGHLY DISTURBED 70-105 CM,,,,," SOFT, INDURATED ZONE 140-145CM, PLASTIC", 00000000
11,101,A,5,1,25.0,97.0,308.00,308.25,308.97,, CLAY," 5G2/1-GREENISH BLACK,N1-BLACK,5GY4/1-DARK G REENISH GRAY"," LAMINATIONS (FAINT) OF GREENISH BLA CK TO DARK GREENISH GRAY 70-97 CM,HARD BLACK CLAY 50 -55CM", DISTU RBED 25-70 CM,,,, GREENISH BLACK IS DOMINANT COLOR," SOFT 25-70 CM, HARD 70-97 CM", 00000000
11,101,A,5,1,120.0,136.0,308.00,309.20,309.36,, CLAY," 5G2/1-GREENISH BLACK,5GY4/1-DARK GREENISH G RAY", LAMINATIONS,, SIDERITE NODULE AT 130 CM,,,, H ARD, 00000000
11,101,A,5,1,144.0,150.0,308.00,309.44,309.50,, CLAY," 5G2/1-GREENISH BLACK,5GY4/1-DARK GREENISH G RAY", LAMINATIONS,,,,,, HARD, 00000000
11,101,A,5,2,43.0,87.0,308.00,309.93,310.37,, CLAY," 5G2/1-GREENISH BLACK,5GY4/1-GREENISH GRAY", FAINT AND DISCRETE LAMINATIONS, SLIGHTLY DISTURBED,,,,, HARD, 00000000
11,101,A,6,1,51.0,150.0,380.00,380.51,381.50,, CLAY," 5GY3/2-GRAYISH OLIVE GREEN, 5G2/1-GREENISH BLACK,N1-BLACK, 10R3/4-DARK REDDISH BROWN, 5Y5/6-YEL LOW, 5GY6/1-GREENISH GRAY"," THINLY LAMINATED AND LA YERED WITH VARIOUS SHADES OF GRAYISH OLIVE GREEN AND GRAYISH BLACK TO BLACK, SOME DARK REDDISH BROWN,TWO VERY THIN YELLOW CLAY LAYERS SHOWING SHARP EVEN CON TACTS WITH RED AND BLACK CLAY, GRADES DOWNWARD FROM BLACK TO GREENISH BLACK WITH FAINT LAYERING IN TRANS ITION ZONE NEAR 63 CM, THIN SIDERITIC IRONSTONE GREE NISH GRAY LAYER AT 85 CM, GREEN WITH FINE BLACK LAMI NATIONS GRADE DOWNWARD INTO INTERBEDDED(1 CM THICK) GREEN AND BLACK LAYERS 110-125 CM",, SIDERITE NODULE S AT 138 CM," RUTILE, S IDERITE, HEMATITE",,," FIRM, VERY HARD AT 85 CM", 00000000
11,101,A,7,1,74.0,150.0,460.00,460.74,461.50,, HEMIPELAGIC MUD," N1-BLACK, 5G2/1-GREENISH BLACK, 5G4/1-DARK GREENISH GRAY, 5Y6/1-LIGHT OLIVE GRAY"," BLACK TO GRAYISH BLACK (V ERY THINLY AND REGULARLY LAMINATED) PASSING GRADUALL Y TO DARK GREENISH GRAY AROUND 95 CM THEN GRADING TO INTERBEDDED BLACK AND GREENISH BLACK, SHARP BOUNDAR Y UNDERLINED WITH PYRITE NODULES AT 131 CM, DEFORMED LAMINAE OF DARK GREENISH GRAY AND BLACK TO GREENISH BLACK 131-147 CM", DEFORMED 95-110 AND 130-150 CM," SI DERITE NODULE 146-150 CM, PYRITE MICRONODULES AT 131 CM"," PYRITE, SIDERITE",,," VERY HARD 74-95 AND 120-150 CM, SOFT 95-120 CM", 00000000
11,101,A,8,1,31.0,150.0,534.00,534.31,535.50,, CLAY," N2-DARK GRAY, N1-BLACK, 5Y6/1-LIGHT OLIVE GRAY", SMALL BED OF LIGHT OLIV E GRAY SIDERITE 58-60 CM,,, SIDERITE,,, INDURATED TO SOFT, 00000000
11,101,A,8,2,0.0,150.0,534.00,535.50,537.00,, CLAY," N1-BLACK, 5Y6/1-LIGHT OLIVE GRAY",,," SIDERITE LAYER AT 121 CM, SIDERI TE LENSES AT 67 CM (LIGHT OLIVE GRAY)",,,," FIRM, SLIGHTLY PLASTIC", 00000000
11,101,A,9,1,41.0,150.0,599.00,599.41,600.50,, CALCILUTITE," N7-LIGHT GRAY, N5-MEDIUM GRAY, N3-D ARK GRAY"," LAMINATED AND THINLY LAYERED, BURROW FIL LS MINOR S LUMP AND FLOW STRUCTURES, ABUNDANT PYRITE THROUGHOUT IN FILLINGS AND ON LAMINATION AND BEDDING PLANES",,, PYRITE, FECAL PELLETS (?)-LIGHT GRAY," LAMINATED ZONE VARIES FROM MEDIUM TO DARK GRAY , SOME LAMINAE SHOW TRUNCATION, EXTREMELY FINE-GRAIN ED", HARD, 33233000.1110.3450
11,101,A,10,1,70.0,150.0,685.00,685.70,686.50,, CALCILUTITE," 5B7/1-LIGHT BLUISH GRAY, N7-LIGHT G RAY, -WHITE, -BLACK, N3-DARK GRAY"," BEDDING IN LIGH T COLORED AREAS SHOW RESULTS OF BURROWING+CURRENT AC TION+MINOR SLUMPING, DARK ZONES 79-81/100-101/113-11 4 CM (DOLOMITIC AND VERY CLAYEY)",,, DOLOMITE, NANNOS VERY R ARE IN MOST WHITE LIMESTONES BUT VERY DOMINANT IN DA RKER LAYERS,," HARD IN WHITE ZONES, FIRM IN DARK ZONES", 33233000.1110.3450
