Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
165,1000,B,Initial Reports          ,     527.600,   14.800000,FO Fohsella peripheroacuta (Planktonic Foraminifer
,,,,,,
165,1000,B,Initial Reports          ,     527.605,   15.100000,FO Orbulina suturalis (Planktonic Foraminifer)  (+
,,,,,,
165,1000,B,Initial Reports          ,     537.150,   16.000000,FO Praeorbulina circularis (Planktonic Foraminifer
,,,,,,
165,1000,B,Initial Reports          ,     546.750,   16.100000,FO Praeorbulina glomerosa (Planktonic Foraminifer)
,,,,,,
165,1000,B,Initial Reports          ,     557.350,   15.600000,LO Helicosphaera ampliaperta (Nannofossil)
,,,,,,
165,1000,B,Initial Reports          ,     590.050,   16.400000,FO Praeorbulina sicana (Planktonic Foraminifer)
,,,,,,
165,1000,B,Initial Reports          ,     633.400,   17.299999,LO Catapsydrax dissimilis (Planktonic Foraminifer)
,,,,,,
165,1000,B,Initial Reports          ,     642.300,   18.200001,FO Sphenolithus heteromorphus (Nannofossil)
,,,,,,
165,1000,B,Initial Reports          ,     642.305,   18.299999,LO Sphenolithus belemnos (Nannofossil) (+.005 m)
,,,,,,
165,1000,B,Initial Reports          ,     668.900,   19.200001,FO Sphenolithus belemnos (Nannofossil)
,,,,,,
