leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
73,522,B,1,1,2.0,150.0,117.40,117.42,118.90,KAP, NANNO OOZE, YELLOWISH BROWN," BEDDING,BURROWS",,  *,,,, SOFT, 11111210
73,522,B,1,2,4.0,150.0,117.40,118.94,120.40,KAP, NANNO OOZE, YELLOWISH BROWN," BURROWS,CONTACTS",,  *, PYRITE(?),,, SOFT, 11111210
73,522,B,1,3,5.0,150.0,117.40,120.45,121.90,KAP, NANNO OOZE," YELLOWISH BROWN,WHITE", BURROWS,,  *,,,, SOFT, 11111210
73,522,B,1,4,20.0,150.0,117.40,122.10,123.40,KAP, NANNO OOZE, YELLOWISH BROWN, BURROWS,,  *,,,, SOFT, 11111210
73,522,B,1,5,3.0,59.0,117.40,123.43,123.99,HW, NANNO OOZE, YELLOWISH BROWN, BURROWS,,  *,,,, SOFT, 11111210
73,522,B,1,5,63.0,150.0,117.40,124.03,124.90,HW, NANNO OOZE, YELLOWISH BROWN, BURROWS,,  *,,,, SOFT, 11111210
73,522,B,1,6,0.0,94.0,117.40,124.90,125.84,HW, NANNO OOZE, YELLOWISH BROWN, BURROWS,,  *,,,, SOFT, 11111210
73,522,B,1,6,95.0,99.0,117.40,125.85,125.89,HW, NANNO CLAY, YELLOWISH BROWN, BURROWS,,  *,,,, SOFT, 11111210
73,522,B,1,6,100.0,150.0,117.40,125.90,126.40,HW, NANNO OOZE, YELLOWISH BROWN,,,  *,,,, SOFT, 11111210
73,522,B,1,7,0.0,40.0,117.40,126.40,126.80,HW, NANNO OOZE, YELLOWISH BROWN,,,  *,,,, SOFT, 11111210
73,522,B,2,1,0.0,150.0,139.40,139.40,140.90,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT, 11111210
73,522,B,2,2,0.0,150.0,139.40,140.90,142.40,JM, NANNO OOZE, PALE BROWN, BURROWS,,  *,,,, SOFT, 11111210
73,522,B,2,3,0.0,150.0,139.40,142.40,143.90,JM, NANNO OOZE," PALE BROWN,YELLOWISH BROWN", BURROWS,,  *,,,, SOFT, 11111210
73,522,B,2,4,0.0,75.0,139.40,143.90,144.65,JM, NANNO OOZE, YELLOWISH BROWN," CONTACTS,BURROWS",,  *,,,, SOFT, 11111210
73,522,B,2,CC,0.0,10.0,139.40,144.75,144.75,JM, NANNO OOZE, YELLOWISH BROWN,,,  *,,,, SOFT, 11111210
73,522,B,3,1,27.0,150.0,148.90,149.17,150.40,AMK, NANNO OOZE, BROWN,, GREATLY TO MODERATELY DISTURBED,  *,,,, SOFT,
73,522,B,3,2,0.0,150.0,148.90,150.40,151.90,AMK, NANNO OOZE, BROWN," LAMINAE,BURROWS",,  *,,,, SOFT,
