leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor
117,725,B,001,Extended Core Barrel,CC,DEB,000,,,021,,,calcitic marly calcareous ooze,olive,5y 4/3,,"soupy (0-15 cm), highly disturbed (15-21 cm)",,,"fine-grained shell debris, nannos",,,,X,18.48731,57.70061,0000.00,0,21
117,725,B,002,Extended Core Barrel,CC,CLE,000,,,029,,,calcitic marly calcareous ooze,olive gray,5y 4/2,minor bioturbation,,,,,,,,X,18.48731,57.70061,0007.50,750,779
117,725,B,003,Extended Core Barrel,01,CLE,000,,,025,,,calcitic marly nannofossil ooze,dark greenish gray,10y 4/2,minor bioturbation,,,,nannos,,,,X,18.48731,57.70061,0017.10,1710,1735
117,725,B,003,Extended Core Barrel,CC,CLE,000,,,031,,,calcitic marly nannofossil ooze,dark greenish gray,10y 4/2,minor bioturbation,,,,nannos,,,,X,18.48731,57.70061,0017.36,1736,1767
117,725,B,004,Extended Core Barrel,01,KRI,000,,,150,,,"marly nannofossil ooze to marly foram, nannofossil ooze",dark greenish gray,10y 4/2,,"highly disturbed(0-20,30-50,55-150cm), soupy(20-30,50-55cm)",,,"forams, nannos",,,,X,18.48731,57.70061,0026.60,2660,2810
117,725,B,004,Extended Core Barrel,02,KRI,000,,,125,,,"marly nannofossil ooze to marly foram, nannofossil ooze",dark greenish gray,10y 4/2,,"soupy (0-75 cm), highly disturbed (80-125 cm)",,,"forams, nannos",,,,X,18.48731,57.70061,0028.10,2810,2935
117,725,B,004,Extended Core Barrel,CC,KRI,000,,,014,,,"marly nannofossil ooze to marly foram, nannofossil ooze",dark greenish gray,10y 4/2,,highly disturbed,,,"forams, nannos",,,,X,18.48731,57.70061,0029.38,2937,2951
117,725,B,005,Extended Core Barrel,01,KRI,000,,,145,,,"nannofossil ooze, void (19-26 cm)",dark greenish gray,10y 4/2,"minor bioturbation (26-145 cm), fossils (114-116, 134-136 cm)",highly disturbed (0-19 cm),,,"<2cm zones of shell debris (114-116, 134-136 cm), nannos",,,,X,18.48731,57.70061,0036.20,3620,3765
117,725,B,005,Extended Core Barrel,01,KRI,145,,,150,,,interstitial water sample,,,,,,,,,,,X,18.48731,57.70061,0036.20,3765,3770
117,725,B,005,Extended Core Barrel,02,KRI,000,,,046,,,marly nannofossil ooze,dark greenish gray,10y 4/2,minor bioturbation,,,,nannos,,,,X,18.48731,57.70061,0037.70,3770,3816
117,725,B,005,Extended Core Barrel,CC,KRI,000,,,034,,,marly nannofossil ooze,dark greenish gray,10y 4/2,minor bioturbation,,,,nannos,,,,X,18.48731,57.70061,0038.16,3815,3849
117,725,B,006,Extended Core Barrel,01,KRI,000,,,065,,,marly nannofossil ooze,dark greenish gray,10y 4/2,minor bioturbation,"soupy (0-20 cm), moderately disturbed (20-65 cm)",,,nannos,,,,X,18.48731,57.70061,0045.70,4570,4635
117,725,B,006,Extended Core Barrel,CC,KRI,000,,,036,,,marly nannofossil ooze,dark greenish gray,10y 4/2,minor bioturbation,,,,nannos,,,,X,18.48731,57.70061,0046.34,4634,4670
117,725,B,007,Extended Core Barrel,01,AND,000,,,150,,,marly foram-nannofossil ooze,olive,5y 4/3,"minor bioturbation, faint mottling",,,,"benthic forams, nannos, complete shells? (80-90, 125-135 cm)",,,,X,18.48731,57.70061,0055.30,5529,5679
117,725,B,007,Extended Core Barrel,02,AND,000,,,024,,,marly foram-nannofossil ooze,olive,5y 4/3,mottling,,,,"forams, nannos",,,,X,18.48731,57.70061,0056.80,5679,5703
117,725,B,007,Extended Core Barrel,CC,AND,000,,,027,,,marly foram-nannofossil ooze,olive gray,5y 4/2,,,,,"forams, nannos",,,,X,18.48731,57.70061,0057.04,5704,5731
117,725,B,009,Extended Core Barrel,01,RIC,000,,,038,,,nannofossil-rich calcitic clayey silt,dark gray,5y 4/1,"minor bioturbation, mottling",,,,nannos,,,,X,18.48731,57.70061,0074.50,7450,7488
117,725,B,009,Extended Core Barrel,CC,RIC,000,,,033,,,nannofossil-rich calcitic clayey silt,dark gray with dark yellowish brown band (30cm),5y 4/1 with 10yr 4/4 band (30 cm),banding (30 cm),,,,nannos,,,,X,18.48731,57.70061,0074.88,7487,7520
117,725,B,010,Extended Core Barrel,01,RIC,000,,,046,,,nannofossil-rich calcitic clayey silt,dark gray,5y 4/1,minor bioturbation,,,,nannos,,,,X,18.48731,57.70061,0084.10,8409,8455
117,725,B,010,Extended Core Barrel,CC,RIC,000,,,026,,,nannofossil-rich calcitic clayey silt,dark gray,5y 4/1,minor bioturbation,,,,nannos,,,,X,18.48731,57.70061,0084.56,8455,8481
