leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
22,214,,37,2,0.0,1.0,342.50,0.50, 7,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CAREO0010,Areoligera sp.,80%,  ,1
22,214,,37,2,0.0,1.0,342.50,0.50, 7,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CCLEI0010,Cleistosphaeridium sp.,2%,  ,1
22,214,,37,2,0.0,1.0,342.50,0.50, 7,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CCYCL0010,Cyclonephelium sp.,PRESENT,  ,1
22,214,,37,2,0.0,1.0,342.50,0.50, 7,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CHYSC0010,Hystrichosphaeridium sp.,2%,  ,1
22,214,,37,2,0.0,1.0,342.50,0.50, 7,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CEMBR0010,Membranosphaera sp.,2%,  ,1
22,214,,37,2,0.0,1.0,342.50,0.50, 7,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CMICR0021,Micrhystridium castanium (q),2%,  ,1
22,214,,37,2,0.0,1.0,342.50,0.50, 7,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,COPER0010,Operculodinium sp.,9%,  ,1
22,214,,38,2,64.0,66.0,352.00,65.00,10,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CAREO0010,Areoligera sp.,34%,  ,1
22,214,,38,2,64.0,66.0,352.00,65.00,10,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CCLEI0010,Cleistosphaeridium sp.,7%,  ,1
22,214,,38,2,64.0,66.0,352.00,65.00,10,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CHYSI0040,Hystrichosphaera ramosa,2%,  ,1
22,214,,38,2,64.0,66.0,352.00,65.00,10,"HARRIS,W.K.",02/1974,22,DINOFLAGELLATES,,,,,NO AGE GIVEN,505,CHYSC0010,Hystrichosphaeridium sp.,4%,  ,1
