Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
135, 840,B,Initial Reports          ,      15.000,    0.600000,LAD Gr. (Tr.) tosaensis
,,,,,,
135, 840,B,Initial Reports          ,      95.000,    3.500000,Base CN12a
,,,,,,
135, 840,B,Initial Reports          ,      95.100,    4.500000,Base CN10c
,,,,,,
135, 840,B,Initial Reports          ,     101.000,    5.100000,FAD S. dehiscens dehiscens
,,,,,,
135, 840,B,Initial Reports          ,     265.000,    5.300000,FAD Gds. conglobatus
,,,,,,
135, 840,B,Initial Reports          ,     294.000,    5.600000,FAD Gr. margaritae
,,,,,,
135, 840,B,Initial Reports          ,     320.000,    5.800000,FAD Pu. primalis
,,,,,,
135, 840,B,Initial Reports          ,     570.000,    6.500000,FAD A. primus
,,,,,,
