leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
70,510,,1,CC,0.0,6.0,0.00,0.10,0.06,, OOZE,,, GREATLY DISTURBED,  *,,,, SOUPY, 11111210.2220,7a42418dddbcb56d20a442e205c7e67f,70-510-1-CC
70,510,,2,1,0.0,139.0,38.50,38.50,39.89,, SILICEOUS FORAM NANNO OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOUPY,,d564c5bf0973048621be2bb1fa2d7083,70-510-2-1
70,510,,2,2,0.0,150.0,38.50,40.00,41.50,, SILICEOUS FORAM OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOUPY,,f01f04bda1b404c8aabaaf2e651cbcd2,70-510-2-2
70,510,,2,3,0.0,150.0,38.50,41.50,43.00,, SILICEOUS FORAM NANNO OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOUPY,,f272f67799db96927a9c451b6595cf69,70-510-2-3
70,510,,2,4,0.0,150.0,38.50,43.00,44.50,, PELAGIC OOZE," GREENISH GRAY,OLIVE GRAY"," MOTTLING,BURROWS", GREATLY DISTURBED,  *,,,, SOUPY,,b39c0a2094f10b79a52d3ce47fb03535,70-510-2-4
70,510,,2,5,0.0,140.0,38.50,44.50,45.90,, PELAGIC OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOUPY,,dca3711da44df4980bff6e192f1bd8a8,70-510-2-5
70,510,,2,6,0.0,87.0,38.50,46.00,46.87,, PELAGIC OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT, 11111210.2220,7ebb64e67998283cd4e5ba8266647317,70-510-2-6
70,510,,2,CC,0.0,10.0,38.50,46.98,46.98,, PELAGIC OOZE, GREENISH GRAY,, GREATLY DISTURBED,  *,,,, SOFT, 11111210.2220,d6a5c78488fcdb6b0582151d4ce567f0,70-510-2-CC
70,510,,3,1,0.0,150.0,67.00,67.00,68.50,, SILICEOUS NANNO OOZE," OLIVE GREEN,GREEN"," MOTTLING,BANDING", GREATLY DISTURBED*, H2S ODOR,,,, SOFT, 11111210,1f7ac19ec0761cb1b8f65626b3c07f45,70-510-3-1
70,510,,3,2,0.0,140.0,67.00,68.50,69.90,, FORAM-NANNO OOZE," OLIVE GREEN,GREEN", BANDING,, H2S ODOR*,,,, SOFT,,b9cf1596773f1099d2605ed917ad5619,70-510-3-2
70,510,,3,3,0.0,150.0,67.00,70.00,71.50,, SILICEOUS NANNO OOZE, OLIVE GREEN, BANDING,, H2S ODOR*,,,, SOFT,,55b7ca437b402799349fdea588e4c4f3,70-510-3-3
70,510,,3,4,0.0,150.0,67.00,71.50,73.00,, SILICEOUS NANNO OOZE," OLIVE GREEN,GREEN",, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,e57935f16483eb281331aff369c71b5f,70-510-3-4
70,510,,3,5,0.0,140.0,67.00,73.00,74.40,, SILICEOUS NANNO OOZE, OLIVE GREEN, BANDING, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,bcc713c6326f77ccbd2d6b73d4ddf38f,70-510-3-5
70,510,,3,6,0.0,150.0,67.00,74.50,76.00,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,2f91e07510b66f4b368a8fbbd17fde81,70-510-3-6
70,510,,3,7,0.0,28.0,67.00,76.00,76.28,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,e797d41c5235cf386c1ab5af4cef2235,70-510-3-7
70,510,,3,CC,0.0,14.0,67.00,76.50,76.54,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,1554d5f6dba57444b3894151f369a53e,70-510-3-CC
70,510,,4,1,0.0,150.0,76.50,76.50,78.00,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,a641659dcba877a54558d295724a8149,70-510-4-1
70,510,,4,2,0.0,140.0,76.50,78.00,79.40,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,9c92ebb3d1a12c6df5dbc26b173af6ea,70-510-4-2
70,510,,4,3,0.0,150.0,76.50,79.50,81.00,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,01dfab041f5d285b3603e1ef479affcf,70-510-4-3
70,510,,4,4,0.0,140.0,76.50,81.00,82.40,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,bd9a699f8e3365a0e25945fb95190005,70-510-4-4
70,510,,4,5,0.0,140.0,76.50,82.50,83.90,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,07b0d5ea82976b95e84cf90014b86585,70-510-4-5
70,510,,4,6,0.0,150.0,76.50,84.00,85.50,, NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,4c27fc5c749dd8f5739e1ac008d14c5c,70-510-4-6
70,510,,4,7,0.0,37.0,76.50,85.50,85.87,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,d683f3c190978de6c31098c497a35cac,70-510-4-7
70,510,,4,CC,0.0,5.0,76.50,85.98,85.93,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,e838423691350272493f74ff50bb0ec5,70-510-4-CC
70,510,,5,1,0.0,150.0,86.00,86.00,87.50,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,0abb9bf778a765f6696faad030737aa5,70-510-5-1
70,510,,5,2,0.0,138.0,86.00,87.50,88.88,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,4e9b98600a2fe4de5510be6eead3e851,70-510-5-2
70,510,,5,3,0.0,150.0,86.00,89.00,90.50,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,732447fd8f47a0221945922bdade8627,70-510-5-3
70,510,,5,4,0.0,120.0,86.00,90.50,91.70,, SILICEOUS NANNO OOZE, OLIVE GREEN TO GREEN, CONTACTS, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,757cb1ccc9bc55eb0b31c0ba8e73474d,70-510-5-4
70,510,,5,5,0.0,140.0,86.00,92.00,93.40,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,2318184df5cb6bf12bec72c700ee9fda,70-510-5-5
70,510,,5,6,0.0,150.0,86.00,93.50,95.00,, SILICEOUS NANNO OOZE," OLIVE GREEN,GREEN",, GREATLY DISTURBED, H2S ODOR*,,,, SOFT, 11111210.2220,b98a52b85ef7251ba03f949967fc3eda,70-510-5-6
70,510,,5,7,0.0,40.0,86.00,95.00,95.40,, SILICEOUS NANNO OOZE," OLIVE GREEN,GREEN",, GREATLY DISTURBED,  *,,,, SOFT,,34250f08740bc377ae2d71b9528dd2cf,70-510-5-7
70,510,,5,CC,0.0,10.0,86.00,95.50,95.50,, SILICEOUS NANNO OOZE, OLIVE GREEN,, GREATLY DISTURBED,  *,,,, SOFT, 11111210.2220,803d86a4cf246812ab09630489b63eb8,70-510-5-CC
70,510,,6,1,0.0,150.0,95.50,95.50,97.00,, SILICEOUS NANNO OOZE," OLIVE GREEN,GREEN",, GREATLY DISTURBED, H2S ODOR*,,,, SOUPY, 11111210.2220,66bb4948b7dfa04f6135939b61722038,70-510-6-1
70,510,,6,2,0.0,140.0,95.50,97.00,98.40,, SILICEOUS NANNO OOZE," OLIVE GREEN,GREEN",, GREATLY DISTURBED,  *,,,, SOFT, 11111210.2220,933a46d8aff0e34ecd0f720e68442825,70-510-6-2
70,510,,6,3,0.0,150.0,95.50,98.50,100.00,, SILICEOUS NANNO OOZE," OLIVE GREEN,GREEN",, GREATLY DISTURBED,  *,,,, SOFT, 11111210.2220,3ccecc117b49a60355c102b3c0bbe4fc,70-510-6-3
70,510,,6,4,0.0,150.0,95.50,100.00,101.50,, SILICEOUS NANNO OOZE, GRAY-GREEN,, GREATLY DISTURBED,  *,,,, SOFT,,2013be3d04f2c3e7ebecf145bb39f3ff,70-510-6-4
70,510,,6,5,0.0,140.0,95.50,101.50,102.90,, SILICEOUS NANNO OOZE, GRAY GREEN,, GREATLY DISTURBED, H2S ODOR*,,,, SOFT,,a29c9c0ec712727bdf4625f6cb5c584e,70-510-6-5
70,510,,6,6,0.0,150.0,95.50,103.00,104.50,, SILICEOUS NANNO OOZE, GRAY GREEN,, GREATLY DISTURBED,  *,,,, SOFT, 11111210.2220,c347860bb8d06aa4d7d3d6c7778608f0,70-510-6-6
70,510,,6,7,0.0,20.0,95.50,104.50,104.70,, SILICEOUS NANNO OOZE, GRAY GREEN,, GREATLY DISTURBED,  *,,,, SOFT, 11111210.2220,c9f2980fab7a1617fda2cf28a217e244,70-510-6-7
70,510,,6,CC,0.0,10.0,95.50,104.80,104.80,, SILICEOUS NANNO OOZE, GRAY GREEN,, GREATLY DISTURBED,  *,,,, SOFT, 11111210.2220,ed8c936425dcaeb494ec3ce65e64a550,70-510-6-CC
