Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
120, 751,A,Post Moratorium          ,       0.050,    0.620000,LO; A. ingens
,,,,,,
120, 751,A,Post Moratorium          ,       1.225,    1.250000,LO; N. barronii
,,,,,,
120, 751,A,Post Moratorium          ,       1.250,    0.650000,TTP
,,,,,,
120, 751,A,Post Moratorium          ,       2.030,    0.610000,LO; A. cyclindrica
,,,,,,
120, 751,A,Post Moratorium          ,       3.005,    1.850000,FO; T. antarctica
,,,,,,
120, 751,A,Post Moratorium          ,       6.022,    1.800000,LO; T. inura
,,,,,,
120, 751,A,Post Moratorium          ,       6.023,    1.800000,LO; T. kolbei
,,,,,,
120, 751,A,Post Moratorium          ,       6.024,    2.220000,LO; T. vulnifica
,,,,,,
120, 751,A,Post Moratorium          ,       6.025,    2.300000,FO; A. actinochilus
,,,,,,
120, 751,A,Post Moratorium          ,       6.026,    2.500000,LO; T. insigna
,,,,,,
120, 751,A,Post Moratorium          ,       6.027,    2.600000,LO; N. interfrigidaria
,,,,,,
120, 751,A,Post Moratorium          ,       6.430,    1.730000,LO; C. pliocenica
,,,,,,
120, 751,A,Post Moratorium          ,       6.440,    1.850000,LO; E. calvertense
,,,,,,
120, 751,A,Post Moratorium          ,       6.450,    2.320000,LO; H. vema
,,,,,,
120, 751,A,Post Moratorium          ,       6.775,    2.400000,LO; R. diploneides
,,,,,,
120, 751,A,Post Moratorium          ,       6.776,    2.700000,FO; N. kerguelensis
,,,,,,
120, 751,A,Post Moratorium          ,       7.930,    2.340000,LO; D. spongiosa
,,,,,,
120, 751,A,Post Moratorium          ,       7.940,    2.500000,FO; C. davisiana
,,,,,,
120, 751,A,Post Moratorium          ,       8.275,    3.100000,LO; T. complicata
,,,,,,
120, 751,A,Post Moratorium          ,       8.276,    3.100000,FO; T. vulnifica
,,,,,,
120, 751,A,Post Moratorium          ,       9.025,    3.200000,FO; N. weaveri
,,,,,,
120, 751,A,Post Moratorium          ,      11.750,    3.200000,FO; T. inura
,,,,,,
120, 751,A,Post Moratorium          ,      14.690,    3.500000,LO; L. coronata
,,,,,,
120, 751,A,Post Moratorium          ,      14.960,    3.500000,LO; N.praeinterfrigidaria
,,,,,,
120, 751,A,Post Moratorium          ,      14.970,    3.500000,LO; N. wisei
,,,,,,
120, 751,A,Post Moratorium          ,      18.930,    3.650000,LO; P. titan
,,,,,,
120, 751,A,Post Moratorium          ,      24.975,    3.900000,FO; N. barronii
,,,,,,
120, 751,A,Post Moratorium          ,      24.980,    3.900000,LO; R. heteropolara var. A
,,,,,,
120, 751,A,Post Moratorium          ,      26.525,    3.900000,FO; T. kolberi
,,,,,,
120, 751,A,Post Moratorium          ,      28.430,    4.200000,FO; H. vema
,,,,,,
120, 751,A,Post Moratorium          ,      28.775,    4.000000,FO; R. diploneides
,,,,,,
120, 751,A,Post Moratorium          ,      28.776,    4.000000,FO; N. wisei
,,,,,,
120, 751,A,Post Moratorium          ,      33.775,    4.400000,FO; R. heteropolara
,,,,,,
120, 751,A,Post Moratorium          ,      35.275,    4.400000,FO; T. complicata
,,,,,,
