leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
25,245,A,UPPER EOCENE,,54.0,81.0,,NO AGE GIVEN,,NO AGE GIVEN, 37.5,   43,40.25,DSDP INITIAL REPORTS
25,245,A,UPPER EOCENE,MIDDLE EOCENE,91.0,100.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 37.5,   49,43.25,DSDP INITIAL REPORTS
25,245,A,MIDDLE EOCENE,,100.0,141.5,,NO AGE GIVEN,,NO AGE GIVEN,   43,   49,   46,DSDP INITIAL REPORTS
25,245,A,LOWER EOCENE,,142.0,149.0,,NO AGE GIVEN,,NO AGE GIVEN,   49, 53.5,51.25,DSDP INITIAL REPORTS
