Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
154, 925,B,Initial Reports          ,      15.360,    0.460000,T Pseudoemiliania lacunosa
,,,,,,
154, 925,B,Initial Reports          ,      30.900,    1.030000,Reentrance medium Gephyrocapsa
,,,,,,
154, 925,B,Initial Reports          ,      38.150,    1.240000,T Gephyrocapsa (>5.5 microns)
,,,,,,
154, 925,B,Initial Reports          ,      47.250,    1.460000,B Gephyrocapsa (>5.5 microns)
,,,,,,
154, 925,B,Initial Reports          ,      48.750,    1.600000,T Calcidiscus macintyrei
,,,,,,
154, 925,B,Initial Reports          ,      50.250,    1.670000,B Gephyrocapsa (4.0 - 5.5 microns)
,,,,,,
154, 925,B,Initial Reports          ,      56.430,    1.700000,T Globigerinoides fistulosus
,,,,,,
154, 925,B,Initial Reports          ,      59.440,    1.900000,T Globigerinoides extremus
,,,,,,
154, 925,B,Initial Reports          ,      64.530,    2.150000,Base acme Discoaster triradiatus
,,,,,,
154, 925,B,Initial Reports          ,      68.910,    2.200000,T Globorotalia exilis
,,,,,,
154, 925,B,Initial Reports          ,      71.350,    2.300000,T Globorotalia miocenica
,,,,,,
154, 925,B,Initial Reports          ,      72.030,    2.440000,T Discoaster pentaradiatus
,,,,,,
154, 925,B,Initial Reports          ,      73.910,    2.600000,T Globorotalia pertenuis
,,,,,,
154, 925,B,Initial Reports          ,      74.030,    2.610000,T Discoaster surculus
,,,,,,
154, 925,B,Initial Reports          ,      83.520,    2.760000,T Discoaster tamalis
,,,,,,
154, 925,B,Initial Reports          ,      89.380,    3.000000,T Globorotalia multicamerata
,,,,,,
154, 925,B,Initial Reports          ,      90.380,    3.100000,T Sphaeroidinellopsis seminulina
,,,,,,
154, 925,B,Initial Reports          ,     100.880,    3.500000,Disappearance Pulleniatina
,,,,,,
154, 925,B,Initial Reports          ,     109.410,    3.600000,B Globorotalia miocenica
,,,,,,
154, 925,B,Initial Reports          ,     110.810,    3.770000,T Reticulofenestra pseudoumbilicus
,,,,,,
154, 925,B,Initial Reports          ,     118.840,    4.000000,Sinistral to dextral coiling Pulleniatina
,,,,,,
154, 925,B,Initial Reports          ,     127.860,    4.300000,T Globigerina nepenthes
,,,,,,
154, 925,B,Initial Reports          ,     142.770,    5.040000,B Ceratolithus rugosus
,,,,,,
154, 925,B,Initial Reports          ,     147.930,    5.340000,B Ceratolithus acutus
,,,,,,
154, 925,B,Initial Reports          ,     154.200,    5.560000,T Discoaster quinqueramus
,,,,,,
154, 925,B,Initial Reports          ,     157.920,    5.900000,B Globorotalia tumida
,,,,,,
154, 925,B,Initial Reports          ,     163.920,    6.200000,B Globorotalia margaritae
,,,,,,
154, 925,B,Initial Reports          ,     191.030,    6.500000,B Amaurolithus amplificus
,,,,,,
154, 925,B,Initial Reports          ,     198.480,    7.300000,B Amaurolithus primus
,,,,,,
154, 925,B,Initial Reports          ,     224.160,    8.000000,B Candeina nitida
,,,,,,
154, 925,B,Initial Reports          ,     227.390,    8.000000,B Globigerinoides extremus
,,,,,,
154, 925,B,Initial Reports          ,     227.400,    8.200000,B Globorotalia plesiotumida
,,,,,,
154, 925,B,Initial Reports          ,     242.710,    9.300000,T Catinaster calyculus
,,,,,,
154, 925,B,Initial Reports          ,     243.040,    9.400000,T Discoaster hamatus
,,,,,,
154, 925,B,Initial Reports          ,     248.000,    9.600000,B Discoaster neohamatus
,,,,,,
154, 925,B,Initial Reports          ,     261.410,   10.300000,T Paragloborotalia mayeri
,,,,,,
154, 925,B,Initial Reports          ,     266.750,   10.700000,B Catinaster coalitus
,,,,,,
154, 925,B,Initial Reports          ,     269.700,   10.800000,B Coccolithus miopelagicus
,,,,,,
154, 925,B,Initial Reports          ,     270.910,   10.800000,B Globigerina nepenthes
,,,,,,
154, 925,B,Initial Reports          ,     274.910,   11.200000,B Globigerina decoraperta
,,,,,,
154, 925,B,Initial Reports          ,     277.740,   11.300000,T common Discoaster kugleri
,,,,,,
154, 925,B,Initial Reports          ,     280.440,   11.700000,B common Discoaster kugleri
,,,,,,
154, 925,B,Initial Reports          ,     295.420,   12.300000,B Globorotalia lenguaensis
,,,,,,
154, 925,B,Initial Reports          ,     299.410,   12.700000,B Fohsella robusta
,,,,,,
154, 925,B,Initial Reports          ,     302.000,   13.200000,T Cyclicargolithus floridanus
,,,,,,
154, 925,B,Initial Reports          ,     304.910,   13.500000,B Fohsella fohsi
,,,,,,
154, 925,B,Initial Reports          ,     308.380,   13.600000,T Sphenolithus heteromorphus
,,,,,,
154, 925,B,Initial Reports          ,     309.910,   14.000000,"B Fohsella ""praefoshi"""
,,,,,,
154, 925,B,Initial Reports          ,     312.160,   14.600000,B Fohsella peripheroronda
,,,,,,
