leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
13,125,A,1,1,66.0,150.0,30.00,30.66,31.50,, NANNO OOZE," 5GY6/1-GREEN GREY,5P4/2-GREY PURPLE, 5G8/1-LIGHT GREEN GREY,N7-MEDIUM LIGHT GREY,10YR7/2- LIGHT GREY"," LAMINATED 72-74 AND 85-89 CM,INTENSE MO TTLING",,,, FORAMS NOTED 85-150 CM," GREEN GREY 66-72 C M,GREY PURPLE 72-74 AND 85-89 CM,LIGHT GREEN GREY 74 -85 CM,MEDIUM LIGHT GREY 89-140 CM,LIGHT GREY 140-15 0 CM",, 00000000,2ae902bee42542d63f05b5062d00cea7
13,125,A,1,2,0.0,150.0,30.00,31.50,33.00,, NANNO OOZE," 10YR5/2-MODERATE GREY BROWN,10YR7/2-L IGHT GREY,10YR8/3-VERY PALE BROWN,10YR7/3-PALE BROWN ,10YR6/2-LIGHT BROWN GREY,5GY8/1-LIGHT GREEN GREY,5P 4/2-GREY PURPLE,10YR5/2-GREY BROWN,-PALE RED PURPLE, 10Y8/2-PALE GREEN YELLOW,-PALE YELLOW BROWN,5Y6/4-DU SKY YELLOW"," BURROWED 3-14 AND 30-35 AND 63-91 CM,BE DDED THROUGHOUT",,,, FORAMS 0-10 AND 33-91 AND 130-140 AND 147-150 CM," VOID 14-15.5 CM,GREY BROWN 0-14 AN D 91-95 CM,LIGHT GREY 15-22,DARK LAYER 22-23 CM,WHIT E GRADES TO VERY PALE BROWN 23-33 CM,VERY PALE BROWN 33-91 CM,RED PURPLE LAYERS 91-95 AND 129 CM,LIGHT B ROWN GREY 95-105 AND 147-150 CM,PALE BROWN 105-117 C M,LIGHT GREEN GREY 117-120 AND 123-129 CM,DUSKY YELL OW 129-131 CM,PALE GREEN YELLOW 132-140 CM,VERY PALE RED PURPLE 140-144 CM,PALE YELLOW BROWN 144-146 CM, GREY PURPLE 146-147 CM",, 00000000,77f0df4d2c17990fdeb95cc55ba589d6
13,125,A,2,1,74.0,150.0,39.20,39.94,40.70,, NANNO OOZE," 10YR8/3-VERY PALE BROWN,5P4/2-GREY PU RPLE,10YR7/3-VERY PALE BROWN,7.5YR5/4-BROWN"," BURROW ED 143.5-148 CM,GREY PURPLE BAND AT 60 DEG. 87-76 CM",,,, FORAMS THROUGHOUT, BROWN 143.5-148 CM,, 00000000,936a13757eff686279d1fedbda0a6cb6
13,125,A,2,2,0.0,150.0,39.20,40.70,42.20,, OOZE," 10YR6/3-PALE BROWN,10YR6/4-LIGHT YELLOW BRO WN,7.5YR5/4-BROWN,10YR6/6-BROWN YELLOW,5Y7/3-PALE YE LLOW,-BLACK,N7-LIGHT GREY,-PURPLE,5GY7/2-GREY YELLOW GREEN,5G6/1-GREEN GREY,2.5Y6/2-LIGHT BROWN GREY,5Y5 /2-OLIVE GREY,10YR4/1-DARK GREY,10YR6/2-LIGHT BROWN GREY,10YR5/1-GREY,10YR7/1-LIGHT GREY,10YR7/2-LIGHT G REY"," BEDDED THROUGHOUT,MOTTLING 12-20 AND 38-45 AND 110-11M CM,SAPROPEL BEDS 62-70 AND 105-107 CM,SILT BEDS 130 AND 136 CM",,,, FORAMS 145-150 CM," PALE BROWN 0-3 CM,LIGHT YELLOW BROWN 3-12 AND 20-38 AND 50-55 CM,BROWN 12-20 AND 38-45 CM,BROWN YELLOW 45-50 CM,PA LE YELLOW 55-62 CM,LIGHT GREY 70-8 7 AND 145-150 CM, PURPLE LAYERS 87-89 AND 110 CM,MIXED COLORS 89-111 C M,GREY YELLOW 111-115 CM,LIGHT BLUE GREY TO GREEN GR EY 115-125 CM,LIGHT BROWN GREY 125-130 AND 135-145 C M,OLIVE GREY 130-134 CM",, 00000000,b5dcd09d48ef674a88d457d1131deb95
13,125,A,3,1,25.0,150.0,48.00,48.25,49.50,, NANNO OOZE," 5YR6/1-LIGHT BROWN GREY,5RP4/2-GREY R ED PURPLE,5Y6/1-GREY,10YR6/1-GREY,N6-MEDIUM LIGHT GR EY", BURROWED 35-45 CM, MODERATE DEFORMATION,,, NUME ROUS FORAMS 130-150 CM," LIGHT BROWN GREY 25-45 CM,G REY RED PURPLE 30 AND 45 CM,GREY 45-130 CM,MEDIUM LI GHT GREY 130-150 CM",, 00000000,336aae01e33cbdbf703bc29d24cee28a
13,125,A,4,1,0.0,150.0,53.00,53.00,54.50,, OOZE," 5B7/1-LIGHT BLUE GREY,5Y7/2-YELLOW GREY,10Y R6/6-BROWN YELLOW,10YR6/2-LIGHT BROWN GREY,10YR6/4-L IGHT YELLOW BROWN,10YR7/3-VERY PALE BROWN,7.5YR7/6-R ED YELLOW,10YR8/2-WHITE,10YR7/4-VERY PALE BROWN"," LI GHT BROWN GREY SILT BED 49-50 CM,MODERATE MOTTLING",,,, FORAMS," LIGHT BLUE GREY 1-11 CM,YELLOW GREY 11-20 CM,BROWN YELLOW LAYERS AT 20 AND 82 AND 86-88 AND 10 4-106 CM,LIGHT YELLOW BROWN 20-104 CM,VERY PALE BROW N 106-115 AND 125-140 CM,VERY PALE BROWN TO WHITE 11 6-125 AND 140-145 CM,RED YELLOW LAYER 115-116 CM,DAR KER ON THE BOTTOM OF EACH SEQUENCE",, 00000000,30fc3b05a4c5082a8cace47eb1fa334c
13,125,A,4,2,85.0,150.0,53.00,55.35,56.00,, NANNO OOZE," 10YR5/4-MODERATE YELLOW BROWN,-WHITE, 5YR5/6-LIGHT BROWN,10YR7/4-GREY ORANGE", BURROWED,,,, FORAMS," DIFFUSE BOUNDARIES,MODERATE YELLOW BROWN 85 -90 AND 91-94 AND 95-98 AND 107-112 AND 114-125 AND 134-140 CM,WHITE 94-95 CM,LIGHT BROWN 90-91 AND 98-1 01 AND 112-114 CM,GREY ORANGE 101-107 AND 125-134 AN D 140-150 CM",, 00000000,397a8f6841efb8c5de197bb35d9a714e
13,125,A,4,CC,0.0,0.0,53.00,56.10,56.10,, FORAM NANNO OOZE," 10YR7/4-GREY ORANGE,10R4/6-MODE RATE RED BROWN,10Y8/2-PALE GREEN YELLOW",,,,,,,, 00000000,be1c0ea506828764b17ec9128b8b7a75
13,125,A,5,1,95.0,150.0,62.00,62.95,63.50,, NANNO OOZE,,, PIECES INJECTED AND DEFORMED DURING DRILLING,, QUARTZ AND DOLOMITE IN SILT FRAGMENT," NA NNOS,FORAMS",, PLASTIC, 00000000,6b175f7dd670117a2ba8eaefc3fab3f3
13,125,A,5,2,0.0,150.0,62.00,63.50,65.00,, NANNO OOZE," 10YR7/6-YELLOW,10YR5/2-GREY BROWN", B EDDING OF ALTERNATING COLORS," INJECTED 0-28 CM,DEFO RMED THROUGHOUT",,,,, PLASTIC, 00000000,ce2f02167ecdd64ab15f799dda751d8b
13,125,A,5,3,0.0,68.0,62.00,65.00,65.68,, NANNO OOZE," 10YR7/6-YELLOW,10YR5/2-GREY BROWN", A LTERNATING DEFORMED LAYERS, DEFORMED,,,,,, 00000000,12693f17d71d9c2cc9b0679dffb4e595
13,125,A,5,3,68.0,150.0,62.00,65.68,66.50,, NANNO OOZE," 10YR7/1-LIGHT GREY,5YR5/8-YELLOW RED, 10YR6/4-LIGHT YELLOW BROWN", BEDDED, DEFORMED,,,, VAR ICOLORED LAYERS-LIGHT GREY DOMINANT 68-120 CM AND LI GHT YELLOW BROWN DOMINANT 130-150 CM,, 00000000,b81b361fad1dc34a52a6f882e4b87815
13,125,A,5,4,0.0,150.0,62.00,66.50,68.00,, NANNO OOZE," 5Y6/3-PALE OLIVE,-WHITE,10YR5/8-YELLO W BROWN"," BEDDING OF ORANGE AND BROWN HUES,PALE OLIV E TO WHITE FORAM SAND BED 56-65 CM",,,, FORAMS(IN SAND) 56-65 CM, BROWNISH HUES DOMINANT,, 00000000,8c94f7d56df491c3fccaade961e32bfc
13,125,A,6,1,0.0,127.0,71.00,71.00,72.27,, NANNO OOZE," 2.5YR6/6-LIGHT RED,N7-LIGHT GREY,10YR 7/4-GREY ORANGE,N8-VERY LIGHT GREY,5GY6/1-GREEN GREY"," LAMINATED GREEN GREY SILT 79.3-82 CM,SILT BED 89- 92 CM,VERY LIGHT GREY STRINGER 32-65 CM,SLIGHT BURRO WING", DEFORMED 0-75 CM,, DOLOMITE CHUNK 119 CM,," LI GHT RED 0-15 CM,LIGHT GREY 15-27 CM,GREY ORANGE 22-7 9 CM,VERY LIGHT GREY DOMINANT 82-120 CM,LIGHT OLIVE 120-125 CM,GREY PURPLE 125-127 CM",, 00000000,ba5d6423093d2ae1de637a54faf700bf
13,125,A,6,1,127.0,135.0,71.00,72.27,72.35,, CONGLOMERATE,,,,, DOLOMITE,,,, 00000000,61793302fbeee5228d78ff301cbe9d8a
13,125,A,6,1,135.0,150.0,71.00,72.35,72.50,, ANHYDRITE OOZE," 10YR5/2-GREY BROWN,-BLACK", SOME LAMINATION 145-150 CM,,," ANHYDRITE,PYRITE",," GREY BROW N 135-145 CM,BLACK 145-150 CM",, 00000000,d6c7c3f2058587b6e825dcc32143aa13
13,125,A,7,CC,0.0,0.0,80.00,80.10,80.10,, DOLOMITIC ANHYDRITE, N4-MEDIUM DARK GREY,,,," PYRITE ,ANHYDRITE,DOLOMITE",, 3 PIECES, PLASTIC TO STIFF, 00000000,d0f52da047cd029b9db873ae6a4c5c4d
