leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0020,Dictyocha aspera,3%,  ,1
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0160,Dictyocha epiodon,33%,  ,1
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0170,Dictyocha fibula,60%,  ,1
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0110,Distephanus crux,1%,  ,1
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0420,Distephanus speculum,3%,  ,1
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0100,Mesocena elliptica,1%,  ,1
16,157,A,1,2,8.0,10.0,0.00,1.59, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SOCTA0010,Octactis pulchra,1%,  ,1
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0020,Dictyocha aspera,4%,  ,1
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0160,Dictyocha epiodon,35%,  ,1
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0170,Dictyocha fibula,51%,  ,1
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0430,Dictyocha navicula,1%,  ,1
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0420,Distephanus speculum,6%,  ,1
16,157,A,1,4,8.0,10.0,0.00,4.59, 6,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0100,Mesocena elliptica,5%,  ,1
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0020,Dictyocha aspera,2%,  ,1
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0160,Dictyocha epiodon,22%,  ,1
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0170,Dictyocha fibula,69%,  ,1
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0480,Dictyocha pentagona,1%,  ,1
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0110,Distephanus crux,1%,  ,1
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0420,Distephanus speculum,2%,  ,1
16,157,A,1,CC,0.0,0.0,0.00,9.10, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0100,Mesocena elliptica,4%,  ,1
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0160,Dictyocha epiodon,9%,  ,1
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDICT0170,Dictyocha fibula,85%,  ,1
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0110,Distephanus crux,1%,  ,1
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0350,Distephanus quinquangellus,1%,  ,1
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SDIST0420,Distephanus speculum,1%,  ,1
16,157,A,2,CC,0.0,0.0,9.00,10.60, 7,"BUKRY,D.;FOSTER,J.",04/1973,16,SILICOFLAGELLATES,,,,,NO AGE GIVEN,818,SMESO0100,Mesocena elliptica,1%,  ,1
