leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
70,506,H,1,CC,0.0,12.0,26.10,26.37,26.39,, FORAM-NANNO OOZE AND CLAY, PALE BLUE GREEN,,, PEBBLES*,,,, SOFT,
70,506,H,1,CC,13.0,20.0,26.10,26.40,26.47,, BASALT, BLACK,,, PEBBLES*,,,, HARD,
