leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
78,543,A,1,1,0.0,150.0,0.00,0.00,1.50,DSC, MUD, YELLOWISH BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33233000,e99a094d9bb9235a117d22c7b331ba91
78,543,A,1,2,0.0,150.0,0.00,1.50,3.00,DSC, MUD, BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33233000,6df78fe502c138e3ab5eacd321946e7b
78,543,A,1,3,0.0,150.0,0.00,3.00,4.50,DSC, MUD," GRAYISH BROWN,YELLOWISH BROWN",, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,0a132a3d7be1b06dfd8db0473dd171ef
78,543,A,1,4,0.0,94.0,0.00,4.50,5.44,DSC, MUD," GRAYISH BROWN,YELLOWISH BROWN",, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,93cfeb4848c1598ceb872ad44c10f9f1
78,543,A,1,5,0.0,150.0,0.00,6.00,7.50,DSC, MUD, DARK GRAYISH BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,c905d815814703f60434d446dc195dfc
78,543,A,1,6,0.0,88.0,0.00,7.50,8.38,DSC, MUD, DARK GRAYISH BROWN,, GREATLY DISTURBED, VOLCANOGENIC DEPOSITS, VOLCANIC ASH,,, SOFT, 33213000,adcc92ac7e5b953e4f9f50e985dbb828
78,543,A,1,CC,0.0,5.0,0.00,8.48,8.43,DSC, MUD, DARK GRAYISH BROWN,,,,,,, SOFT, 33213000,1e0e81700d495ad8d7741f185d80455b
78,543,A,2,1,0.0,140.0,332.00,332.00,333.40,AUD, CLAYSTONE," YELLOWISH BROWN,GREENISH GRAY,BROWNISH YELLOW"," LAMINAE,BEDDING", MODERATELY DISTURBED, VOLCANIC DEPOSITS, VOLCANIC ASH,,, HARD, 33231000,5f1ff582b4bd7c4e1f5a14cd07d723c9
78,543,A,2,2,0.0,71.0,332.00,333.50,334.21,AUD, CLAYSTONE," YELLOWISH BROWN,YELLOWISH RED,GREENISH GRAY", BEDDING, MODERATELY DISTURBED, VOLCANIC DEPOSITS, VOLCANIC ASH,,, HARD, 33231000,e3072780a7a2cd59c995a38a9e1bd7f7
78,543,A,2,CC,0.0,20.0,332.00,334.32,334.42,AUD, CLAYSTONE," YELLOWISH BROWN,YELLOWISH RED,GREENISH GRAY", BEDDING, MODERATELY DISTURBED, VOLCANIC DEPOSITS, VOLCANIC ASH,,, HARD, 33231000,c3f6263724a7bb502bcb0b5aedc907ec
78,543,A,3,1,0.0,150.0,341.50,341.50,343.00,NAT, MUD," GREENISH GRAY,YELLOWISH BROWN",, MODERATELY DISTURBED,," ZEOLITES,MANGANESE",,, FIRM, 00000000,3b3d9b4e536424ffe68b40c54751c887
78,543,A,3,2,0.0,132.0,341.50,343.00,344.32,AUD, MUDSTONE," YELLOWISH BROWN,GRAYISH BROWN",, MODERATELY DISTURBED,, MANGANESE,,, HARD, 00000000,80e8fb7597a529ab1ccc494a41693a28
78,543,A,3,CC,0.0,6.0,341.50,344.44,344.40,AUD, MUDSTONE," YELLOWISH BROWN,GRAYISH BROWN",,,, MANGANESE,,, HARD, 00000000,b17f457bfc87cd6d409297edb6bd803c
