Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
157, 953,A,Initial Reports          ,      10.880,    0.260000,FO abundant small Gephyrocapsa
,,,,,,
157, 953,A,Initial Reports          ,      50.040,    0.830000,LO R. asanoi
,,,,,,
157, 953,A,Initial Reports          ,      64.880,    1.060000,FO R. asanoi
,,,,,,
157, 953,A,Initial Reports          ,      81.160,    1.240000,LO large Gephyrocapsa (> 5.5 microns)
,,,,,,
157, 953,A,Initial Reports          ,      99.230,    1.460000,FO large Gephyrocapsa (>5.5 micorns)
,,,,,,
157, 953,A,Initial Reports          ,      99.240,    1.600000,LO C. macintyrei
,,,,,,
157, 953,A,Initial Reports          ,     112.250,    1.670000,FO medium Gephyrocapsa (> 3 micorns)
,,,,,,
157, 953,A,Initial Reports          ,     140.860,    1.950000,LO D. brouweri
,,,,,,
157, 953,A,Initial Reports          ,     145.500,    1.920000,FO Gr. truncatulinoides
,,,,,,
157, 953,A,Initial Reports          ,     154.500,    2.370000,LO Gr. miocenica
,,,,,,
157, 953,A,Initial Reports          ,     160.210,    2.440000,LO D. pentaradiatus
,,,,,,
157, 953,A,Initial Reports          ,     165.100,    2.610000,LO D. surculus
,,,,,,
157, 953,A,Initial Reports          ,     185.440,    2.760000,LO D. tamalis
,,,,,,
