Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
124, 769,B,Post Moratorium          ,      21.650,    0.274000,FO E. huxleyi
,,,,,,
124, 769,B,Post Moratorium          ,      49.700,    0.474000,LO P. lacunosa
,,,,,,
124, 769,B,Post Moratorium          ,      82.200,    0.930000,LO small Gephyrocapsa acme
,,,,,,
124, 769,B,Post Moratorium          ,      86.200,    1.270000,LO H. sellii
,,,,,,
124, 769,B,Post Moratorium          ,      88.200,    1.480000,LO C. tropicus
,,,,,,
124, 769,B,Post Moratorium          ,      91.600,    1.590000,FO G. oceanica s.l.
,,,,,,
124, 769,B,Post Moratorium          ,     102.200,    1.880000,LO D. brouweri
,,,,,,
124, 769,B,Post Moratorium          ,     105.280,    2.290000,LO D. pentaradiatus
,,,,,,
124, 769,B,Post Moratorium          ,     110.900,    2.420000,LO D. surculus
,,,,,,
124, 769,B,Post Moratorium          ,     127.700,    3.510000,LO R. pseudoumbilica
,,,,,,
124, 769,B,Post Moratorium          ,     127.710,    4.000000,FO P. lacunosa
,,,,,,
124, 769,B,Post Moratorium          ,     167.200,    5.260000,LO D. quinqueramus
,,,,,,
124, 769,B,Post Moratorium          ,     167.210,    5.800000,LO D. berggrenii
,,,,,,
124, 769,B,Post Moratorium          ,     196.420,    8.200000,FO D. quinqueramus
,,,,,,
124, 769,B,Post Moratorium          ,     213.120,    8.850000,LO D. hamatus
,,,,,,
124, 769,B,Post Moratorium          ,     224.420,   10.000000,FO D. hamatus
,,,,,,
124, 769,B,Post Moratorium          ,     226.270,   10.800000,LO C. coalitus
,,,,,,
