leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCALD0010,Calcidiscus leptoporus,COMMON,  ,1,9503ce67e74d795f11d4993713962b39,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCALD0020,Calcidiscus macintyrei,FEW,  ,1,43bd99123bb8f1f315f01fbddf0aeef8,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCERO0050,Ceratolithus cristatus,RARE,  ,1,c3fa123be73560cf08d23a6842e324d1,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCREN0010,Crenalithus doronicoides,COMMON,  ,1,a4fd1cf283b8ad7559586d2be4dc4fa3,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0075,Discoaster braarudii,FEW,  ,1,7582093e035571423b48286d1bd23b85,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0080,Discoaster brouweri,FEW,  ,1,4976c35d41e92fdf3781b8d12ea1d076,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0350,Discoaster pentaradiatus,COMMON,  ,1,ef1915865332e8679ee3791328395e66,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0525,Discoaster variabilis,FEW,  ,1,92314cf75f1767f23daf202b6594228e,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NHELC0020,Helicosphaera carteri,COMMON,  ,1,285489dfc6fc3d22d4e4ccf119a88788,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NHELC0130,Helicosphaera sellii,RARE,  ,1,b61f284f5770e45b604d0a0e52dd7df0,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NPONT0141,Pontospahera sp.,RARE,  ,2,066d6a36c4d7bcfb7e229939dfbc9cd1,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NRETI0180,Reticulofenestra pseudoumbilica,COMMON,  ,2,cf951175b03b5d71b6eeac91753b8215,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NSCYP0170,Scyphosphaera pulcherrima,RARE,  ,2,e66a7146188a138d6fc3712bfaf7e3bd,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NSCYP0180,Scyphosphaera recurvata,RARE,  ,2,902438f598e71feb3116fd6760a76e2e,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NSPHN0010,Sphenolithus abies,COMMON,  ,2,5a5e1fa5c9e352575a4e4c1a89240c31,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NSPHN0150,Sphenolithus neoabies,COMMON,  ,2,ec59f6e190973b778c03f5e1753d75a8,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NSYRA0070,Syracosphaera pulchra,RARE,  ,2,e3b5adab483bbdaad03e7a5c229577dc,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NTHOR0010,Thoracosphaera albatrossiana,RARE,  ,2,3b460516cc296b4be87b236718bacf6d,78-542A-1-1
78,542,A,1,1,58.0,59.0,173.50,174.09,19,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NUMBI0010,Umbilicosphaera cricota,COMMON,  ,2,ce46f4eae3e4d8c11831993b49ac8800,78-542A-1-1
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCALD0010,Calcidiscus leptoporus,COMMON,  ,1,60bc16b012ea70033d6f4eb99e9ea158,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCERO0050,Ceratolithus cristatus,RARE,  ,1,5aa8a537c267dd02d5b01c37a2d6a0ec,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCOCO0300,Coccolithus pelagicus,RARE,  ,1,e6b6ea1c8a8410f5c53c2d5c1eec8619,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCREN0010,Crenalithus doronicoides,ABUNDANT,  ,1,12922f6690532020e51b70c356d3af3d,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0075,Discoaster braarudii,COMMON,  ,1,498c9d3f079d6d708f97ab13e168be87,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0080,Discoaster brouweri,COMMON,  ,1,5f8be005cce27e7119bd7ff984406da8,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0100,Discoaster challengerii,RARE,  ,1,f0ab57d5df35d1bbc07f54cf85eca083,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0350,Discoaster pentaradiatus,COMMON,  ,1,52fb28e635cb38e06c98affa50b93f54,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0465,Discoaster surculus,COMMON,  ,1,37cc113bdbc5d7cc9f3e87534524e9a1,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NDISC0525,Discoaster variabilis,RARE,  ,1,de2b02667354a651962af5bc63d4415b,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NHELC0020,Helicosphaera carteri,FEW,  ,2,451bb8e88acf2ac972741a3b60dfbaf4,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NHELC0130,Helicosphaera sellii,RARE,  ,2,3fda1cb4ee0a34a76e28b317365dca6c,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NRETI0180,Reticulofenestra pseudoumbilica,FEW,  ,2,b2f942af25a87ca97ad7161bf58c05cd,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NSPHN0010,Sphenolithus abies,COMMON,  ,2,84c229a843c192e8fd1ddf075529891e,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NSPHN0150,Sphenolithus neoabies,COMMON,  ,2,8083f940229aa8a4bc9bfe27a9670bbe,78-542A-1-2
78,542,A,1,2,58.0,59.0,173.50,175.59,16,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NUMBI0010,Umbilicosphaera cricota,FEW,  ,2,532fe599699879c43a5ee425b4f3436e,78-542A-1-2
78,542,A,1,3,58.0,59.0,173.50,177.09,22,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCALD0010,Calcidiscus leptoporus,COMMON,  ,1,98c6719f6bc7fe78dd6e935ff68002f3,78-542A-1-3
78,542,A,1,3,58.0,59.0,173.50,177.09,22,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCALD0020,Calcidiscus macintyrei,FEW,  ,1,3a027a975b3a59a41974fdd540d8ae03,78-542A-1-3
78,542,A,1,3,58.0,59.0,173.50,177.09,22,BERGEN,08/1984,78,NANNOFOSSILS,ABUNDANT,,,MODERATE,NO AGE GIVEN,418,NCERO0050,Ceratolithus cristatus,RARE,  ,1,e9e47fc1d7ced4db2f8d3353d4cee506,78-542A-1-3
