leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
55,433,A,1,1,70.0,73.0,0.00,0.72, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1
55,433,A,1,1,70.0,73.0,0.00,0.72, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QEBRO0012,Ebriopsis antiqua cornuta,RARE,  ,1
55,433,A,1,1,70.0,73.0,0.00,0.72, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,COMMON,  ,1
55,433,A,1,1,133.0,135.0,0.00,1.34, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1
55,433,A,1,1,133.0,135.0,0.00,1.34, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QEBRO0012,Ebriopsis antiqua cornuta,RARE,  ,1
55,433,A,1,1,133.0,135.0,0.00,1.34, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,ABUNDANT,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,FEW,  ,1
55,433,A,1,CC,,,0.00,1.55, 2,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,FEW,  ,1
55,433,A,1,CC,,,0.00,1.55, 2,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,COMMON,,,GOOD,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,COMMON,  ,1
55,433,A,2,1,32.0,34.0,5.00,5.33, 1,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,RARE,,,MODERATE,NO AGE GIVEN,381,QEBRO0018,Ebriopsis antiqua antiqua,RARE,  ,1
55,433,A,2,1,125.0,127.0,5.00,6.26, 3,"LING,H.Y.",09/1980,55,EBRIDIANS & ACTINICIDIANS,FEW,,,MODERATE,NO AGE GIVEN,381,QAMMO0030,Ammodochium rectangulare,RARE,  ,1
