leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DACTI0140,Actinocyclus ingens,FEW,  ,1
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DCOSC0490,Coscinodiscus marginatus,COMMON,  ,1
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DCOSC0580,Coscinodiscus nodulifer,RARE,  ,1
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DDENI0015,Denticulopsis dimorpha,COMMON,  ,1
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DDENI0020,Denticulopsis hustedtii,FEW,  ,1
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DDENI0040,Denticulopsis lauta,FEW,  ,1
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DDENI0070,Denticulopsis praedimorpha,RARE,  ,1
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DHEMD0010,Hemidiscus cuneiformis,FEW,  ,1
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DRHIZ0040,Rhizosolenia barboi,COMMON,  ,1
63,468,B,3,4,130.0,131.0,35.50,41.31,13,BARRON,09/1981,63,DIATOMS,ABUNDANT,,,MODERATE,NO AGE GIVEN,511,DTHAA0192,Thalassiosira leptopus,RARE,  ,1
