Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
166,1009,A,Initial Reports          ,      45.510,    0.250000,FO Emiliania huxleyi (Nannofossil)
,,,,,,
166,1009,A,Initial Reports          ,     101.820,    0.410000,LO Pseudoemiliania lacunosa (Nannofossil)
,,,,,,
166,1009,A,Initial Reports          ,     132.910,    0.850000,LO Reticulofenestra asanoi (Nannofossil)
,,,,,,
166,1009,A,Initial Reports          ,     149.750,    1.160000,FO Reticulofenstra asanoi (Nannofossil)
,,,,,,
166,1009,A,Initial Reports          ,     172.230,    1.200000,LO Gephyrocapsa spp. (large (Nannofossil))
,,,,,,
166,1009,A,Initial Reports          ,     224.530,    1.440000,FO Gephyrocapsa spp. (large (Nannofossil))
,,,,,,
