leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id,sample
50,415,A,1,CC,0.0,14.0,349.00,349.10,349.14,, SILTSTONE PEBBLES,,,,,,,, HARD, 33219000,6d6c1cc5acf11e25f3216f74a3f048e9,50-415A-1-CC
50,415,A,1,CC,15.0,19.0,349.00,349.15,349.19,, MUD,,,,,,,, SOFT, 33213000,a9942568b2fc19218d04281591e26f40,50-415A-1-CC
50,415,A,5,1,0.0,133.0,443.00,443.00,444.33,, MUDSTONE,,,,,,,, HARD, 33233000,aa5226e0a1cbbe552ff5f42fa98dd575,50-415A-5-1
50,415,A,5,CC,0.0,27.0,443.00,444.45,444.62,, MUDSTONE,,,,,,,, HARD, 33233000,f3d7083ace29a8204fcd2a918d6c7f7a,50-415A-5-CC
50,415,A,6,2,0.0,32.0,452.50,454.00,454.32,, NANNO CHALK,,,,,,,, FIRM, 11121210,8cd5d10eb67c123f87a2ddd0afa44a8e,50-415A-6-2
50,415,A,6,2,32.0,44.0,452.50,454.32,454.44,, MUDSTONE,,,,,,,, HARD, 33233000,30d9a1941be2a0b03b6bf2f547532fbf,50-415A-6-2
50,415,A,6,2,45.0,50.0,452.50,454.45,454.50,, CHALK,,,,,,,, FIRM, 11120000,6b7aea40abf91415d7ac41b05180344b,50-415A-6-2
50,415,A,6,2,51.0,93.0,452.50,454.51,454.93,, MUDSTONE,,,,,,,, HARD, 33233000,e5c7b649db38ef44018eb57d68dbde6f,50-415A-6-2
50,415,A,6,2,94.0,98.0,452.50,454.94,454.98,, CHALK,,,,,,,, FIRM, 11120000,127f3b54229335e11d6d01f43c473cf1,50-415A-6-2
50,415,A,6,2,99.0,102.0,452.50,454.99,455.02,, MUDSTONE,,,,,,,, HARD, 33233000,8c70d6810e56c3a0ab7aa69fdf6f7e44,50-415A-6-2
50,415,A,6,2,103.0,110.0,452.50,455.03,455.10,, MARLSTONE,,,,,,,, HARD, 12220000,b5a1257715c2729797377ea59f076d0b,50-415A-6-2
50,415,A,6,2,111.0,150.0,452.50,455.11,455.50,, NANNO CHALK AND CLAYSTONE,,,,,,,, HARD, 12230000,731e15a93d7ac2c809c7d922ee230294,50-415A-6-2
50,415,A,6,CC,0.0,35.0,452.50,455.60,455.85,, NANNO CHALK,,,,,,,, FIRM, 11120000.1210,2b7fb3e69996a6b8a091405a6fcce00b,50-415A-6-CC
50,415,A,7,1,0.0,37.0,509.50,509.50,509.87,, MUDSTONE,,,,,,,, HARD, 33233000,74e9156b7fa4d4bf8e02c5307db7aaee,50-415A-7-1
50,415,A,7,CC,0.0,20.0,509.50,509.98,510.08,, MUDSTONE,,,,,,,, HARD, 33233000,cc6e8187869e2fca5acf880ec84b6e2a,50-415A-7-CC
50,415,A,8,1,0.0,150.0,576.00,576.00,577.50,, CLAYSTONE,,,,,,,, HARD, 33233000,7a8f04b968610c088263e2ec46f1c6a5,50-415A-8-1
50,415,A,8,2,0.0,110.0,576.00,577.50,578.60,, CLAYSTONE,,,,,,,, HARD, 33233000,5fd258024a1e936cc055ab5567356b44,50-415A-8-2
50,415,A,8,2,111.0,115.0,576.00,578.61,578.65,, DOLOMITE,,,,,,,, HARD, 11131130,8bdc9addeba69558beb39e08850d2cb7,50-415A-8-2
50,415,A,8,CC,0.0,30.0,576.00,578.85,579.05,, MUDSTONE,,,,,,,, HARD, 33233000,7107bd230280f8ef44d29de068657a40,50-415A-8-CC
50,415,A,9,1,0.0,150.0,642.50,642.50,644.00,, MUDSTONE,,,,,,,, HARD, 33233000,b0a621970601bd69b92c420130f06324,50-415A-9-1
50,415,A,9,2,0.0,150.0,642.50,644.00,645.50,, MUDSTONE,,,,,,,, FIRM, 33233000,7ea37b2feb4a89387a65bdf146ae6897,50-415A-9-2
50,415,A,9,3,0.0,150.0,642.50,645.50,647.00,, MUDSTONE,,,,,,,, HARD, 33233000,d1458e350dc444a23a0ef16c4e51c16d,50-415A-9-3
50,415,A,9,4,0.0,150.0,642.50,647.00,648.50,, MUDSTONE,,,,,,,, HARD, 33233000,c41d7bb55d1228e49441ed6312a233c9,50-415A-9-4
50,415,A,9,5,0.0,79.0,642.50,648.50,649.29,, MUDSTONE,,,,,,,, HARD, 33233000,c909889ee2fad6dd30503f14ce01ab18,50-415A-9-5
50,415,A,9,CC,0.0,28.0,642.50,649.39,649.57,, MUDSTONE,,,,,,,, HARD, 33233000,2ff60d8f7b5ffaa5b354b78991473473,50-415A-9-CC
50,415,A,10,1,0.0,150.0,709.00,709.00,710.50,, MUDSTONE,,,,,,,, HARD, 33233000,d30a518dd53d6c0edfe73402463c18c6,50-415A-10-1
50,415,A,10,2,0.0,30.0,709.00,710.50,710.80,, MUDSTONE WITH SAND LAMINAE,,,,,,,, HARD, 33233000,90816dbccf77598944b5cf211bfa4c65,50-415A-10-2
50,415,A,10,CC,0.0,25.0,709.00,710.98,711.13,, MUDSTONE WITH DOLOMITE LAYERS,,,,,,,, HARD, 33233000,c438d64a59b053d651081b869cbc88b9,50-415A-10-CC
50,415,A,11,1,1.0,142.0,794.50,794.51,795.92,, LAMINATED MUDSTONE,,,,,,,, HARD, 33233000,c0dc55b1479f2d6f25bdb2c5c5fb49fd,50-415A-11-1
50,415,A,11,2,0.0,50.0,794.50,796.00,796.50,, MUDSTONNE,,,,,,,, HARD, 33233000,cde931fc7bdf96785698acdc7041c910,50-415A-11-2
50,415,A,11,2,51.0,78.0,794.50,796.51,796.78,, SILTSTONE,,,,,,,, HARD, 33235000,fd24b039dc199e16b90f4d267eef8c38,50-415A-11-2
50,415,A,11,CC,0.0,20.0,794.50,796.88,796.98,, LAMINATED SILTSTONE,,,,,,,, HARD, 33235000,f17a111acc0b5d4541e17dfa231e43ff,50-415A-11-CC
50,415,A,11,CC,21.0,30.0,794.50,796.99,797.08,, SLIGHTLY CARBONATE MUDSTONE,,,,,,,, HARD, 33233000,57b64685f6c1672a0ca49d725587c88f,50-415A-11-CC
50,415,A,12,1,0.0,91.0,880.00,880.00,880.91,, MUDSTONE,,,,,,,, HARD, 33233000,24c59b77f317effdd01518f47d663717,50-415A-12-1
50,415,A,12,1,92.0,140.0,880.00,880.92,881.40,, SILTSTONE,,,,,,,, HARD, 33235000,32e6945da639ae5f1227212a72fa0f36,50-415A-12-1
50,415,A,12,2,0.0,109.0,880.00,881.50,882.59,, MUDSTONE,,,,,,,, HARD, 33233000,67f246548cebcbd072e9cd1e366333ed,50-415A-12-2
50,415,A,12,CC,0.0,24.0,880.00,882.69,882.83,, MUDSTONE,,,,,,,, HARD, 33233000,c433335a05c7c6f30f8c117bd8821eff,50-415A-12-CC
50,415,A,12,CC,25.0,28.0,880.00,882.84,882.87,, SILTSTONE,,,,,,,, HARD, 33233000,290c5c4069a2017820ab2358a497b95f,50-415A-12-CC
50,415,A,13,1,30.0,145.0,956.00,956.30,957.45,, MUDSTONE,,,,,,,, HARD*,,a4243b6d6c6529fb840b0047982159e0,50-415A-13-1
50,415,A,13,2,0.0,90.0,956.00,957.50,958.40,, MUDSTONE,,,,,,,, HARD, 33233000,2f9274814908e34eab12630cb59e0d8e,50-415A-13-2
50,415,A,13,CC,4.0,30.0,956.00,958.44,958.70,, MUDSTONE,,,,,,,, HARD, 33233000,ea3387d58f2eb5dfd26d04d9130c0b8e,50-415A-13-CC
50,415,A,14,1,0.0,90.0,1032.00,1032.00,1032.90,, SILT AND CALCAREOUS MUDSTONE,,,,,,,, FIRM, 33233000,5d4bcfe13fdc5d680c92bed768e91e45,50-415A-14-1
50,415,A,14,1,90.0,142.0,1032.00,1032.90,1033.42,, MARLSTONE,,,,,,,, HARD, 12220000,cefb9c4e9887b18547cb7ec53cfd8460,50-415A-14-1
50,415,A,14,2,0.0,50.0,1032.00,1033.50,1034.00,, CALCAREOUS MARL,,,,,,,, HARD, 12220000,fcd17acdf33821ddd2efb59b014db93e,50-415A-14-2
50,415,A,14,CC,0.0,8.0,1032.00,1034.10,1034.08,, SHALE,,,,,,,, HARD, 33231000,240850c77aa5c006681b74eec3e6a51e,50-415A-14-CC
50,415,A,14,CC,9.0,20.0,1032.00,1034.09,1034.20,, SILTY MARLSTONE,,,,,,,, HARD, 12220000,32b497f876b7b9affaa59fefd06d573d,50-415A-14-CC
50,415,A,15,1,0.0,10.0,1041.50,1041.50,1041.60,, CALCARENITE,,,,,,,, HARD, 11120000,3a5f0e2f88104185510953e50a1780c5,50-415A-15-1
50,415,A,15,1,11.0,23.0,1041.50,1041.61,1041.73,, LAMINATED MUDSTONE,,,,,,,, HARD, 33232000,a094a0c3264ed308b904c5f0b920efe5,50-415A-15-1
50,415,A,15,CC,0.0,18.0,1041.50,1041.83,1041.91,, LAMINATED MUDSTONE,,,,,,,, HARD, 33232000,66d8146a52388a9c6412fd1867f83df4,50-415A-15-CC
