leg,site,hole,age mnemonic,auxiliary age mnemonic,top of section depth(m),bottom of section depth(m),special condition,age,auxiliary age,averaged age,age top of section(million years),age bottom of section(million years),average age(million years)t,data source
94,610,D,UPPER PLEISTOCENE,LOWER PLEISTOCENE,0.0,18.0,,NO AGE GIVEN,NO AGE GIVEN,NO AGE GIVEN, 0.01,  1.8,0.905,INITIAL CORE DESCRIPTIONS
94,610,D,LOWER PLEISTOCENE,,27.6,56.4,,NO AGE GIVEN,,NO AGE GIVEN,  1.2,  1.8,  1.5,INITIAL CORE DESCRIPTIONS
94,610,D,UPPER MIOCENE,,317.6,336.8,,NO AGE GIVEN,,NO AGE GIVEN,    5, 10.5, 7.75,INITIAL CORE DESCRIPTIONS
