leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
54,420,A,1,1,0.0,26.0,0.00,0.00,0.26,DMI, CLAY, 5YR2/2-DUSKY BROWN*,,,,,,, SOUPY,
54,420,A,1,1,26.0,150.0,0.00,0.26,1.50,DMI, NANNO OOZE, 10Y4/2-GRAYISH OLIVE, PATCHES OF LIGHTER AND DARKER SHADES*,,,,,,,
54,420,A,1,2,0.0,145.0,0.00,1.50,2.95,MT, NANNO FORAM OOZE," 5GY3/2-GRAYISH OLIVE GREEN, 5Y4/4-MOD OLIVE BROWN"," NO SED STRUCTURES THROUGHOUT SECTION, GRADES FROM GREENER TO BROWNER SHADE AT ABOUT 50CM, TRACE OF 10YR2/2-DUSKY YELLOWISH BROWN CLAY AT BASE*",,,,,,,
54,420,A,1,3,0.0,17.0,0.00,3.00,3.17,MT, CLAY, 10YR2/2-DUSKY YELLOWISH BROWN, SHARP CONTACT AT BASE,,,,,, SOFT*,
54,420,A,1,3,17.0,81.0,0.00,3.17,3.81,MT,," 2.5Y4/4-OLIVE BROWN, 5Y4/4-MOD OLIVE BROWN", BAND OF 5Y5/2-LT OLIVE GRAY 1CM WIDE AT 30CM,, NODULE AT 73CM*,,,,,
54,420,A,1,3,81.0,150.0,0.00,3.81,4.50,MT,, 5GY3/2-GRAYISH OLIVE GREEN," INDURATED AND NODULAR NEAR TOP, GRAYISH BAND 105-108CM*",,,,,,,
54,420,A,1,4,0.0,33.0,0.00,4.50,4.83,MT, NANNO FORAM OOZE, 5Y4/4-MOD OLIVE BROWN*,,,,,,,,
54,420,A,1,4,33.0,80.0,0.00,4.83,5.30,MT, NANNO FORAM OOZE, 5Y5/6-LT OLIVE BROWN*,,,,,,,,
54,420,A,1,4,80.0,140.0,0.00,5.30,5.90,MT, NANNO FORAM OOZE, 5GY5/2-DUSKY YELLOW GREEN*,,,,,,,,
54,420,A,1,CC,0.0,9.0,0.00,6.00,5.99,SD, FORAM NANNO OOZE, 10Y5/4-LT OLIVE,,,,,,, FIRM*,
54,420,A,1,CC,9.0,18.0,0.00,5.99,6.08,SD, FORAM NANNO OOZE, 5GY5/2-DUSKY YELLOW GREEN,,,,,,, FIRM, 11111210.1221
