leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
42,381,,1,3,74.0,76.0,0.00,3.75, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,17%,  ,1
42,381,,1,3,80.0,80.0,0.00,3.80, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,24%,  ,1
42,381,,1,CC,,,0.00,6.10, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,18%,  ,1
42,381,,32,4,91.0,91.0,285.00,290.81, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,1%,  ,1
42,381,,34,6,50.0,50.0,304.00,312.00, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,1%,  ,1
42,381,,35,2,74.0,76.0,313.50,315.75, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,1%,  ,1
42,381,,35,4,38.0,38.0,313.50,318.38, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,36%,  ,1
42,381,,35,5,35.0,35.0,313.50,319.85, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,11%,  ,1
42,381,,35,6,61.0,63.0,313.50,321.62, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,12%,  ,1
42,381,,36,1,40.0,40.0,323.00,323.40, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,19%,  ,1
42,381,,36,1,70.0,70.0,323.00,323.70, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,32%,  ,1
42,381,,36,2,54.0,56.0,323.00,325.05, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,42%,  ,1
42,381,,37,1,50.0,50.0,332.50,333.00, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,14%,  ,1
42,381,,37,1,58.0,58.0,332.50,333.08, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,27%,  ,1
42,381,,37,1,128.0,128.0,332.50,333.78, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,6%,  ,1
42,381,,37,2,114.0,116.0,332.50,335.15, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,24%,  ,1
42,381,,37,5,55.0,55.0,332.50,339.05, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,12%,  ,1
42,381,,37,5,114.0,116.0,332.50,339.65, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,15%,  ,1
42,381,,40,1,112.0,112.0,361.00,362.12, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,16%,  ,1
42,381,,41,CC,,,370.50,370.60, 1,"SCHRADER,H.J.",04/1978,42,EBRIDIANS & ACTINICIDIANS,,,,,NO AGE GIVEN,816,QHERE0020,Hermesium adriaticum,12%,  ,1
