leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NASPO0010,Aspidorhabdus stylifer,FEW,  ,1,3e4102d8c322169f660e63fffdcef945,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NCOCO0300,Coccolithus pelagicus,COMMON,  ,1,6b5bf229a5b9b0fc7db4ececa95ca101,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NCYCC0100,Cyclococcolithus leptoporus,ABUNDANT,  ,1,465075c437e61223c44abc3106ca4b6c,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NCYCC0130,Cyclococcolithus macintyrei,PRESENT,  ,1,dad3a5e58c3fd54c84347bdc1dbfc8a8,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NCYCT0014,Cyclolithella annulus,COMMON,  ,1,ccf0efa340f1c3888cb05a4fa6409ff2,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NDISL0010,Discolithina anisotrema,COMMON,  ,1,80deec29256afe99e3f31ad5e0da7b8d,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NDISL0070,Discolithina japonica,FEW,  ,1,1702a7698162fbffd963520deb382df6,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NEMIL0020,Emiliania huxleyi,ABUNDANT,  ,1,68b6d525bafac184c2fc09854a84991f,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NGEPH0017,Gephyrocapsa californiensis,FEW,  ,1,bedc4f18cc2be555b71bd11c0347b994,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NGEPH0060,Gephyrocapsa oceanica,ABUNDANT,  ,1,cfcda98fbacbf9c05d78198677db843f,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NHELI0100,Helicopontosphaera kamptneri,ABUNDANT,  ,2,a7cb9a57d4be02e9dcfe761480a709c3,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NPONT0060,Pontosphaera discopora,FEW,  ,2,41aa3954c9460c274a53657f47294713,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NPONT0084,Pontosphaera indooceanica,PRESENT,  ,2,9cecec8458ee2d5238f13d56baf5b51f,47-397-1-1
47,397,,1,1,11.0,12.0,0.00,0.12,18,"CEPEK,P.;WIND,H.",09/1979,47,NANNOFOSSILS,ABUNDANT,,,GOOD,NO AGE GIVEN,292,NRHAO0010,Rhabdosphaera clavigera,COMMON,  ,2,2ccc9cb084b68c6e40488ac58a5443a1,47-397-1-1
