leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
1,1,,7,4,3.0,4.0,695.60,700.93, 3,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NEIFF0060,Eiffellithus turriseiffeli,PRESENT,  ,1
1,1,,7,4,3.0,4.0,695.60,700.93, 3,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NMICU0010,Micula decussata,PRESENT,  ,1
1,1,,7,4,3.0,4.0,695.60,700.93, 3,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NWATZ0020,Watznaueria barnesae,PRESENT,  ,1
1,1,,8,2,77.0,78.0,752.30,755.07, 3,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NEIFF0060,Eiffellithus turriseiffeli,PRESENT,  ,1
1,1,,8,2,77.0,78.0,752.30,755.07, 3,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NPRED0020,Prediscosphaera cretacea,PRESENT,  ,1
1,1,,8,2,77.0,78.0,752.30,755.07, 3,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NWATZ0020,Watznaueria barnesae,PRESENT,  ,1
1,1,,8,7,76.0,77.0,752.30,762.57, 4,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NCHIS0040,Chiastozygus disgregatus,PRESENT,  ,1
1,1,,8,7,76.0,77.0,752.30,762.57, 4,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NEIFF0060,Eiffellithus turriseiffeli,PRESENT,  ,1
1,1,,8,7,76.0,77.0,752.30,762.57, 4,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NGEPH0060,Gephyrocapsa oceanica,PRESENT,  ,1
1,1,,8,7,76.0,77.0,752.30,762.57, 4,"BUKRY,D.;BRAMLETTE,M.",,1,NANNOFOSSILS,,,,,NO AGE GIVEN,370,NWATZ0020,Watznaueria barnesae,PRESENT,  ,1
