leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BBOLI0345,Bolivina thalmani,2%,  ,1,fc51d252a4b054aca7dcd185f3b7907f,81-553-1-CC
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BBULI0020,Bulimina aculeata,1%,  ,1,beb9e01960332ee7a7bf2de211095551,81-553-1-CC
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BCASI0172,Cassidulina obtusa,1%,  ,1,e262d5ceb0aa4da3b52549d7f2a51325,81-553-1-CC
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BCIBC0010,Cibicidoides sp.,1%,  ,1,68e01206421aa13d528427d5dbdc1223,81-553-1-CC
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BCIBC0085,Cibicidoides kullenbergi,2%,  ,1,0a82a382f429ea135219733478185acd,81-553-1-CC
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BDENT0010,Dentalina sp.,1%,  ,1,bdcab9320c82fab838909e9d25ef8b8f,81-553-1-CC
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BEGGE0010,Eggerella bradyi,1%,  ,1,9b636f41ca3fc37899cdcf36f5678568,81-553-1-CC
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BEPIT0030,Epistominella exigua,4%,  ,1,0d0d37c317c7d11c0c39dc4ca9bbbe56,81-553-1-CC
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BEPON0090,Eponides tumidulus,2%,  ,1,45c56176def92c07faaf42507ad688f8,81-553-1-CC
81,553,,1,CC,0.0,0.0,0.00,8.35,27,MURRAY,12/1984,81,BENTHIC FORAMINIFERA,,,,,NO AGE GIVEN,510,BFISS0010,Fissurina sp.,11%,  ,1,1fe2fc998b7e425e6b9bbb82a3b4e4e4,81-553-1-CC
