Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
117, 724,B,Initial Reports          ,      66.200,    0.730000,Bruhnes/Mauyama
,,,,,,
117, 724,B,Initial Reports          ,      69.950,    0.890000,FO Gephyrocapsa parallela
,,,,,,
117, 724,B,Initial Reports          ,      73.240,    0.910000,Top Jaramillo
,,,,,,
117, 724,B,Initial Reports          ,      82.380,    1.100000,"LO Gephyrocapsa ""large"""
,,,,,,
117, 724,B,Initial Reports          ,     111.350,    1.450000,LO Calcidiscus macintyrei
,,,,,,
117, 724,B,Initial Reports          ,     124.970,    1.570000,FO Gephyrocapsa oceanica
,,,,,,
117, 724,B,Initial Reports          ,     138.480,    1.660000,Top Olduvai
,,,,,,
117, 724,B,Initial Reports          ,     149.130,    1.800000,LO Globigerinoides extremus
,,,,,,
117, 724,B,Initial Reports          ,     151.520,    1.880000,Bottom Olduvai
,,,,,,
117, 724,B,Initial Reports          ,     166.630,    1.900000,LO Discoaster brouweri
,,,,,,
117, 724,B,Initial Reports          ,     190.950,    2.470000,Matuyama/Gauss
,,,,,,
117, 724,B,Initial Reports          ,     231.550,    3.470000,LO Sphenolithus abies
,,,,,,
117, 724,B,Initial Reports          ,     238.920,    3.500000,LO Reticulofenestra pseudoumbilica
,,,,,,
