Leg,Site,H,Age Model Type           ,Depth (mbsf),    Age (Ma),Control Point Comment
,,,,,,
,,,,,,
,,,,,,
117, 721,A,Initial Reports          ,       9.150,    0.190000,FO Emiliania huxleyi
,,,,,,
117, 721,A,Initial Reports          ,      15.230,    0.480000,FO Collosphaera tuberosa
,,,,,,
117, 721,A,Initial Reports          ,      18.950,    0.490000,LO Pseudoemiliania lacunosa
,,,,,,
117, 721,A,Initial Reports          ,      31.410,    0.820000,LO Reticulofenestra sp. A (acme)
,,,,,,
117, 721,A,Initial Reports          ,      35.350,    0.890000,FO Gephyrocapsa parallela
,,,,,,
117, 721,A,Initial Reports          ,      39.480,    1.015000,LO Anthocyrtidium angulare
,,,,,,
117, 721,A,Initial Reports          ,      39.500,    1.250000,FO Lamprocyrtis nigriniae
,,,,,,
117, 721,A,Initial Reports          ,      42.050,    0.980000,Bottom Jaramillo
,,,,,,
117, 721,A,Initial Reports          ,      42.230,    1.100000,"LO Gephyrocapsa ""large"""
,,,,,,
117, 721,A,Initial Reports          ,      50.780,    1.450000,LO Calcidiscus macintyrei
,,,,,,
117, 721,A,Initial Reports          ,      51.250,    1.570000,FO Gephyrocapsa oceanica
,,,,,,
117, 721,A,Initial Reports          ,      53.150,    1.660000,FO Gephyrocapsa caribbeanica
,,,,,,
117, 721,A,Initial Reports          ,      62.450,    1.900000,LO Discoaster brouweri
,,,,,,
117, 721,A,Initial Reports          ,      80.130,    2.400000,LO Discoaster pentaradiatus
,,,,,,
117, 721,A,Initial Reports          ,      82.230,    2.430000,FO Theocalyptra davisiana
,,,,,,
117, 721,A,Initial Reports          ,      82.700,    2.470000,Matuyama/Gauss
,,,,,,
