leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding,eodp_id
19,190,,1,1,30.0,35.0,0.00,0.30,0.35,, SURFACE OXIDIZED ZONE,,,,,,,, SOFT, 33215000,1bf5f13d64c657ef10a011ba3fb51dca
19,190,,1,1,35.0,45.0,0.00,0.35,0.45,," SILT,CLAY BEARING DIATOM OOZE", 10YR3/4-DARK YELLO WISH BROWN,, SLIGHTLY DEFORMED,,,,,, 33215000,76e5eac5e23a726ee4aea3bcd440cfaf
19,190,,1,1,45.0,50.0,0.00,0.45,0.50,," SILT,CLAY BEARING DIATOM OOZE", 5Y4/3-OLIVE,, SLIG HTLY DEFORMED,,,,,, 33215000,9dac1bdd62cc5bfb407cac0cd2a23748
19,190,,1,1,50.0,52.0,0.00,0.50,0.52,, SILTY CLAY RICH DIATOM OOZE, 10Y4/2-GREYISH OLIVE,, SLIGHTLY DEFORMED,,,,,, 22112220,eff3b5d23e10296b5bc72e8b3afc6582
19,190,,1,1,52.0,76.0,0.00,0.52,0.76,, DIATOM RICH TO DIATOM SILTY CLAY, 5Y3/2-OLIVE GRE,, SLIGHTLY DEFORMED,,,, ADMIXED FINE SAND,, 33213000,ba4367d654bba5edd2987e1fe319f76d
19,190,,1,1,76.0,90.0,0.00,0.76,0.90,, VERY FINE SAND, 5Y2/1-OLIVE BLACK,, SLIGHTLY DEFO RMED,,,,,, 00000000,5fc6f805b905fe75aa14be0c22bf8348
19,190,,1,1,90.0,102.0,0.00,0.90,1.02,, DIATOM RICH TO DIATOM SILTY CLAY, 5Y3/2-OLIVE GRE Y,, SLIGHTLY DEFORMED,,,,,, 00000000,780d614a8be2b80bade41f06c9f4b31b
19,190,,1,1,102.0,106.0,0.00,1.02,1.06,, VERY FINE SAND, 5Y2/1-OLIVE BLACK,, SLIGHTLY DEFO RMED,,,,,, 00000000,e3efceafe4c77aa5688150df6a76282f
19,190,,1,1,106.0,120.0,0.00,1.06,1.20,, DIATOM RICH TO DIATOM SILTY  CLAY, 5Y3/2-OLIVE GR EY,, SLIGHTLY DEFORMED,,,,,, 33213000.2220,e88ab31fdeb5fefe760590d7a6024b8e
19,190,,1,1,120.0,150.0,0.00,1.20,1.50,, SILTY CLAY RICH DIATOM OOZE, -SLIGHTLY LIGHTER OL IVE GREY, SAND PODS AT 130CM, SLIGHTLY DEFORMED,,,,,, 22112220,108b02ecbb6925b5b720fa12655c9963
19,190,,1,2,0.0,150.0,0.00,1.50,3.00,, DIATOM SILTY CLAY, 5Y3/2-OLIVE GREY," VERY FINE SAND LAYER AT 25CM(10YR2/2-DUSKY YELLOWISH BROWN),SA ND BLEB AT 100CM,DIATOM OOZE LAYER AT 34CM(5Y5/2-LIG HT OLIVE GREY)",,,,,,, 00000000,2aafd89320d08df6d7f3b755d000d4ce
19,190,,1,3,0.0,150.0,0.00,3.00,4.50,, DIATOM SILTY CLAY, 5Y3/2-OLIVE GREY," SAND BLEB AT 40CM,SILTY CLAY BLEB AT 125CM",,,,,,, 00000000,d7976a90a777e3ecbd589746f1b5d728
19,190,,1,4,0.0,24.0,0.00,4.50,4.74,, DIATOM SILTY CLAY, 5Y3/2-OLIVE GREY,, WATERY AND MODERATELY DEFORMED,,,,,, 33233000.2220,bf39d879bd2df26f61b2edb9cc3f72af
19,190,,1,4,24.0,55.0,0.00,4.74,5.05,,,,, VOID,,,,,, 33233000.2220,2e3b0df8b13be064327891567702e4c3
19,190,,1,4,55.0,150.0,0.00,5.05,6.00,, DIATOM SILTY CLAY, 5Y3/2-OLIVE GREY, SAND BLEB AT 105 CM, WATERY AND MODERATELY DEFORMED,,,,,, 33233000.2220,dd5d7503b661f33e3f7dfa878a4cdb54
19,190,,1,5,0.0,150.0,0.00,6.00,7.50,, DIATOM SILTY CLAY, 5Y3/2-OLIVE GREY,, WATERY AND MODERATELY DEFORMED,,,,,, 33233000.2220,07fab14a147e2e36185cb9e331548bc7
19,190,,2,1,0.0,150.0,6.00,6.00,7.50,, SAND BEARING DIATOM CLAYEY SILT?WITH BANDS OF SAND Y DIATOM SILT, 5Y3/2-OLIVE GREY WITH BANDS OF 5Y5/2 -LIGHT OLIVE GREY," SCATTERED BLEBS,BANDS AND LUMPS OF SAND BEARING SILTY CLAY",,,,,,, 33215000.2220,05a29317c72cb79a66537e4be14234ce
19,190,,2,2,0.0,150.0,6.00,7.50,9.00,, DIATOM RICH SANDY CLAYEY SILT, 5Y3/2-OLIVE GREY," SILTY CLAY BLEB AT 50CM,LIGHT COLOURED GLASS LAYER AT 96 CM AND GLASS INCLUSION AT 117CM",,,,,,, 33213000.2220,4b24fb51822f5fd1b344367df1b574af
19,190,,3,1,115.0,150.0,15.00,16.15,16.50,, DIATOM BEARING SILTY CLAY, 5GY4/1-DARK GREENISH-G REY," VITRIC ASH LAYER AT 135CM,SILT BLEB AT 145CM", SLIGHTLY DEFORMED,,,,,, 33213000.2220,b4e97dd49cc4925ddde9e33aadfd3c17
19,190,,3,2,0.0,11.0,15.00,16.50,16.61,, DIATOM BEARING SILTY CLAY," 5GY4/1-DARK GREENISH G REY,-SCATTERED STREAKS AND BLEBS OF 5GY4/1-DARK GREE N SLIGHTLY DEFORMED", CLAY BALLS,,,,, IS MAIN LITHOLOGY IN THIS SECTION,, 33213000.2220,fad5922ebddcfcdebf725e66aa32e92a
19,190,,3,2,11.0,15.0,15.00,16.61,16.65,, SILT RICH CLAYEY DIATOM OOZE, 10Y4/2-GRAYISH OLIV E,,,,,,,, 22110000.2220,49d76c85af6bbe9184be7d79e3167551
19,190,,3,2,15.0,22.0,15.00,16.65,16.72,, DIATOM BEARING SILTY CLAY, 5GY4/1-DARK GREENISH G REY,,,,,, MAIN LITHOLOGY,, 33213000.2220,8cf8d7d5bcb9d53f26cac0142f04b86a
19,190,,3,2,22.0,25.0,15.00,16.72,16.75,, ASH, 5Y3/2-OLIVE GREY,,,,,,, SOFT, 33113000,4c2d24bd74493c87789f6037c1969d52
19,190,,3,2,25.0,40.5,15.00,16.75,16.91,, DIATOM BEARING SILTY CLAY, 5GY4/1-DARK GREENISH G REY, ASH BLEB AT 32CM,,,,, MAIN LITHOLOGY,, 33213000.2220,fd6c83254acdc5c496b8a0b96bc58c6a
19,190,,3,2,40.5,49.0,15.00,16.91,16.99,, ASH WITH 10-20% CLAY, 5Y3/2-OLIVE GREY,,,,,,,, 33113000,f1cc3098ec91dc008688c934dc9e4103
19,190,,3,2,49.0,57.5,15.00,16.99,17.07,, SILT RICH CLAYEY DIATOM OOZE, 10Y4/2-GREYISH OLIV E,,,,,,,, 22110000,429acc17d1d0465fc579140cb2eb6497
