leg,site,hole,core,section,top interval depth (cm),bottom interval depth (cm),top of core depth(m),top of layer depth (m),bottom of layer depth (m), describer,lithology,color,structures,deformations due to drilling,unusual occurrences,minerals,paleontology,other observations,hardness or induration,z-coding
21,206,C,2,1,0.0,150.0,413.00,413.00,414.50,, NANNO CLAY," 5Y7/1-LIGHT GREY,-VERY DARK GREY,-BLA CK", MOTTLED WITH SPOT OF BLACK OR VERY DARK GREY, 1,,,, EMPTY TO 133CM, SEMI-LITHIFIED, 00000000
21,206,C,2,2,0.0,150.0,413.00,414.50,416.00,, FORAM BEARING CLAY NANNO OOZE," N7-LIGHT GREY,2.5Y 6/2-BROWN GREY,2.5Y3/0-VERY DARK GREY,5G6/1-GREENISH GREY"," SOME SUGGESTION OF BEDDING PERHAPS DIPPING AT AN ANGLE OF 10 DEGREES, AT 90CM BEDDING HAS SMALL FAULTS,VERY DARK GREY,BROWN GREY,GREENISH GREY MOTTLES", 1,,,,, SEMI-LITHIFIED ROCK IN LARGE PIELES IN A PASTY MATRIX, 00000000
21,206,C,3,1,0.0,150.0,422.00,422.00,423.50,, CLAY RICH NANNO OOZE," N7-LIGHT GREY,2.5Y6/2-BROWN GREY,2.5Y3/0-VERY DARK GREY,5G6/1-GREENISH GREY"," SOME SUGGESTION OF BEDDING WITH A 10 DEGREE DIP,MOD- ERATELY MOTTLED WITH A ZOOPHYCOS? BURROW AT 40CM", SUGGESTION OF SOME DEFORMATION AT 125-140CM,,,, EMPTY TO 27CM, SEMI-INDURATED, 00000000
21,206,C,3,2,0.0,150.0,422.00,423.50,425.00,, CLAY RICH NANNO OOZE," N7-LIGHT GREY,2.5Y6/2-BROWN GREY,2.5Y3/1-VERY DARK GREY,5G6/1-GREENISH GREY", MODERATELY BURROWED, SOFT DEFORMATION NOT SO OBVIOUS,,,, BROWN GREY PATCHES AROUND 35-48CM, SEMILITHIFIED, 00000000
21,206,C,4,1,0.0,150.0,431.00,431.00,432.50,, CLAY RICH NANNO OOZE," N7-LIGHT GREY,2.5Y6/2-BROWN GREY,2.5Y3/1-VERY DARK GREY,5G6/1-GREENISH GREY", MOTTLED,,,,, EMPTY TO 114CM, SEMI-INDURATED, 00000000
21,206,C,4,2,0.0,150.0,431.00,432.50,434.00,, CLAY RICH NANNO OOZE," N7-LIGHT GREY,2.5Y6/2-BROWN GREY,2.5Y3/1-VERY DARK GREY,5G6/1-GREENISH GREY"," MOTTLED,SUGGESTION OF BEDDING",,,,,, SEMI-INDURATED PIECES OF ROCK IN A SOFT MATRIX, 00000000
21,206,C,5,1,0.0,150.0,440.00,440.00,441.50,, CLAY RICH NANNO OOZE, N8-VERY LIGHT GREY, MODER- ATELY BURROWED, 1,,,, EMPTY TO 134CM, SEMI-INDURATED, 00000000
21,206,C,5,2,0.0,150.0,440.00,441.50,443.00,, CLAY RICH NANNO OOZE, N8-VERY LIGHT GREY,, 1,,,,, SEMI-LITHIFIED SOLID PIECES SET IN A PASTY MATRIX, 00000000
21,206,C,6,1,0.0,150.0,462.00,462.00,463.50,, RAD AND FORAM BEARING NANNO OOZE," N8-VERY LIGHT GREY,5Y8/1-YELLOWISH GREY"," INTENSELY MOTTLED,700 PHYCOS BURROWS THROUGHOUT,EROSIONAL SURFACES THROUGH OUT", SOFT DEFORMATION STRUCTURES,,,, EMPTY TO 78CM, LITHIFIED, 00000000
21,206,C,6,2,0.0,150.0,462.00,463.50,465.00,, RAD AND FORAM BEARING CLAY RICH NANNO OOZE," N8- VERY LIGHT GREY,5Y8/1-YELLOWISH GREY"," MODERATELY TO INTENSELY MOTTLED, ZOOPHYCOS BURROWS NEAR BOTTOM OF SECTION",,,,,, LITHIFIED, 00000000
21,206,C,6,3,0.0,150.0,462.00,465.00,466.50,, RAD AND FORAM BEARING CLAY RICH NANNO OOZE," N8- VERY LIGHT GREY,5Y8/1-YELLOWISH GREY"," MODERATELY TO INTENSELY MOTTLED,BURROWS",,,,,, LITHIFIED, 00000000
21,206,C,7,1,0.0,150.0,480.00,480.00,481.50,, FORAM BEARING CLAY RICH NANNO OOZE," N8-VERY LIGHT GREY,5B7/1-LIGHT BLUISH GREY", SLIGHT MOTTLING,,,,, EMPTY TO 73CM," LITHIFIED,HARD PIECES IN A PASTY MATRIX", 00000000
21,206,C,8,1,0.0,150.0,499.00,499.50,501.00,, SPONGE SPICULE AND FORAM BEARING CLAY RICH NANNO OOZE," N7-LIGHT GREY,-GREEN"," SLIGHTLY MOTTLED, SLIGHT SUSPICION OF BEDDING,ZOOPHYCOS BURROWS, BEDS DIP AT 10 DEGREES",,,,,, LITHIFIED, 00000000
21,206,C,8,2,0.0,150.0,499.00,501.00,502.50,, FORAM BEARING AND CLAY RICH NANNO OOZE," N7-LIGHT GREY,-GREEN"," SLIGHTLY MOTTLED,SLIGHT SUGGESTION OF BEDDING",,,,,, LITHIFIED, 00000000
21,206,C,8,3,0.0,150.0,499.00,502.50,504.00,, CLAY NANNO OOZE," N7-LIGHT GREY,-GREEN"," SLIGHTLY MOTTLED,BURROWS,SMALL SYNDEPOSTITIONAL FAULTS 125- 140CM OFFSET ABOUT ONE HALF CM",,,,, ZOOPHYCOS 110-110 CM, LITHIFIED, 00000000
21,206,C,8,4,0.0,150.0,499.00,504.00,505.50,, FORAM BEARING CLAY RICH NANNO OOZE," N7-LIGHT GREY ,-GREEN"," HORIZONTAL BEDDING,CUT OFF BURROWS AND THI N GREEN LAMINAE",,,, ZOOPHYCOS APPEARS AT 63 AND 112CM,, LITHIFIED, 00000000
21,206,C,8,5,0.0,150.0,499.00,505.50,507.00,, FORAM BEARING CLAY RICH NANNO OOZE," N7-LIGHT GREY ,-GREEN"," SLIGHT MOTTLING,BEDDING HORIZONTAL BURRO WS", 1,,,," BURROWS FILLED WITH PYRITE GRANULES AT 38 A ND 97CM,NO ZOOPHYCOS", LITHIFIED, 00000000
